s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2015,31450,6,2015,2,283.34368896,6,4.25,3,,,,,,6,4,2,1,2610,11,4,2,2,3,3,1,0,0,2,1,0,0,1,1,0,0,0,3,2,2,2,1,1,2,2,2,0,0,2,1,,2,,1,0,1400000,3,6,6,0,0,0,0,3,17704,13136,14093,4568,13724,11851,0,0,2242,10349,0,2242,0,0,0,6005,0,4343,1502,0,0,0,0,0,0,2242,0,0,0,0,957,138,152,667,18292,5594,949,4568,1510,561,449,1656,1404,1177,425,4,9934,6625.6139201,1938.3,1369.68746,0,99227,1300773,1
2015,31468,6,2015,2,162.42849731,6,4.25,2,1,3,,,4,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,1,1,1,0,1,1,1,0,0,1,1,2,2,1,1,2,2,2,0,0,2,1,1,2,2,,1,,,5,5,1,0,2,2,4,20804,20804,23138,0,19040,15074,6301,0,1764,15074,0,1613,150,0,0,12083,2990,0,0,0,0,612,0,0,0,1001,0,0,0,0,2334,1205,497,632,19040,3659,1582,5577,1291,744,326,1182,1977,2268,433,3,8596,4785.1260255,2306.2,1369.68746,135,150604,1349396,1
2015,31476,6,2015,2,192.10009766,2,2,1,,,,,,2,1,1,1,2610,11,4,2,2,3,3,0,2,2,2,1,0,1,1,1,1,0,0,2,2,2,2,1,1,2,2,2,1,0,2,1,2,2,1,1,0,2485925,2,8,8,0,0,0,0,8,19036,11378,14071,7658,21016,14071,0,0,0,14071,0,0,0,0,0,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693,1477,618,598,28674,4196,332,4728,2003,1131,454,1342,55,11766,2669,3,1539,0,1539.2,0,0,,2485925,1
2015,31484,5,2015,2,160.91029358,8,5.2,1,3,2,1,,6,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,0,1,1,0,1,1,1,0,0,0,2,2,2,1,1,2,2,2,0,0,2,2,,2,,,1,,,3.5,3.5,1,0,2,2,1,6802,6802,7024,0,16834,5811,0,0,1213,5811,0,844,369,0,0,5811,0,0,0,0,0,844,0,0,0,0,0,0,0,0,222,0,38,184,16834,3140,617,4551,962,1287,0,824,1237,3888,329,4,11169,6380.168034,2596.1,2072.691289,120,19800,350200,1
2015,31492,6,2015,2,214.5617981,5,3.75,2,2,1,,,3,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,0,1,2,0,1,1,0,0,0,1,2,2,2,1,1,2,2,2,1,0,2,1,,2,1,,0,,,5.5,5.5,1,0,2,2,2,11822,11822,13240,0,16131,12785,0,0,456,7816,0,456,0,0,0,7816,0,0,4969,0,0,456,0,0,0,0,0,0,0,0,1418,462,516,440,16131,3013,774,4668,1894,403,0,486,1661,1983,1250,3,4893,3190.084017,1703,0,0,,0,1
2015,31500,6,2015,2,149.68910217,6,4.25,5,,,1,1,2,4,3,1,1,2610,11,4,2,2,3,3,0,1,1,0,2,1,0,1,1,1,0,0,1,4,2,2,1,2,2,2,1,1,0,2,2,1,2,1,1,0,1500000,3,4,4,0,0,0,0,7,31916,25015,30209,6901,15769,30065,0,0,144,30065,0,144,0,0,0,630,0,29436,0,0,0,144,0,0,0,0,0,0,0,0,5194,3080,988,1126,22165,2707,1444,3496,1561,1976,2777,1480,1668,4369,688,2,5547,3646.561422,1900.6,0,0,488226,1011774,1
2015,31518,6,2015,2,187.17730713,5,3.75,1,2,1,,,3,2,1,1,1,2610,11,4,2,2,3,3,1,0,0,2,1,1,1,1,1,0,0,0,2,1,2,2,1,1,2,2,2,2,0,2,1,,2,1,,0,,,4,4,1,0,2,2,2,12500,12500,12858,0,18084,5898,0,0,6959,5898,0,0,951,6008,0,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,66,292,18084,2285,270,3722,1978,86,25,0,1108,8524,86,4,6388,4785.1260255,1602.9,0,0,654705,680295,1
2015,31526,6,2015,2,358.49798584,2,2,1,,,,,,2,1,1,1,2610,11,4,2,2,3,3,0,1,2,1,1,0,0,1,0,0,0,0,0,1,2,2,1,1,2,2,2,0,0,2,2,,2,,1,0,1100000,6,3,3,0,0,0,0,2,5200,2547,2831,2653,3333,1695,0,0,1137,1695,0,0,1137,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,40,244,5986,1092,161,2653,686,219,190,256,22,467,241,4,480,0,442,0,38,97086,1002914,1
2015,31534,6,2015,2,185.53889465,4,3.2,3,,,,,,4,2,2,1,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,1,1,4,1,0,1,2,2,1,2,1,2,2,0,0,2,2,,2,,1,0,1000000,3,4,4,0,0,0,0,5,18475,14402,16104,4073,4664,16104,0,0,0,16104,0,0,0,0,0,738,0,15366,0,0,0,0,0,0,0,0,0,0,0,0,1702,638,404,660,8737,691,410,4073,1142,24,0,228,294,442,1433,5,2298,927.4000551,1257.1,113.7202588,0,,1000000,1
2015,31542,4,2015,2,303.53189087,4,3.2,2,2,,,,2,2,1,1,1,8300,44,0,,3,5,5,1,0,0,1,1,0,0,1,1,0,3,1,0,2,2,2,1,2,1,2,1,0,0,2,2,,2,1,1,0,1192276,3,3,3,0,0,0,0,2,10304,6895,7499,3409,7677,7218,0,0,282,2663,0,282,0,0,0,0,2663,0,4555,0,0,282,0,0,0,0,0,0,0,0,604,0,327,277,11086,1121,111,3409,348,204,131,362,2374,1141,1886,2,5265,3190.084017,2074.8,0,0,,1192276,1
2015,31559,5,2015,2,118.94190216,1,1.25,1,,,,,,1,,1,1,0000,11,6,2,4,4,3,1,0,0,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,2,2,0,0,2,1,1,2,1,,1,,,4,4,1,0,2,2,10,34358,34358,43903,0,17465,17928,25523,0,452,17426,0,0,0,452,0,17426,0,0,503,0,0,0,0,0,0,0,0,0,0,0,9545,7929,851,765,17465,1789,1009,5175,1855,69,565,429,882,3698,1996,1,2218,1149.5813155,893.1,0,175,,1500000,1
2015,31567,6,2015,2,318.65948486,5,3.75,1,2,1,,,3,2,1,1,2,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,1,1,1,1,2,3,2,2,2,2,2,2,1,0,1,1,1,1,2,2,,0,,,4,4,1,0,2,2,8,33516,33516,37112,0,24771,16308,0,0,20804,16308,0,20804,0,0,0,16308,0,0,0,0,0,409,0,0,0,0,0,0,20395,0,3596,2112,774,710,24771,3801,216,2288,2364,498,758,462,6550,4124,3709,1,5564,3190.084017,2373.8,0,0,,0,3
2015,31575,5,2015,2,268.7802124,4,3.2,3,,,,,,4,2,2,1,6500,32,5,,3,4,3,0,1,0,0,1,0,0,1,0,1,3,0,0,1,2,2,1,1,1,2,2,1,0,2,2,,2,,1,0,750000,2,4,4,0,0,0,0,6,22571,19556,20804,3015,3623,18191,0,0,2613,18191,0,2613,0,0,0,7479,0,10712,0,0,0,0,0,0,0,2613,0,0,0,0,1248,342,201,705,6638,1223,325,3015,1556,0,0,40,204,201,73,1,3848,0,2432.3,1369.68746,46,60292,689708,1
2015,31583,5,2015,2,305.00650024,3,2.65,3,,,,,,3,2,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,0,1,0,0,3,0,1,3,2,2,1,2,1,2,2,0,0,2,1,1,2,1,1,0,1500000,3,5,5,0,0,0,0,7,21415,17036,20172,4379,10517,20172,0,0,0,10121,0,0,0,0,0,9490,0,631,10051,0,0,0,0,0,0,0,0,0,0,0,3136,1200,1172,764,14896,2354,394,4379,1382,65,830,653,998,2995,846,2,1308,0,1307.8,0,0,461333,1038667,1
2015,31591,5,2015,2,296.19689941,5,3.75,1,2,,1,,3,2,1,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,1,1,1,0,3,0,1,1,2,2,1,1,1,2,1,1,0,2,1,1,2,1,1,0,1700000,2,5,5,0,0,0,0,8,33986,29607,39242,4379,13540,29711,0,0,9531,29711,0,7822,0,1709,0,29711,0,0,0,0,0,422,0,0,0,0,0,0,7400,0,9635,6545,1711,1379,17919,1890,99,4380,3558,111,850,804,3300,1176,1752,1,5590,3190.084017,2399.8,0,0,818417,881583,1
2015,31609,5,2015,2,507.66848755,1,1.25,1,,,,,,1,1,,1,0000,25,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,1,1,1,2,2,0,0,2,1,,1,,1,0,600000,2,3,3,0,0,0,0,6,8292,6537,7239,1755,2689,7239,0,0,0,7239,0,0,0,0,0,7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,308,138,256,4444,945,210,1755,625,0,0,80,295,329,204,1,520,0,520,0,0,155321,444679,1
2015,31617,4,2015,2,252.43060303,4,3.2,3,,,1,,1,3,2,1,3,0000,25,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,2,1,1,0,2,2,1,1,1,2,2,0,0,1,1,1,2,1,,0,,,4,4,1,0,2,2,2,10221,10221,10647,0,7639,10506,0,0,141,10506,0,141,0,0,0,561,0,9944,0,0,0,141,0,0,0,0,0,0,0,0,426,70,43,313,7639,922,125,3000,903,0,0,209,1019,1404,56,5,3594,2496.9801065,1097.2,0,0,,0,5
2015,31625,5,2015,2,421.13079834,3,2.65,2,1,,,,1,2,1,1,1,0000,25,6,1,3,3,2,0,1,1,1,1,0,0,1,0,0,2,1,1,1,2,2,1,1,1,2,1,0,0,2,1,,2,1,1,0,550000,3,3,3,0,0,0,0,5,15710,13955,16048,1755,8571,15908,0,0,141,6384,0,141,0,0,0,0,6384,0,9523,0,0,141,0,0,0,0,0,0,0,0,2093,595,909,589,10326,2178,428,1755,911,117,150,97,2124,1830,736,5,3019,1595.0420085,1423.5,0,0,,550000,1
2015,31633,7,2015,3,234.32330322,2,2,1,,,,,,2,1,1,1,0000,23,6,1,3,3,2,0,1,1,1,2,0,1,1,0,1,3,2,0,3,2,1,1,2,1,2,1,0,0,2,2,1,2,1,1,0,1600000,4,8,8,0,0,0,0,5,11082,6465,7080,4617,8870,3379,0,0,3701,0,0,3701,0,0,0,0,0,0,3379,0,0,0,3701,0,0,0,0,0,0,0,615,0,223,392,13487,1641,547,4617,1516,123,0,140,220,4683,0,2,3029,0,3029,0,0,81935,1518065,1
2015,31641,7,2015,3,697.73071289,2,2,0,,,,,,2,2,,1,0000,23,6,1,3,3,2,0,1,1,1,1,1,0,1,1,1,6,3,2,3,2,2,1,1,1,2,2,0,0,1,2,,2,,1,0,2500000,4,5,5,0,0,0,0,2,5964,1347,1616,4617,5626,0,0,0,1616,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,269,0,63,206,10243,638,140,4617,1801,0,298,0,1113,199,1437,5,4159,927.4000551,735.8,2495.9331238,0,76857,2423143,1
2015,31658,7,2015,3,211.0453949,2,2,0,,,,,,2,1,1,1,0000,23,6,1,3,3,2,0,1,1,1,1,0,1,1,0,0,0,0,0,1,2,2,1,1,2,2,2,0,0,2,2,1,2,,1,0,1000000,2,4,4,0,0,0,0,4,8881,6764,7383,2117,4268,0,0,3492,3891,0,0,3891,0,0,0,0,0,0,0,3492,0,0,3891,0,0,0,0,0,0,0,619,227,0,392,6385,2337,370,2117,850,24,0,141,0,388,159,3,3602,0,3549,0,53,25682,974318,1
2015,31666,6,2015,2,134.64070129,4,3.2,2,,,1,1,2,2,1,1,1,8400,44,4,,3,5,4,1,0,1,1,2,0,0,1,1,2,5,1,4,5,2,2,1,1,1,2,2,2,3,2,1,1,2,2,1,0,2200000,3,7,5,0,0,0,0,10,47036,41464,56183,5572,32194,48974,2904,0,4305,48974,0,300,0,4005,0,33045,15929,0,0,0,0,300,0,0,0,0,0,0,0,0,14719,9788,2694,2237,37766,6785,1526,3409,4002,1866,2182,2363,4774,9857,1002,3,5189,4092.022115,1097.2,0,0,327060,1872940,1
2015,31674,6,2015,2,233.77259827,4,3.2,4,,,,,,4,2,2,1,8400,44,4,,3,5,4,1,1,1,1,1,1,1,1,1,1,4,0,0,1,2,2,1,1,1,2,1,0,0,1,1,1,2,2,1,0,1500000,2,5,3,0,0,0,0,6,20005,17141,18926,2864,13164,18926,0,0,0,18926,0,0,0,0,0,572,0,18354,0,0,0,0,0,0,0,0,0,0,0,0,1785,711,375,699,16028,2838,1157,2864,1843,246,0,217,667,5736,460,2,1534,0,1534,0,0,26894,1473106,1
2015,31682,6,2015,2,233.44619751,4,3.2,2,2,,,,2,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,0,0,1,1,1,1,1,2,1,2,2,1,1,1,1,1,0,1,2,1,,2,1,,0,,,3.5,3.5,1,0,2,2,5,18007,15535,17623,2472,17152,16974,0,0,649,16841,0,300,349,0,0,6076,10765,0,133,0,0,300,0,0,0,0,0,0,0,0,2088,955,496,637,19624,2140,230,3834,1353,196,599,1108,3892,5510,764,2,9310,3190.084017,1974.7,4145.382578,0,,0,1
2015,31690,6,2015,2,164.61990356,4,3.2,2,1,1,,,2,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,0,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,0,1600000,3,5,5,0,0,0,0,9,32918,28145,37120,4773,20520,36821,0,0,300,36821,0,300,0,0,0,21008,15813,0,0,0,0,300,0,0,0,0,0,0,0,0,8975,5502,1843,1630,25293,4299,1089,4773,1969,57,1086,449,2659,7786,1126,1,4608,3190.084017,1418.3,0,0,463546,1136454,1
2015,31708,6,2015,2,185.59410095,3,2.65,2,,,,,,3,1,2,1,8400,44,4,,3,5,4,0,1,1,1,2,1,1,1,0,1,4,0,2,3,2,2,1,1,1,2,2,0,0,2,1,1,2,2,1,0,2392780,3,6,6,0,0,0,0,10,43132,38359,49667,4773,19172,38890,0,7410,3367,38890,0,2203,0,1164,0,10224,0,28666,0,7410,0,0,2203,0,0,0,0,0,0,0,11308,7391,1987,1930,23945,884,259,5071,1776,5280,4974,332,444,4240,685,1,3602,0,3438.5,0,164,51927,2340853,1
2015,31716,6,2015,2,102.97779846,2,2,0,,,,,,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,0,0,1,0,0,1,0,0,1,2,2,1,1,2,2,1,0,0,2,2,1,2,1,1,0,1846327,2,5,5,0,0,0,0,8,18210,13437,14520,4773,8248,0,0,10614,3905,0,0,3905,0,0,0,0,0,0,0,10614,0,0,3905,0,0,0,0,0,0,0,1083,691,0,392,13021,2477,518,4773,1808,383,424,359,398,1461,421,3,3722,0,3549,0,173,,1846327,1
2015,31724,6,2015,2,365.55239868,3,2.65,2,1,,,,1,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,0,0,1,0,0,1,0,1,3,2,2,1,1,2,2,2,0,0,2,1,,2,1,1,0,1454875,2,4,4,0,0,0,0,5,16273,12478,13620,3795,12313,13477,0,0,144,13477,0,144,0,0,0,5276,8201,0,0,0,0,144,0,0,0,0,0,0,0,0,1142,446,228,468,15999,1682,81,3805,2651,431,299,58,3426,1056,2509,2,5437,4444.148941,993.2,0,0,725089,729786,1
2015,31732,6,2015,2,205.06840515,6,4.25,2,,,2,,2,4,1,3,1,8400,44,4,,3,5,4,1,1,1,1,2,1,1,1,1,1,1,1,5,5,2,2,1,1,1,1,1,0,1,2,1,1,2,2,1,0,4000000,2,8,8,0,0,0,0,10,64692,57030,91396,7662,55936,91097,0,0,300,91097,0,300,0,0,0,50872,40224,0,0,0,0,300,0,0,0,0,0,0,0,0,34366,25040,5155,4171,63058,5778,529,4939,7968,8249,1996,3515,16057,9834,4192,1,10156,8184.04423,1972.1,0,0,41021,3958979,1
2015,31740,6,2015,2,226.56170654,3,2.65,2,1,,,,1,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,0,1,1,1,0,3,0,3,0,2,2,1,1,1,1,1,0,0,2,1,1,2,2,1,0,1600000,2,5,5,0,0,0,0,10,35297,30286,41579,5011,15089,41435,0,0,144,41435,0,144,0,0,0,26636,14800,0,0,0,0,144,0,0,0,0,0,0,0,0,11293,7267,2166,1860,19862,1755,712,5267,4237,1179,2761,214,486,1822,1430,2,1366,0,1366.3,0,0,651149,948851,1
2015,31757,7,2015,3,190.0052948,1,1.25,0,,,,,,1,,1,1,8400,44,4,,3,5,4,1,0,0,1,1,0,1,1,1,1,3,0,1,4,2,2,2,2,1,2,1,1,0,2,1,1,1,1,1,2,1457788,4,4,4,0,0,0,0,10,23288,19602,20571,3686,9427,0,5387,11891,3292,0,0,3292,0,0,0,0,0,0,0,11891,0,0,2195,1097,0,0,0,0,0,0,969,773,0,196,13113,2892,537,4131,1809,132,294,694,1175,699,749,1,2010,0,1784.9,120.4159051,105,,4457788,1
2015,31765,6,2015,2,160.93209839,1,1.25,1,,,,,,1,1,,1,8400,44,4,,3,5,4,1,0,0,1,1,0,0,0,0,1,1,0,1,1,2,2,2,2,1,2,2,0,0,2,1,,1,,,0,,,1.5,1.5,1,3,2,2,6,8986,7824,7975,1162,3463,2955,0,0,5020,2955,0,2203,2817,0,0,2955,0,0,0,0,0,0,0,0,0,2203,0,0,0,0,151,0,18,133,4626,445,43,2789,538,0,0,369,107,334,0,5,1829,0,299,1369.68746,160,,0,1
2015,31773,7,2015,3,147.22569275,4,3.2,2,,,,,,4,2,2,1,8400,44,4,,3,5,4,0,1,1,2,1,1,1,1,1,1,0,0,2,3,2,2,2,2,2,2,1,0,0,2,1,,2,1,1,0,1500000,3,4.5,4.5,0,0,0,0,6,22057,17284,19386,4773,9918,16393,0,0,2993,16393,0,2993,0,0,0,9519,6873,0,0,0,0,0,0,0,0,2993,0,0,0,0,2102,830,457,815,14691,3469,623,4773,1410,86,0,619,1075,1034,1602,4,5401,2496.9801065,1534,1369.68746,0,,1500000,1
2015,31781,6,2015,2,208.19419861,7,4.75,2,1,2,2,,5,2,1,1,1,8400,44,4,,3,5,4,1,0,0,1,1,1,0,1,1,1,0,0,0,3,1,2,2,2,2,2,1,0,0,2,2,1,1,1,1,0,1450000,3,4.5,4.5,0,0,0,0,4,21472,16699,23197,4773,12030,22441,0,0,756,22441,0,756,0,0,0,22019,422,0,0,0,0,756,0,0,0,0,0,0,0,0,6498,4178,1192,1128,16803,2468,667,4803,1317,188,821,1503,2986,1093,958,6,9925,7975.2100425,1950,0,0,122395,1327605,1
2015,31799,6,2015,2,144.53149414,2,2,2,,,,,,2,1,1,1,8400,44,4,,3,5,4,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,1,1,1,2,2,0,0,2,1,1,2,1,1,0,1700000,3,4,4,0,0,0,0,9,25790,22104,25407,3686,9218,14067,0,11339,0,14067,0,0,0,0,0,7951,6116,0,0,11339,0,0,0,0,0,0,0,0,0,0,3303,2561,250,492,12904,726,212,3785,1187,50,639,1543,567,3655,542,3,1833,0,1833,0,0,,1700000,1
2015,31807,7,2015,3,104.31420135,3,2.65,2,,,,1,1,2,1,1,1,8400,44,4,,3,5,4,1,0,0,1,1,0,1,1,0,0,1,0,2,1,2,2,1,1,1,2,2,0,0,2,1,1,2,,,0,,,4,4,1,0,2,2,5,14521,14521,16476,0,12097,16330,0,0,146,16330,0,146,0,0,0,10763,5567,0,0,0,0,146,0,0,0,0,0,0,0,0,1955,932,416,607,12097,2269,281,3980,1283,0,408,667,1649,846,713,1,3394,2496.9801065,897,0,0,,0,1
2015,31815,7,2015,3,301.12438965,1,1.25,0,,,,,,1,1,,1,8400,44,4,,3,5,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,2,2,1,0,0,2,1,1,1,1,1,0,3000000,4,4,4,0,0,0,0,10,21046,17360,18458,3686,8589,0,5687,10675,2096,0,0,2096,0,0,0,0,0,0,0,10675,0,0,2096,0,0,0,0,0,0,0,1098,902,0,196,12275,1125,797,3824,1801,667,0,1228,513,1912,409,1,2359,0,2168.4,0,191,,3000000,1
2015,31823,7,2015,3,355.10910034,2,2,2,,,,,,2,1,1,1,8400,44,4,,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,2,1,2,2,2,2,1,0,2,1,,2,1,,0,,,1,1,0,0,0,0,9,21293,19066,24713,2227,12880,24713,0,0,0,24713,0,0,0,0,0,20078,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,3544,1060,1043,15107,1180,303,2227,338,22,185,399,1985,8205,263,1,4598,3998.688248,599.3,0,0,,0,1
2015,31831,7,2015,3,195.27259827,4,3.2,0,,,,1,1,3,2,1,1,8400,44,4,,3,5,4,1,0,0,1,2,1,0,1,0,0,0,0,0,1,2,2,1,2,2,2,2,0,0,2,2,1,2,,,0,,,4,4,0,0,0,0,3,11751,8065,8427,3686,5970,0,0,0,8427,0,0,7429,998,0,0,0,0,0,0,0,0,146,2694,0,0,4589,0,0,0,0,362,0,63,299,9655,1075,734,3686,1230,11,0,1301,599,114,907,4,6861,2496.9801065,2993.9,1369.68746,0,,0,1
2015,31849,7,2015,3,267.334198,1,1.25,1,,,,,,1,1,,1,8400,44,4,,3,5,4,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,2,1,2,2,2,2,0,0,2,1,,1,,,0,,,4,4,0,0,0,0,6,8514,4828,5016,3686,1036,5016,0,0,0,5016,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,12,20,156,4722,270,10,3686,1,0,30,0,0,100,626,1,216,0,215.8,0,0,,0,1
2015,31856,7,2015,3,142.86489868,6,4.25,5,,,,1,1,5,3,2,1,8400,44,4,,3,5,4,1,0,0,1,2,1,1,1,1,1,1,1,1,7,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,0,2898180,3,7,7,0,0,0,0,10,71296,66523,100661,4773,23370,100515,0,0,146,90538,0,146,0,0,0,61861,8631,20047,9977,0,0,146,0,0,0,0,0,0,0,0,34138,26811,4232,3095,28143,5183,997,4823,2018,377,497,814,9310,3456,667,5,10874,8195.1939715,2679.3,0,0,56257,2841923,1
2015,31864,6,2015,2,326.16439819,3,2.65,1,,,,,,3,1,2,1,0000,41,7,,4,4,3,1,0,0,1,1,0,0,1,0,1,2,0,1,2,2,2,1,2,1,2,2,1,0,2,1,1,2,1,1,0,1370570,2,3,3,0,0,0,0,7,20666,17212,17573,3454,9909,4389,0,0,13184,4389,0,11081,0,2103,0,4389,0,0,0,0,0,0,0,2887,0,8194,0,0,0,0,361,0,19,342,13363,740,363,3538,5450,257,0,985,294,1348,389,2,4932,0,3198,1490.1033651,244,,1370570,1
2015,31872,6,2015,2,512.74578857,5,3.75,2,1,1,1,,3,2,1,1,1,0000,41,7,,4,4,3,0,1,1,1,1,0,1,1,1,1,2,0,3,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,0,2941653,4,6,6,0,0,0,0,9,45542,33119,45488,12423,16437,45032,0,0,456,45032,0,456,0,0,0,25189,19843,0,0,0,0,456,0,0,0,0,0,0,0,0,12369,7911,2418,2040,28860,2007,343,8004,2719,1263,1256,2289,5526,5397,56,1,8392,4785.1260255,1534,2072.691289,0,173101,2768552,1
2015,31880,6,2015,2,313.62921143,4,3.2,2,,,,2,2,2,1,1,1,0000,41,7,,4,4,3,0,1,1,1,1,0,1,1,1,1,5,1,3,5,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,0,2800000,2,7,7,0,0,0,0,9,36002,27442,35941,8560,16921,35641,0,0,300,35641,0,300,0,0,0,22223,13418,0,0,0,0,300,0,0,0,0,0,0,0,0,8499,5168,1760,1571,25482,5223,317,8145,3394,1984,0,1634,2607,1215,964,1,6338,4993.960213,1344.2,0,0,454922,2345078,1
2015,31898,6,2015,2,289.91040039,4,3.2,0,2,,,,2,2,1,1,1,8500,43,5,2,2,5,4,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,1,1,1,2,1,1,0,2,2,,2,,1,0,1500000,2,4,4,0,0,0,0,3,11210,7997,8100,3213,3796,0,0,0,8100,0,0,8100,0,0,0,0,0,0,0,0,0,300,0,0,0,7801,0,0,0,0,103,0,0,103,7009,933,367,3263,1020,195,70,52,234,300,576,1,5931,1595.0420085,1596.4,2739.37492,0,580423,919577,1
2015,31906,6,2015,2,495.88641357,1,1.25,0,,,,,,1,1,,1,8500,43,5,2,2,5,4,0,1,0,1,1,0,0,1,0,0,1,0,0,1,2,2,2,2,2,2,2,0,0,2,2,1,1,,,0,,,3.5,3.5,1,0,1,2,1,1606,1606,1802,0,1815,0,0,0,1802,0,0,1802,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,196,0,0,196,1815,203,71,438,305,32,0,0,12,148,605,1,2589,0,1648.4,882.3278489,58,,0,1
2015,31914,6,2015,2,278.37930298,2,2,0,,,,,,2,1,1,1,8500,43,5,2,2,5,4,1,0,0,1,1,0,0,1,0,1,1,1,2,1,2,2,1,2,1,2,1,1,0,2,1,1,2,1,1,0,850000,1,3.5,3.5,0,0,0,0,5,12401,9188,9913,3213,5349,0,901,5007,4005,0,0,4005,0,0,0,0,0,0,0,5007,0,0,1402,0,0,2604,0,0,0,0,725,442,0,283,8562,1151,310,3354,1011,175,30,860,383,1189,99,6,4522,0,3061.5,1369.68746,91,,850000,1
2015,31922,7,2015,3,422.12750244,3,2.65,2,,,,,,3,1,2,1,8500,43,5,2,2,5,4,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,2,0,0,2,1,,2,,,0,,,3,3,1,0,2,2,3,10284,10284,10691,0,5417,7100,0,0,3592,7100,0,2793,798,0,0,3493,3607,0,0,0,0,0,2793,0,0,0,0,0,0,0,407,0,38,369,5417,1465,360,2487,526,0,194,0,45,339,0,1,3085,0,2967.9,0,117,,0,1
2015,31930,7,2015,3,314.88449097,1,1.25,1,,,,,,1,,1,1,8500,43,5,2,2,5,4,1,0,0,1,1,0,0,1,0,1,1,1,1,1,2,2,1,2,1,2,1,1,0,2,1,1,2,,,0,,,3,3,1,0,2,2,6,7827,7827,8914,0,5398,8884,30,0,0,8884,0,0,0,0,0,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,1056,31,0,5398,636,250,2376,580,28,397,403,293,435,0,1,599,0,599.3,0,0,,0,1
2015,31948,7,2015,3,333.88400269,2,2,2,,,,,,2,1,1,1,8500,43,5,2,2,5,4,0,1,1,1,1,0,0,1,0,1,2,1,1,2,2,2,1,2,1,2,1,0,0,2,1,1,2,,1,1,900000,3,4,4,0,0,0,0,9,22225,19012,22020,3213,5367,18798,3222,0,0,18798,0,0,0,0,0,4680,14117,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,1621,642,745,8580,751,716,3403,1288,0,0,1197,223,329,674,2,1833,0,1833,0,0,,2400000,1
