s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,yeladim0_1,yeladim2_4,yeladim5_9,yeladim10_14,yeladim15_17,nefashot18up,men18up,women18up,religion,nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
2012,37705,7,2012,3,284.79772949,6,4.25,2,1,,3,,4,0,1,2,1,0,2,1,1,1,0,0000,43,7,,4,4,3,0,1,1,1,1,1,0,1,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,17800,1,2,2000000,2,5,5,0,0,0,0,8,37141,28783,39510,8358,23499,38560,0,0,950,38560,0,950,0,0,0,31007,7552,0,0,0,0,950,0,0,0,0,0,0,0,10727,6980,2016,1731,33234,3574,1019,8088,3812,871,1352,1296,5678,6281,1262
2012,37713,4,2012,2,269.17907715,8,5.2,2,,,,2,4,0,0,0,2,2,4,2,2,1,0,0000,42,6,2,3,5,4,1,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,33000,1,2,900000,1,5,5,0,0,0,0,3,19780,13936,14892,5844,18227,7269,0,6456,1167,7269,0,1167,0,0,0,7171,98,0,0,6456,0,1167,0,0,0,0,0,0,0,956,232,235,489,24446,1593,434,5734,1594,859,237,2435,6835,3393,1333
2012,37721,5,2012,2,333.86444092,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,42,6,2,3,5,4,1,0,0,1,1,0,0,1,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,94000,1,2,1085768,2,3,3,0,0,0,0,8,15662,11859,12870,3803,14691,12870,0,0,0,12870,0,0,0,0,0,5206,0,7664,0,0,0,0,0,0,0,0,0,0,0,1011,332,270,409,20826,204,,3151,1403,40,467,777,6590,7387,806
2012,37739,4,2012,2,303.35623169,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,42,6,2,3,5,4,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2,2,2,2,2,2,1,,,0,1,2,1000000,5,3,3,0,0,0,0,5,6675,3578,3722,3097,2599,2105,0,0,1617,2105,0,1617,0,0,0,2105,0,0,0,0,0,0,0,1617,0,0,0,0,0,144,0,16,128,5696,1081,241,3097,954,,,81,37,84,121
2012,37747,5,2012,2,399.53405762,4,3.2,2,,,2,,2,0,0,2,0,0,2,1,1,1,0,0000,42,6,2,3,5,4,0,1,0,1,1,0,0,1,0,0,2,1,2,1,2,2,1,2,2,1,1,2,1,0,2,2,,,3,3,1,0,2,2,3,11416,11027,11529,389,4730,11099,0,0,430,11099,0,430,0,0,0,4728,6371,0,0,0,0,430,0,0,0,0,0,0,0,502,13,122,367,5119,,,3024,797,67,200,352,168,511,
2012,37754,6,2012,2,440.16107178,5,3.75,3,,1,,,1,0,0,1,0,0,4,2,2,1,0,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,1,1,4,0,3,5,2,2,1,2,2,1,1,2,2,115000,1,1,3000000,3,5,5,0,0,0,0,8,32369,24985,26430,7384,21102,16335,3508,0,6587,12326,0,6587,0,0,0,9620,0,2004,4009,0,0,173,0,1203,0,5211,0,0,0,1445,193,618,634,31367,2528,1142,7191,3180,303,37,964,5731,9378,914
2012,37762,4,2012,2,355.57012939,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,6300,52,5,,4,5,5,0,1,0,1,1,1,0,1,0,1,2,1,1,2,2,2,1,2,2,1,1,1,1,44500,1,2,1562267,2,3.5,3.5,0,0,0,0,9,19035,13666,15018,5369,8688,0,0,11194,3824,0,0,3824,0,0,0,0,0,0,0,11194,0,0,3824,0,0,0,0,0,0,1352,970,0,382,14599,1440,456,5221,1084,479,,1235,2511,2173,
2012,37770,5,2012,2,329.67477417,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,0,1,2,1,1,2,2,2,1,2,2,1,1,1,1,72000,1,2,1562267,2,3,3,0,0,0,0,7,8896,4530,4864,4366,14762,1040,0,0,3824,1040,0,3824,0,0,0,1040,0,0,0,0,0,0,2717,1107,0,0,0,0,0,334,0,16,318,19795,1318,617,4348,1486,6295,568,1446,997,2646,73
2012,37788,7,2012,3,321.38619995,5,3.75,5,,,,,,0,0,0,0,0,5,1,4,1,0,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,1,1,3,1,3,4,2,2,1,2,2,1,1,2,1,62000,1,2,2882280,2,5,5,0,0,0,0,7,27751,20704,21905,7047,9263,20605,0,0,1300,20605,0,1300,0,0,0,6001,0,14602,0,0,0,0,1300,0,0,0,0,0,0,1201,144,210,847,17478,722,844,6940,1457,,98,585,2340,4187,305
2012,37796,3,2012,1,286.30462646,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,8600,52,4,,4,5,5,1,0,0,0,1,1,1,1,0,1,1,1,2,1,1,2,1,2,2,1,1,1,1,14700,1,2,2634187,2,5,5,0,0,0,0,9,22100,15307,16425,6793,13848,0,0,12441,3984,0,2902,3984,0,0,0,0,0,0,0,9539,0,0,3984,0,0,0,0,0,0,1118,738,0,380,20783,5131,391,6743,1444,613,,1801,2763,1405,492
2012,37804,4,2012,2,339.31082153,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,8600,52,4,,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,,1,,0,2,2,,,1,1,1,0,3,2,1,2079,2079,2223,0,2156,2223,0,0,0,2223,0,0,0,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,16,128,2156,135,11,,2,,,,1645,253,110
2012,37812,7,2012,3,325.59289551,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,7100,61,4,3,2,3,2,1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,2,1,2,1,1,1,2,1,84000,1,2,875177,2,4,4,0,0,0,0,8,16976,13812,15575,3164,5837,15575,0,0,0,15575,0,0,0,0,0,9517,6059,0,0,0,0,0,0,0,0,0,0,0,0,1763,772,408,583,9836,1159,454,3014,1022,,,1338,534,1846,468
2012,37341,5,2012,2,432.80056763,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,5000,51,2,,4,5,5,1,0,0,1,2,0,0,1,0,0,2,0,1,1,2,2,1,2,2,1,,1,1,9600,2,2,,,3,2,1,0,2,2,8,10363,8768,10475,1595,8832,10475,0,0,0,10475,0,0,0,0,0,10475,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,892,390,425,8980,1676,55,2648,243,783,410,35,1141,1951,39
2012,37358,4,2012,2,446.02313232,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,0,0,2,0,2,1,2,2,1,2,2,1,,2,,0,2,2,,,1,1,1,0,2,2,6,8254,8254,9466,0,7415,9466,0,0,0,9264,0,0,0,0,0,9264,0,0,202,0,0,0,0,0,0,0,0,0,0,1212,544,304,364,7415,2101,261,2648,335,42,661,93,206,619,448
2012,37366,7,2012,3,269.05755615,2,2,1,,,1,,1,0,0,1,0,0,1,,1,1,0,0000,24,6,1,2,2,2,0,1,1,1,1,0,0,1,0,0,3,1,1,1,2,2,1,2,2,1,1,1,1,15000,1,2,759786,3,4,4,0,0,0,0,3,7051,4531,4674,2520,7512,3501,0,0,1173,3501,0,173,0,1000,0,3501,0,0,0,0,0,173,0,0,0,0,0,0,0,143,0,16,127,10199,1896,479,2590,760,,301,100,2022,2006,45
2012,37374,6,2012,2,285.44750977,5,3.75,0,2,1,,,3,1,2,0,0,0,2,1,1,1,0,0000,24,6,1,2,2,2,0,1,1,1,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,1,1,2,1,5000,2,2,,,3,3,1,0,2,2,1,5094,5078,5198,16,6489,601,0,0,4596,0,0,688,3908,0,0,0,0,0,601,0,0,688,0,0,0,0,0,0,0,120,0,20,100,6547,1032,323,1604,805,155,304,4,327,1422,570
2012,37382,6,2012,2,271.1572876,5,3.75,2,,,2,1,3,0,0,1,1,1,2,1,1,1,0,0000,24,6,1,2,2,2,0,1,1,1,2,0,1,1,0,1,5,2,1,4,2,2,1,2,2,1,1,2,1,81000,1,2,1036532,3,5,5,0,0,0,0,4,16029,12716,13816,3313,13535,13128,0,0,688,11024,0,688,0,0,0,11024,0,0,2104,0,0,688,0,0,0,0,0,0,0,1100,0,579,521,17514,2313,455,2956,980,127,2928,1245,2620,3119,770
2012,37390,7,2012,3,309.79568481,5,3.75,2,1,,2,,3,0,1,2,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,2,0,1,0,1,1,1,1,3,2,3,1,2,2,1,2,2,1,1,2,1,0,2,2,,,4,4,1,0,2,2,8,34708,30819,43668,3889,30090,41306,1670,0,691,41306,0,691,0,0,0,35764,5543,0,0,0,0,691,0,0,0,0,0,0,0,12849,8766,2213,1870,33326,6174,550,4232,1855,863,2838,410,10607,4454,1343
2012,37408,6,2012,2,129.38150024,4,3.2,2,,,,1,2,0,0,0,1,1,2,1,1,1,0,4000,31,3,,4,3,4,1,0,0,0,1,0,0,1,1,1,1,0,3,1,2,2,2,2,2,1,1,2,,0,2,2,,,4.5,4.5,1,0,2,2,3,11035,11035,11822,0,10594,6681,3908,0,1232,368,0,431,0,802,0,368,0,0,6313,0,0,431,0,0,0,0,0,0,0,787,0,458,329,10594,1024,446,3357,1280,199,65,692,1122,1989,421
2012,37416,7,2012,3,229.36576843,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,1,1,1,0,2,5,2,2,1,2,2,1,1,1,1,104000,1,2,,3,4,4,0,0,0,0,10,47821,44335,68466,3486,26149,68466,0,0,0,68466,0,0,0,0,0,53371,15095,0,0,0,0,0,0,0,0,0,0,0,0,24131,18324,3218,2589,30719,2296,305,10948,2402,59,78,2003,1521,3979,7127
2012,37424,7,2012,3,216.06486511,2,2,0,,,,,,0,0,0,0,0,2,1,1,2,0,4000,31,3,,4,3,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,1,2,1,2,,0,2,2,,,2,2,1,0,1,2,1,4283,3793,4082,490,3377,0,0,0,4082,0,0,4082,0,0,0,0,0,0,0,0,0,0,1481,0,0,2601,0,0,0,289,0,0,289,3377,533,120,568,192,179,120,894,313,458,
2012,37432,7,2012,3,178.31719971,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,0,1,2,1,0,1,2,2,1,2,2,2,1,1,,0,1,2,,3,5,5,0,0,0,0,7,13969,9455,10199,4514,6923,4466,0,3086,2647,4466,1462,2647,0,0,0,4466,0,0,0,1624,0,0,1863,783,0,0,0,0,0,744,553,2,189,11437,1060,320,4514,2556,37,251,622,505,1475,98
2012,37440,5,2012,2,264.53622437,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,1,0,0,0,2,0,1,1,0,1,2,1,1,1,2,2,1,2,2,1,1,2,,0,1,2,,3,3,3,0,0,0,0,7,14050,11649,12617,2401,5985,0,0,9057,3560,0,0,3560,0,0,0,0,0,0,0,9057,0,0,3560,0,0,0,0,0,0,968,588,0,380,8386,1732,643,2512,972,44,290,1203,617,320,54
2012,37457,6,2012,2,543.35296631,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,0000,24,6,1,2,2,2,1,0,0,1,1,0,0,0,0,1,2,1,1,1,2,2,1,2,2,1,1,2,1,111000,2,2,,,2,2,2,0,0,2,10,15663,13864,16365,1799,11501,16365,0,0,0,0,0,0,0,0,0,0,0,0,16365,0,0,0,0,0,0,0,0,0,0,2501,177,1604,720,13350,4406,74,1780,443,41,2348,621,739,1504,1393
2012,36269,7,2012,3,306.07247925,5,3.75,2,,,2,1,3,0,0,2,1,0,2,1,1,1,0,6600,53,4,,4,5,5,0,1,1,0,1,0,0,1,0,1,2,1,2,1,2,2,1,2,2,2,1,2,1,82000,1,2,1200000,3,4,4,0,0,0,0,4,15091,10703,12317,4388,6499,11625,0,0,691,5143,0,691,0,0,0,2719,2424,0,6482,0,0,691,0,0,0,0,0,0,0,1614,622,509,483,11472,2152,581,4115,1160,54,,350,340,2453,268
2012,36277,7,2012,3,170.2131958,4,3.2,2,,,,1,2,0,0,0,1,1,2,1,1,1,0,6600,53,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,4,0,4,4,2,2,1,2,2,1,1,2,2,70000,1,2,3600000,3,5,5,0,0,0,0,10,42448,36862,53133,5586,15759,52701,0,0,432,52701,0,432,0,0,0,40283,12418,0,0,0,0,432,0,0,0,0,0,0,0,16271,10825,3007,2439,21762,2726,213,5508,2525,,1303,834,5691,2064,897
2012,36285,7,2012,3,304.08615112,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,6600,53,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,1,0,1,5,2,2,1,2,2,1,1,2,1,30500,2,2,,,5,5,2,0,0,2,6,13424,7987,8733,5437,7539,6734,0,0,1999,0,0,0,0,1999,0,0,0,0,6734,0,0,0,0,0,0,0,0,0,0,746,3,510,233,13435,1578,179,5335,1066,859,573,520,574,2750,
2012,36293,7,2012,3,272.4670105,3,2.65,2,,,,,,0,0,0,0,0,3,1,2,1,0,8300,44,0,,4,5,5,0,1,1,1,1,1,1,1,1,1,3,1,2,4,2,2,1,2,2,1,1,2,1,0,1,2,2722673,2,6,6,0,0,0,0,10,52580,43278,64882,9302,13307,63060,1823,0,0,63060,0,0,0,0,0,43905,19154,0,0,0,0,0,0,0,0,0,0,0,0,21604,15041,3609,2954,22609,2022,799,6692,2290,1665,661,775,1776,5734,196
2012,36301,7,2012,3,318.94900513,4,3.2,2,1,1,,,2,0,2,0,0,0,2,1,1,1,0,8300,44,0,,4,5,5,1,0,0,1,1,0,0,1,0,1,1,1,1,1,2,2,2,2,2,1,1,2,2,15300,1,2,820000,3,3.5,3.5,0,0,0,0,6,21316,15712,17603,5604,14535,17171,0,0,432,17171,0,432,0,0,0,9569,7602,0,0,0,0,432,0,0,0,0,0,0,0,1891,709,520,662,19369,4806,509,4210,1028,313,1102,377,4801,1722,500
2012,36319,7,2012,3,319.47561646,5,3.75,2,1,,2,,3,0,1,2,0,0,2,1,1,1,0,8300,44,0,,4,5,5,0,1,1,1,1,0,1,1,1,0,0,0,1,1,2,2,2,2,2,1,1,2,1,33000,1,2,1800000,3,5,5,0,0,0,0,4,16190,10014,10702,6176,11763,7581,30,0,3092,7581,0,3092,0,0,0,6380,1201,0,0,0,0,691,0,0,0,2401,0,0,0,688,219,121,348,18398,2681,1049,6066,1239,216,621,1703,2147,2403,274
2012,36327,7,2012,3,286.44680786,5,3.75,2,2,,1,,3,1,1,1,0,0,2,1,1,1,0,8300,44,0,,4,5,5,1,0,0,1,1,0,0,1,1,1,2,1,1,5,2,2,1,2,2,1,1,2,2,113000,1,2,1100000,3,4,4,0,0,0,0,7,25428,20786,27220,4642,12293,26468,60,0,691,26468,0,691,0,0,0,22146,4323,0,0,0,0,691,0,0,0,0,0,0,0,6434,4064,1227,1143,18237,1540,242,4210,1667,691,925,1120,3606,3534,704
2012,36335,7,2012,3,233.9864502,5,3.75,2,1,,,,1,1,0,0,0,0,4,1,3,1,0,0070,61,12,3,2,4,3,1,0,0,1,1,0,0,1,0,0,4,1,1,1,2,2,1,2,2,1,1,2,1,0,1,2,800000,3,4,4,0,0,0,0,4,16260,12793,14159,3467,5928,13986,0,0,173,13986,0,173,0,0,0,6735,0,6901,0,0,0,173,0,0,0,0,0,0,0,1366,448,332,586,9394,366,,4722,769,130,,532,362,1362,1152
2012,36343,7,2012,3,241.17195129,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,,0,2,2,,,4,4,1,0,2,2,1,-160,-160,0,0,36377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,60,100,36377,3416,,10437,3618,4490,266,2152,4686,4247,3066
2012,36350,7,2012,3,327.29946899,8,5.2,1,2,1,2,1,6,1,1,3,1,0,2,1,1,1,0,8300,44,0,,4,5,5,2,0,0,2,1,1,0,1,0,0,0,0,1,1,2,2,2,2,2,1,1,2,1,39000,1,2,1521089,3,4,4,0,0,0,0,2,15771,11430,13512,4341,14823,12216,0,0,1296,12216,0,1296,0,0,0,12216,0,0,0,0,0,1296,0,0,0,0,0,0,0,2082,1056,513,513,19455,2076,615,4309,887,662,,619,6393,3135,759
2012,36368,7,2012,3,339.20870972,4,3.2,2,,,,,1,0,0,0,0,1,3,1,2,1,0,8300,44,0,,4,5,5,0,1,1,1,1,0,1,1,0,1,4,0,3,3,2,2,1,2,2,1,1,2,1,21200,1,2,1300000,3,4.5,4.5,0,0,0,0,6,18811,12675,14223,6136,16143,12820,30,0,1373,12820,0,1373,0,0,0,10819,0,2000,0,0,0,173,1200,0,0,0,0,0,0,1548,453,452,643,22626,4420,622,7875,1065,22,531,2374,2754,2319,644
2012,36376,7,2012,3,318.94900513,4,3.2,1,2,,,,2,1,1,0,0,0,2,1,1,1,0,8300,44,0,,4,5,5,0,1,1,1,1,1,1,1,0,1,2,2,1,4,2,2,1,2,2,1,1,2,1,155000,1,2,1200000,3,4,4,0,0,0,0,7,24796,20069,23127,4727,15210,15004,30,0,8093,15004,0,8093,0,0,0,15004,0,0,0,0,0,432,0,0,0,0,0,0,7661,3058,1697,709,652,21773,2825,152,4210,2221,666,3006,530,2102,4347,1712
2012,37465,6,2012,2,313.41500854,3,2.65,3,,,,,,0,0,0,0,0,3,2,1,1,0,0000,24,6,1,2,2,2,1,1,1,1,2,1,1,1,0,1,4,2,2,5,2,2,1,2,2,1,1,2,2,50000,1,2,1505190,4,6,6,0,0,0,0,7,18788,15481,16737,3307,11261,16737,0,0,0,16035,0,0,0,0,0,10022,6013,0,702,0,0,0,0,0,0,0,0,0,0,1256,0,584,672,15528,1093,735,3106,2186,,150,690,3568,3937,63
2012,37473,6,2012,2,271.1572876,5,3.75,2,2,,,,3,1,1,0,0,1,2,1,1,5,0,0000,24,6,1,2,2,2,0,1,1,1,1,0,0,1,0,1,1,0,1,2,2,2,1,2,2,1,1,2,1,30500,1,2,750000,2,4,4,0,0,0,0,3,13099,10527,10976,2572,5787,10288,0,0,688,10288,0,688,0,0,0,6180,4109,0,0,0,0,688,0,0,0,0,0,0,0,449,0,110,339,8651,353,181,2629,1174,,,737,1939,1152,488
2012,37481,6,2012,2,178.99714661,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,0000,24,6,1,2,2,2,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,2,1,2,2,2,,1,,0,2,2,,,1,1,1,0,1,2,2,3739,3739,3884,0,1754,2990,0,0,894,2990,0,894,0,0,0,2990,0,0,0,0,0,0,0,0,0,0,0,894,0,145,0,16,129,1754,176,54,279,255,,,,197,322,470
2012,37499,4,2012,2,342.87518311,3,2.65,2,1,,,,1,0,1,0,0,0,2,1,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,11400,2,2,,,2.5,2.5,1,0,2,2,7,19972,19934,23749,38,24635,23575,0,0,175,23575,0,175,0,0,0,14480,9094,0,0,0,0,175,0,0,0,0,0,0,0,3815,1873,961,981,24790,4127,952,3184,845,794,624,1247,6444,3486,3087
2012,37507,3,2012,1,234.31385803,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,0,1,1,2,2,1,2,2,1,1,2,1,86000,1,1,1700000,2,4,3,0,0,0,0,8,17212,12869,14266,4343,15601,6374,7892,0,0,6374,0,0,0,0,0,6374,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,910,166,321,20342,1988,661,3611,1229,137,786,5316,2717,3269,627
2012,37515,3,2012,1,238.28115845,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,3,1,1,1,2,2,1,2,2,1,2,2,2,0,1,2,1500000,1,4,4,0,0,0,0,10,26365,20537,28330,5828,7396,28330,0,0,0,28330,0,0,0,0,0,25294,3035,0,0,0,0,0,0,0,0,0,0,0,0,7793,5052,1446,1295,13304,1061,406,4815,1351,,44,820,2404,2306,97
2012,37523,3,2012,1,252.11354065,5,3.75,2,,1,,2,3,0,1,0,2,0,2,1,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,1,3,1,2,2,2,2,2,1,1,2,1,33000,1,2,2000000,3,5,5,0,0,0,0,9,35701,28847,32926,6854,24619,24957,0,0,7968,24957,0,7968,0,0,0,14839,10118,0,0,0,0,684,0,0,0,7285,0,0,0,4079,1962,1065,1052,32187,2616,1112,6844,1638,1805,327,8857,6492,2495,
2012,37531,5,2012,2,230.87013245,5,3.75,2,,1,2,,3,0,1,1,1,0,2,1,1,1,0,8600,52,4,,4,5,5,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,35000,2,1,,,3,3,1,0,2,2,6,24375,24259,28586,116,17416,24881,2013,0,1692,24881,0,686,0,1006,0,16134,8746,0,0,0,0,686,0,0,0,0,0,0,0,4327,2226,1055,1046,17949,1423,544,6296,1245,225,,1384,3275,3511,46
2012,37549,5,2012,2,241.13415527,3,2.65,3,,,,,,0,0,0,0,0,3,1,2,1,0,8600,52,4,,4,5,5,1,1,0,2,2,0,0,0,0,0,2,1,2,2,2,2,1,2,2,1,,2,,0,2,2,,,3,3,1,0,2,2,7,20457,20425,23703,32,10607,23703,0,0,0,23703,0,0,0,0,0,12309,3522,7872,0,0,0,0,0,0,0,0,0,0,0,3278,1596,742,940,10607,1515,52,3747,657,,889,122,1713,1363,547
2012,37556,5,2012,2,339.31082153,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,8600,52,4,,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,,1,,0,2,2,,,1,1,1,1,3,2,1,1388,1388,1509,0,2665,0,0,0,1509,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,20,101,2665,343,,,0,,,1143,847,332,
2012,37564,5,2012,2,217.2084198,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,0000,42,6,,4,5,4,0,1,1,1,1,0,1,1,1,1,1,0,2,3,1,2,1,2,2,1,1,2,2,136000,1,2,5000000,4,8,7,0,0,0,0,10,35137,28294,28982,6843,8272,7044,20126,0,1811,7044,0,1811,0,0,0,7044,0,0,0,0,0,0,1811,0,0,0,0,0,0,688,94,150,444,16572,2409,287,6268,1602,,,1129,1553,3324,
2012,37572,5,2012,2,257.91156006,4,3.2,2,1,1,,,2,0,2,0,0,0,2,1,1,1,0,0000,42,6,,4,5,4,0,1,1,1,1,0,0,1,1,0,2,0,0,1,2,2,1,2,2,2,1,2,1,15200,2,2,,,2,2,1,0,2,2,3,11002,10952,11984,50,16283,11554,0,0,430,11554,0,430,0,0,0,7742,3812,0,0,0,0,430,0,0,0,0,0,0,0,1032,402,214,416,16475,1887,608,1499,1178,2068,640,1742,3473,1292,2090
2012,37580,3,2012,1,238.31768799,4,3.2,0,1,,1,1,3,0,1,1,1,0,1,,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,0,1,1,0,3,1,2,2,2,2,1,2,2,1,1,1,,0,2,2,,,3,3,1,0,2,2,2,7705,7705,7805,0,6884,0,0,0,7805,0,0,3986,783,3035,0,0,0,0,0,0,0,684,0,0,0,0,0,3302,0,100,0,0,100,6884,968,223,3528,875,,,307,454,507,22
2012,37598,3,2012,1,262.17034912,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,1,1,5,2,2,1,2,2,1,2,2,1,9300,1,2,2634187,4,5,5,0,0,0,0,7,15070,8296,9035,6774,9743,0,30,7082,1922,0,0,1922,0,0,0,0,0,0,0,7082,0,0,1922,0,0,0,0,0,0,739,464,0,275,16601,2651,493,7148,1224,70,,724,1804,2423,66
2012,37606,8,2012,3,373.08062744,7,4.75,2,1,,,3,5,0,1,0,2,2,2,1,1,1,0,1200,43,5,,4,4,3,1,0,0,1,1,1,0,1,0,1,2,2,2,1,2,2,1,2,2,1,1,2,1,48000,1,2,1720000,3,4,4,0,0,0,0,3,16561,11568,13461,4993,14611,12110,0,0,1350,12110,0,1350,0,0,0,10576,1534,0,0,0,0,1350,0,0,0,0,0,0,0,1893,920,415,558,19960,2472,334,4447,2011,25,140,535,3543,4734,1718
2012,37614,8,2012,3,291.79211426,4,3.2,2,,1,1,,2,0,1,1,0,0,2,1,1,1,0,1200,43,5,,4,4,3,0,1,1,1,1,0,1,1,1,1,2,2,3,1,2,2,1,2,2,1,1,2,2,24500,1,2,1500000,2,4,4,0,0,0,0,8,27755,20891,25079,6864,20328,20142,4504,0,432,20142,0,432,0,0,0,16815,3328,0,0,0,0,432,0,0,0,0,0,0,0,4188,2444,855,889,27416,4321,397,4620,2187,2858,70,1664,4373,5358,1569
2012,37622,8,2012,3,314.5369873,3,2.65,2,1,,,,1,1,0,0,0,0,2,1,1,1,0,1200,43,5,,4,4,3,1,0,0,1,1,0,0,1,1,1,0,0,4,1,2,2,2,2,2,1,1,2,2,0,2,2,,,4,4,1,0,2,2,9,32039,24630,34983,7409,18439,34810,0,0,173,34810,0,173,0,0,0,8146,26663,0,0,0,0,173,0,0,0,0,0,0,0,10353,6768,1933,1652,23384,3179,880,4405,1612,307,313,780,1183,9571,1154
2012,37630,7,2012,3,139.76531982,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,5000,51,2,,4,5,5,1,0,0,0,1,0,0,1,0,0,0,0,2,1,2,2,2,2,2,1,,2,,0,2,2,,,1.5,1.5,1,0,2,2,3,7098,7098,7421,0,5423,6920,0,0,500,6920,500,0,0,0,500,5087,0,1833,0,0,0,0,0,0,0,0,0,0,0,323,0,38,285,5423,1511,306,2553,437,17,,64,,467,70
2012,37648,7,2012,3,316.21450806,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,0,0,2,0,1,1,2,2,1,2,2,1,1,1,,0,2,2,,,2,2,2,0,0,2,7,8985,5508,5697,3477,4119,0,3801,0,1896,0,0,1896,0,0,0,0,0,0,0,0,0,0,1896,0,0,0,0,0,0,189,0,0,189,7595,707,192,4327,746,32,91,625,341,480,54
