s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2016,20149,5,2016,2,293.64151001,5,3.75,2,1,2,,,3,2,1,1,1,0000,41,6,4,4,3,0,1,1,1,2,0,1,1,1,1,1,0,1,1,2,2,1,1,1,2,2,1,0,2,1,1,2,2,,0,,,5,5,1,0,2,2,2,10879,10879,14764,0,21382,14235,0,0,529,17719,0,529,0,0,0,0,17719,0,-3484,0,0,529,0,0,0,0,0,0,0,0,3885,2012,1023,850,21382,2090,498,4002,1454,202,462,968,2381,9126,198,2,7183,4851.1004712,2331.9426248,0,0,,0,1
2016,20156,6,2016,2,129.91387939,4,3.2,2,,,1,,1,3,1,2,1,7900,42,13,3,5,5,0,1,1,1,1,0,1,1,1,1,5,0,3,5,2,2,1,1,1,2,1,0,1,2,1,1,2,2,1,1,4250000,4,6,6,0,0,0,0,9,37598,32256,43800,5342,20279,39935,3715,0,151,39935,0,151,0,0,0,8224,31711,0,0,0,0,151,0,0,0,0,0,0,0,0,11544,7597,2064,1883,25622,3334,741,5645,2689,1749,1316,892,3135,3888,2234,1,7450,5295.0499148,2154.7607096,0,0,86141,5663859,1
2016,20164,4,2016,2,211.81832886,3,2.65,0,,,,,,3,2,1,1,7900,42,13,3,5,5,0,1,1,1,2,1,1,1,0,1,2,0,1,6,2,2,1,1,1,2,2,0,0,2,1,1,2,2,1,1,2413513,4,8,8,0,0,0,0,9,32931,27589,28519,5342,15541,0,7540,16756,4222,0,0,4021,201,0,0,0,0,0,0,16756,0,0,4021,0,0,0,0,0,0,0,930,531,87,312,20883,3305,1053,5449,2633,696,40,502,4595,2364,246,1,7845,2850.7540054,3532.2072116,1316.259609,146,,3913513,1
2016,20172,5,2016,2,238.84870911,3,2.65,2,,,,,,3,1,2,1,7900,42,13,3,5,5,1,0,0,1,1,0,0,1,0,2,3,0,4,4,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,0,1900000,2,5,4,0,0,0,0,4,13474,9201,10450,4273,8964,10260,190,0,0,6466,0,0,0,0,0,3751,2715,0,3794,0,0,0,0,0,0,0,0,0,0,0,1249,410,321,518,13237,2424,623,4296,1074,0,0,959,2125,1322,413,2,5263,2850.7540054,2411.9602639,0,0,,1900000,1
2016,20180,2,2016,1,289.19067383,2,2,1,,,,,,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,2,1,2,0,1,2,2,2,1,2,1,2,2,1,0,2,1,1,2,1,1,2,2825821,2,6,6,0,0,0,0,9,26611,21313,27363,5298,16883,21211,4053,0,2098,21211,0,2098,0,0,0,21211,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,6050,3697,1116,1237,22181,2343,136,5398,3059,0,0,446,932,8338,1529,1,3521,0,3297.86984,0,223,,5825821,1
2016,20198,4,2016,2,391.17953491,4,3.2,2,2,,,,2,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,1,0,1,0,2,1,2,2,2,2,2,2,2,1,0,2,1,,2,1,,1,,,2.5,2.5,1,0,2,2,6,23334,23334,31732,0,21586,27673,3720,0,340,26015,0,340,0,0,0,26015,0,0,1658,0,0,340,0,0,0,0,0,0,0,0,8398,5529,1604,1265,21586,3609,160,6798,2025,562,0,489,3902,1448,2593,1,3595,1617.0334904,1977.5787947,0,0,515509,984491,1
2016,20206,4,2016,2,327.17727661,1,1.25,0,,,,,,1,,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,1,2,2,0,0,2,2,1,1,,,0,,,1,1,1,3,1,2,3,5272,2954,3058,2318,4454,0,0,0,3058,0,0,3058,0,0,0,0,0,0,0,0,0,0,3058,0,0,0,0,0,0,0,104,0,0,104,6771,552,55,3251,413,151,121,2009,131,91,0,1,2163,0,1943.285521,0,220,,0,1
2016,20214,4,2016,2,457.17727661,1,1.25,1,,,,,,1,1,,1,5000,51,2,4,5,5,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,2,2,2,1,2,2,1,0,2,1,1,1,,,0,,,2,2,0,0,0,0,10,17944,14020,14801,3924,6606,4866,0,4740,5195,4866,0,5195,0,0,0,4866,0,0,0,4740,0,0,2112,3082,0,0,0,0,0,0,781,414,19,348,10531,2217,406,3924,1118,0,0,1172,914,772,6,1,1935,0,1794.681334,140.6274505,0,,0,1
2016,20222,3,2016,1,412.2076416,2,2,1,,,,,,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,0,1,0,1,1,0,1,1,2,2,1,2,1,2,2,0,0,2,1,1,1,,1,1,2372529,3,3,3,0,0,0,0,6,14447,9249,9720,5198,4492,1114,0,3206,5400,1114,0,5400,0,0,0,1114,0,0,0,3206,0,0,1804,1102,0,2494,0,0,0,0,471,208,19,244,9690,1659,86,5198,525,0,0,586,1464,171,0,1,7124,2850.7540054,2577.7110883,1456.8870595,239,,3872529,1
2016,20230,4,2016,2,469.42727661,1,1.25,1,,,,,,1,1,,1,5000,51,2,4,5,5,0,1,0,1,1,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,2,1,0,2,1,1,1,1,,0,,,2,2,1,0,2,2,7,10627,10627,14090,0,9876,14090,0,0,0,0,0,0,0,0,0,0,0,0,14090,0,0,0,0,0,0,0,0,0,0,0,3463,1518,1342,603,9876,1233,255,3262,276,974,252,132,783,2468,241,1,234,0,234.3373716,0,0,,0,1
2016,20248,3,2016,1,435.39575195,1,1.25,1,,,,,,1,,1,1,6600,53,4,3,5,5,1,0,0,0,1,0,1,1,0,1,2,0,0,2,2,2,1,2,1,2,1,0,0,2,2,1,1,1,,0,,,4,3,1,0,2,2,4,6401,6401,7014,0,9567,6012,0,0,1002,0,0,0,0,1002,0,0,0,0,6012,0,0,0,0,0,0,0,0,0,0,0,613,0,420,193,9567,1431,385,4535,726,111,0,270,159,954,998,2,972,0,971.6427605,0,0,,0,1
2016,20255,4,2016,2,421.29440308,1,1.25,1,,,,,,1,,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,0,1,0,1,2,0,1,1,2,2,1,2,1,2,1,1,0,2,1,1,1,1,1,1,1300000,3,3,3,0,0,0,0,10,18194,14826,17908,3368,7813,13866,1206,0,2835,3921,0,2835,0,0,0,3921,0,0,9946,0,0,0,2011,824,0,0,0,0,0,0,3082,1404,891,787,11181,865,361,3449,495,75,363,2217,2110,1063,183,1,1695,0,1503.188506,140.6274505,51,,2800000,1
2016,20263,3,2016,1,304.52154541,4,3.2,2,2,,,,2,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,0,1,1,1,2,0,3,3,2,2,1,2,1,2,2,0,1,2,1,,2,1,1,0,1850000,3,4,3,0,0,0,0,8,29740,24744,31285,4996,15422,29945,0,0,1341,14257,0,339,0,1002,0,14257,0,0,15687,0,0,339,0,0,0,0,0,0,0,0,6541,3107,2145,1289,20418,2104,161,4996,844,574,788,924,7044,2530,452,1,2006,0,2006.156523,0,0,752778,1097222,1
2016,20271,4,2016,2,1169.1501465,1,1.25,1,,,,,,1,1,,3,8500,43,5,2,5,4,0,1,1,1,1,0,1,0,0,1,1,0,2,2,2,2,1,1,2,2,1,1,0,2,1,,1,1,1,0,950000,3,3,3,0,0,0,0,9,15883,13068,17190,2815,3451,16737,452,0,0,16737,0,0,0,0,0,16737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122,2598,795,729,6266,451,117,3229,461,22,0,236,0,1750,0,6,234,0,234.3373716,0,0,69191,880809,2
2016,20289,3,2016,1,357.61575317,2,2,0,,,,,,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,0,1,1,0,0,1,2,2,2,2,1,2,2,0,0,2,2,1,1,,,0,,,3.5,3.5,1,0,3,2,2,6797,6797,7068,0,5504,0,0,0,7068,0,0,4717,2351,0,0,0,0,0,0,0,0,0,4717,0,0,0,0,0,0,0,271,0,65,206,5504,1096,684,1513,603,68,452,238,213,87,550,1,8495,0,4360.961331,4078.024932,56,,0,1
2016,20297,4,2016,2,590.81628418,2,2,2,,,,,,2,1,1,1,6600,53,4,3,5,5,1,0,0,1,1,0,0,1,0,2,2,0,2,1,2,2,1,2,1,2,2,1,1,2,1,,2,1,,0,,,2.5,2.5,1,0,2,2,7,15696,15696,16527,0,13610,12606,0,0,3921,12606,0,3921,0,0,0,6452,6154,0,0,0,0,0,0,0,0,3921,0,0,0,0,831,278,137,416,13610,936,146,3225,691,22,151,218,279,7881,62,1,1968,0,651.572204,1316.259609,0,,0,1
2016,20305,4,2016,2,508.86209106,1,1.25,1,,,,,,1,,1,1,6600,53,4,3,5,5,0,1,1,1,1,1,1,1,1,1,2,0,0,2,2,2,2,1,1,2,1,0,0,2,1,1,1,1,1,0,2300000,2,5,5,0,0,0,0,10,17776,12183,15561,5593,9913,15561,0,0,0,15561,0,0,0,0,0,15561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378,1996,712,670,15211,2915,152,5298,2436,218,0,113,233,3611,233,1,972,0,971.6427605,0,0,,2300000,1
2016,20313,4,2016,2,704.58850098,4,3.2,2,,,2,,2,2,1,1,3,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,1,0,4,0,2,4,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,0,2200000,6,5,5,0,0,0,0,7,23880,18582,22609,5298,8152,22269,0,0,340,22269,0,340,0,0,0,8290,13979,0,0,0,0,340,0,0,0,0,0,0,0,0,4027,2109,937,981,13450,1053,142,5549,1525,512,401,521,181,1359,2208,1,5598,4061.3293998,1463.1796863,0,73,532364,1667636,5
2016,20321,3,2016,1,501.40945435,2,2,0,,,,,,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,1,1,3,1,1,1,2,2,2,1,1,2,2,1,0,2,1,2,2,1,1,2,2216435,2,5,5,0,0,0,0,9,23220,17922,19156,5298,8060,0,4960,11021,3175,0,0,3175,0,0,0,0,0,0,0,11021,0,0,3175,0,0,0,0,0,0,0,1234,950,0,284,13358,2035,645,5432,1146,0,533,477,1166,1553,371,1,3433,0,3297.86984,0,135,,5216435,1
2016,20339,3,2016,1,655.65734863,5,3.75,2,,1,1,1,3,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,1,0,5,0,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,,1,,,5,5,1,0,2,2,8,34485,31176,38107,3309,25884,33572,4008,0,527,32737,0,527,0,0,0,15190,17547,0,835,0,0,527,0,0,0,0,0,0,0,0,6931,3964,1545,1422,29193,4725,726,6721,2300,502,1701,1017,5321,4644,1536,1,11082,9356.3793146,1726.0947861,0,0,20125,1479875,1
2016,20347,3,2016,1,573.14361572,2,2,0,,,,,,2,1,1,1,6600,53,4,3,5,5,0,1,1,1,1,0,1,1,1,1,2,0,2,2,2,2,2,1,1,2,1,0,0,2,1,1,2,1,1,0,2200000,2,5,5,0,0,0,0,10,27956,22658,24374,5298,20055,0,0,17593,6780,0,0,4549,2231,0,0,0,0,0,0,17593,0,0,4549,0,0,0,0,0,0,0,1716,1324,0,392,25353,1810,460,9909,1353,1238,1159,2845,4216,2347,17,1,7601,0,3297.86984,4078.024932,225,,2200000,1
2016,20354,5,2016,2,135.60353088,3,2.65,1,1,,,,1,2,1,1,1,5000,51,2,4,5,5,1,0,0,1,1,0,0,1,1,0,1,0,0,3,2,2,1,2,1,2,1,1,0,2,1,,2,1,,0,,,2,2,0,0,0,0,4,13290,9365,10875,3925,8693,10725,0,0,151,10725,0,151,0,0,0,10725,0,0,0,0,0,151,0,0,0,0,0,0,0,0,1510,708,374,428,12617,3722,1130,4091,1695,318,0,294,358,974,33,1,4571,2850.7540054,1720.379241,0,0,,0,1
2016,20362,6,2016,2,130.14205933,4,3.2,2,1,1,,,2,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2,2,1,2,1,2,2,0,1,2,1,1,2,1,,1,,,2.5,2.5,1,0,2,2,7,27072,26812,36989,260,20971,29622,7028,0,339,29870,0,339,0,0,0,29870,0,0,-249,0,0,339,0,0,0,0,0,0,0,0,10177,6844,1875,1458,20971,1365,636,5570,873,26,500,3108,4026,4744,121,1,4777,3234.0669808,1543.1973254,0,0,823435,676565,1
2016,20370,5,2016,2,280.91836548,8,5.2,5,,,,,,8,6,2,1,0000,70,6,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,4,2,2,2,1,2,1,2,2,2,0,2,1,,2,1,1,0,1200000,3,4,4,0,0,0,0,4,25024,21312,23301,3712,8472,18272,0,0,5028,18272,0,5028,0,0,0,717,0,17556,0,0,0,0,0,0,0,0,0,5028,0,0,1989,744,355,890,12184,2284,395,3712,1139,1372,1236,171,805,946,124,1,6449,2850.7540054,3355.025296,0,243,65932,1134068,1
2016,20388,4,2016,2,582.58947754,10,6,2,1,2,1,1,5,5,3,2,2,3000,11,1,2,5,5,1,0,1,1,1,1,0,1,1,1,1,0,0,0,2,2,2,2,2,1,2,0,0,1,2,,1,1,1,0,646469,3,3,3,0,0,0,0,1,15257,11987,12663,3270,12700,9381,0,0,3281,9381,0,3281,0,0,0,3348,0,6033,0,0,0,869,0,0,0,0,0,0,2413,0,676,0,130,546,15970,1740,983,3270,1801,67,0,218,1652,4661,1579,2,10810,7295.3963806,3515.0605745,0,0,,646469,3
2016,20396,4,2016,2,863.71032715,5,3.75,2,1,1,1,,3,2,1,1,2,3000,11,1,2,5,5,1,0,1,1,1,0,0,1,0,1,1,1,1,0,2,2,1,2,2,1,2,1,0,1,2,1,2,1,,0,,,3,3,0,0,0,0,3,14319,11049,12242,3270,8945,11713,0,0,529,11713,0,529,0,0,0,8511,3202,0,0,0,0,529,0,0,0,0,0,0,0,0,1193,493,238,462,12215,1521,263,3270,1419,446,393,215,1315,2192,1181,2,6583,4851.1004712,1731.8103318,0,0,,0,3
2016,20404,4,2016,2,408.45428467,6,4.25,4,,,1,1,2,4,3,1,2,3000,11,1,2,5,5,0,1,1,1,1,1,0,1,0,1,1,0,0,0,2,2,1,2,2,1,2,0,0,1,1,,2,2,1,0,646469,4,3,3,0,0,0,0,4,20088,16818,17727,3270,13728,17387,0,0,340,17387,0,340,0,0,0,5009,0,12379,0,0,0,340,0,0,0,0,0,0,0,0,909,151,106,652,16998,2504,1412,3270,2696,251,1260,957,2789,1859,0,2,7415,4888.5918188,2526.2711769,0,0,,646469,3
2016,20412,4,2016,2,261.80752563,7,4.75,2,,,,1,1,6,3,3,2,3000,11,1,2,5,5,0,1,1,1,1,1,0,1,1,1,2,0,1,0,2,2,2,2,2,1,2,0,0,1,2,1,2,1,1,0,646469,5,3,3,0,0,0,0,2,12645,9375,10420,3270,6663,7957,0,0,2463,7957,0,2463,0,0,0,7074,0,883,0,0,0,151,2312,0,0,0,0,0,0,0,1045,75,268,702,9933,3696,955,3270,958,0,101,0,50,607,296,2,6565,2444.2959094,4120.9084137,0,0,,646469,3
2016,20420,3,2016,1,174.68710327,3,2.65,0,,,,,,3,2,1,1,0000,62,6,2,2,1,1,0,0,2,2,0,0,1,0,0,0,0,1,3,2,2,1,2,2,2,2,0,0,2,2,1,2,,1,0,500000,3,4.5,4.5,0,0,0,0,4,12010,7817,8371,4193,3193,0,0,908,7464,0,0,7464,0,0,0,0,0,0,0,908,0,0,5014,0,0,2450,0,0,0,0,554,59,0,495,7386,1254,361,4193,314,22,11,544,20,106,561,4,5110,0,3606.5093049,1316.259609,187,,500000,1
2016,20438,3,2016,1,181.23370361,4,3.2,1,,1,2,,3,1,,1,1,0000,62,6,2,2,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,1,2,2,0,0,2,2,1,1,,,0,,,3,3,1,0,1,2,1,4457,4457,4617,0,4412,1545,0,0,3072,1545,0,3072,0,0,0,1545,0,0,0,0,0,527,0,0,0,0,0,2545,0,0,160,0,19,141,4412,1852,92,136,631,40,110,81,1041,233,197,1,11927,4851.1004712,1194.5490407,5798.0244909,83,,0,1
2016,20446,3,2016,1,183.34579468,1,1.25,0,,,,,,1,,1,1,0000,62,6,2,2,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,2,1,2,1,2,2,1,1,2,1,,1,,1,0,564798,3,3,3,0,0,0,0,3,4792,2689,2829,2103,2601,0,0,366,2464,0,0,2063,0,401,0,0,0,0,0,366,0,0,0,0,0,1422,0,641,0,0,140,37,0,103,4704,589,72,2103,309,228,238,436,331,146,253,6,2471,0,994.5049431,1316.259609,160,113346,451452,1
2016,20453,3,2016,1,226.78343201,4,3.2,1,2,,,,2,2,1,1,1,0000,62,6,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,2,2,1,2,2,2,2,0,0,2,2,,2,,1,0,650000,3,4,4,0,0,0,0,1,7814,5234,5562,2580,8085,4472,0,0,1090,4121,0,339,751,0,0,4121,0,0,352,0,0,339,0,0,0,0,0,0,0,0,328,0,84,244,10665,1338,728,3487,444,2202,15,171,1121,482,677,6,3894,1617.0334904,2051.8808885,0,225,398117,251883,1
2016,20461,3,2016,1,158.54669189,4,3.2,0,,,1,1,2,2,1,1,1,0000,62,6,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,2,2,1,1,2,2,1,0,0,2,2,,2,,1,0,750000,2,4,4,0,0,0,0,1,6423,3843,3946,2580,4421,1403,0,0,2543,0,0,2543,0,0,0,0,0,0,1403,0,0,339,0,0,0,0,0,2204,0,0,103,0,0,103,7001,766,393,2580,932,106,277,0,1488,151,309,3,9624,5071.1855686,1731.8103319,2684.8117504,136,118975,631025,1
2016,20479,5,2016,2,190.80734253,1,1.25,1,,,,,,1,,1,1,8400,44,4,3,5,4,1,0,0,0,1,0,0,1,0,1,2,0,0,1,2,2,1,2,2,1,2,0,0,2,2,,1,1,,0,,,3,3,0,0,0,0,9,16191,13127,17227,3064,2493,17227,0,0,0,17227,0,0,0,0,0,17227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,2518,829,753,5558,1071,323,3064,670,9,150,59,0,212,0,5,652,0,651.5722041,0,0,,0,1
2016,20487,4,2016,2,317.42971802,3,2.65,1,,,,,,3,2,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,1,1,1,1,1,0,1,1,2,2,1,2,1,2,1,2,0,2,1,1,2,1,1,1,1800000,6,5,5,0,0,0,0,10,36899,32386,34603,4513,23940,4775,5027,16338,8463,4775,0,5027,3436,0,0,4775,0,0,0,16338,0,0,5027,0,0,0,0,0,0,0,2217,1821,2,394,28453,3638,900,4761,7298,118,0,7404,826,1496,2011,1,10151,0,4595.2987026,5394.284541,161,,3300000,1
2016,20495,4,2016,2,180.07862854,4,3.2,4,,,,,,4,2,2,1,8400,44,4,3,5,4,0,1,1,1,2,0,1,1,1,2,2,0,3,4,2,2,2,2,1,1,2,1,0,2,1,1,2,1,1,0,1400000,3,4,4,0,0,0,0,9,37087,32125,45305,4962,9591,45305,0,0,0,45305,0,0,0,0,0,36129,6369,2807,0,0,0,0,0,0,0,0,0,0,0,0,13180,9051,2221,1908,14553,2437,395,3937,1787,412,681,1373,568,1568,1396,1,1669,0,1668.9393297,0,0,25188,1374812,1
2016,20503,4,2016,2,285.53186035,1,1.25,0,,,,,,1,,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,1,1,1,2,3,0,1,1,2,2,2,2,1,2,2,1,0,2,1,1,1,1,1,0,1300000,3,3.5,3.5,0,0,0,0,7,9717,5889,6340,3828,8271,0,0,4412,1927,0,0,1927,0,0,0,0,0,0,0,3919,0,0,1927,0,0,0,0,0,0,0,451,254,0,197,12099,1823,581,3828,1053,71,399,379,2240,1583,142,2,1700,0,1503.188506,0,197,,1300000,1
2016,20511,4,2016,2,177.72386169,3,2.65,2,1,,,,1,2,1,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,1,1,1,1,1,0,2,3,2,2,2,2,1,1,2,0,0,2,1,1,2,1,1,1,1100000,5,3,3,0,0,0,0,7,20935,17871,22833,3064,19952,22682,0,0,151,22682,0,151,0,0,0,18612,4070,0,0,0,0,151,0,0,0,0,0,0,0,0,4962,3050,945,967,23016,3458,651,3064,1991,1698,661,3521,4192,1933,1848,1,2817,1617.0334904,1200.2645864,0,0,,2600000,1
2016,20529,4,2016,2,232.43809509,2,2,2,,,,,,2,1,1,1,8400,44,4,3,5,4,1,0,0,1,1,0,0,1,0,1,1,0,2,1,2,2,2,2,1,2,2,0,0,2,1,,2,1,,0,,,2,2,1,0,2,2,2,6424,6424,6752,0,9698,6584,0,0,168,6584,0,0,0,168,0,3037,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,38,290,9698,642,232,2409,702,1053,353,43,2974,1253,37,1,6353,5701.5080108,651.572204,0,0,,0,1
2016,20537,4,2016,2,107.98508453,2,2,1,,,,,,2,1,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,0,1,1,1,3,0,1,1,2,2,1,2,1,2,2,0,0,2,1,1,2,1,1,0,1565010,2,4.5,4.5,0,0,0,0,10,28961,24448,34758,4513,10348,30233,0,2101,2424,30233,0,2424,0,0,0,30233,0,0,0,2101,0,0,2424,0,0,0,0,0,0,0,10310,6882,1740,1688,14861,4079,799,4585,1338,161,0,1055,315,1731,800,1,7575,0,3297.86984,4078.024932,199,,1565010,1
2016,20545,5,2016,2,230.46452332,3,2.65,3,,,,,,3,2,1,1,8400,44,4,3,5,4,1,0,0,1,1,0,1,1,1,0,1,0,4,1,2,2,1,2,2,1,2,0,0,2,1,,2,,,0,,,4.5,4.5,1,1,2,2,2,8100,8100,8592,0,10200,3628,0,0,4965,3628,0,0,1676,3289,0,1683,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,492,0,57,435,10200,1547,1198,2501,1349,0,0,1385,1280,830,110,1,9438,8552.2620162,885.9095756,0,0,,0,1
2016,20552,3,2016,1,671.40362549,2,2,2,,,,,,2,1,1,1,0000,31,6,3,3,3,0,1,1,1,1,0,1,1,1,0,3,1,2,2,2,2,1,1,1,2,2,0,0,2,1,,1,1,1,0,1480000,2,4,4,0,0,0,0,8,19955,16899,20013,3056,46081,20013,0,0,0,20013,0,0,0,0,0,13934,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,1675,654,785,49137,816,0,3138,1290,0,0,96,41700,1831,266,2,743,0,743.0209344,0,0,582833,897167,1
2016,20560,2,2016,1,105.21218109,1,1.25,1,,,,,,1,,1,1,0000,31,6,3,3,3,0,1,1,1,1,0,1,1,1,1,3,1,2,1,2,2,1,2,1,2,2,0,0,2,1,1,1,,1,0,1143974,2,4,4,0,0,0,0,7,10070,7014,7366,3056,2780,3658,0,0,3708,3658,0,3373,334,0,0,3658,0,0,0,0,0,0,2227,1147,0,0,0,0,0,0,352,0,19,333,5836,316,229,3118,701,0,535,326,199,387,24,1,1753,0,1503.188506,140.6274505,109,,1143974,1
2016,20578,2,2016,1,248.61991882,2,2,0,,,,,,2,1,1,1,0000,31,6,3,3,3,0,1,1,1,1,0,0,1,0,1,1,0,0,1,2,2,1,2,1,2,2,0,0,2,2,1,,,1,0,730000,2,2.5,2.5,0,0,0,0,4,10260,7932,8491,2328,3525,0,0,3996,4495,0,0,4495,0,0,0,0,0,0,0,3996,0,0,1998,0,0,2497,0,0,0,0,559,260,0,299,5853,808,605,2328,601,66,0,793,220,431,0,2,5325,0,3863.708859,1316.259609,145,,730000,1
2016,20586,2,2016,1,274.02310181,1,1.25,0,,,,,,1,1,,1,0000,31,6,3,3,3,1,0,0,0,1,0,0,1,0,0,2,0,0,2,2,2,1,2,1,2,2,0,0,2,2,1,1,1,1,0,600000,3,3,3,0,0,0,0,5,6860,4532,4945,2328,3603,0,0,3097,1848,0,0,1848,0,0,0,0,0,0,0,3097,0,0,0,0,0,1848,0,0,0,0,413,310,0,103,5931,570,260,2328,742,63,0,178,160,914,716,1,2339,0,1023.082671,1316.259609,0,,600000,1
2016,20594,4,2016,2,286.83889771,6,4.25,0,1,1,2,,4,2,1,1,2,0000,25,10,1,2,2,0,1,1,0,1,1,0,2,0,0,1,0,1,1,2,2,1,2,2,2,2,1,0,1,2,,1,,1,0,600000,4,5,5,0,0,0,0,2,11637,8657,8761,2980,11225,0,0,0,8761,0,0,8761,0,0,0,0,0,0,0,0,0,718,0,0,0,8043,0,0,0,0,104,0,0,104,14205,4293,1449,2980,868,986,2106,741,461,163,157,3,12108,7295.3963806,2034.7342513,2632.519218,145,,600000,3
2016,20602,6,2016,2,469.14477539,3,2.65,2,1,,,,1,2,1,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,0,2,0,1,1,2,2,1,2,1,2,2,1,0,2,1,,2,1,,0,,,3,3,1,0,2,2,1,1943,1674,2140,269,8874,1989,0,0,151,0,0,151,0,0,0,0,0,0,1989,0,0,151,0,0,0,0,0,0,0,0,466,0,320,146,8874,474,433,2145,310,361,0,200,1757,2847,348,5,5204,1617.0334904,1080.2381277,2506.91395,0,,0,1
2016,20610,6,2016,2,383.82556152,6,4.25,3,1,,2,,3,3,2,1,1,9000,62,15,3,3,2,0,1,1,1,1,0,1,1,1,1,2,0,1,4,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,0,1817692,4,6,6,0,0,0,0,7,36338,31553,42219,4785,25241,41691,0,0,528,41691,0,528,0,0,0,27871,12757,1063,0,0,0,528,0,0,0,0,0,0,0,0,10666,6760,2092,1814,30026,4598,630,4785,1831,5563,1425,951,3282,5233,1728,2,10233,5678.3628902,2114.7518903,2439.683681,0,995439,822253,1
2016,20628,5,2016,2,226.81141663,3,2.65,2,,,,1,1,2,1,1,1,9000,62,15,3,3,2,0,1,1,1,2,0,1,1,1,1,4,1,1,5,2,1,1,1,1,2,1,1,0,2,1,1,2,2,1,0,1540280,2,5,5,0,0,0,0,10,39626,34841,51078,4785,35414,50927,0,0,151,31036,0,151,0,0,0,0,31036,0,19891,0,0,151,0,0,0,0,0,0,0,0,16237,10101,3796,2340,40199,6141,2158,5011,2019,808,0,2912,1179,19301,670,1,4325,2444.2959094,1880.4145185,0,0,,1540280,1
2016,20636,6,2016,2,260.87161255,5,3.75,1,3,,,,3,2,1,1,1,9000,62,15,3,3,2,0,1,1,1,1,0,0,1,1,1,1,0,2,1,2,2,1,1,1,2,2,0,0,2,1,,2,1,1,0,1109685,2,4,4,0,0,0,0,3,15545,12681,12953,2864,8226,9906,0,0,3047,6312,0,528,2519,0,0,6312,0,0,3594,0,0,528,0,0,0,0,0,0,0,0,272,0,65,207,11090,161,0,3074,1060,26,0,284,4926,1558,0,1,5903,3234.0669808,2669.1598188,0,0,,1109685,1
