s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,Electric_Scooter,Electric_Bicycle,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2017,35816,6,2017,2,180.15519714,5,3.75,3,,1,,,1,4,3,1,1,0000,23,10,3,2,2,1,0,0,1,1,0,1,1,1,1,2,3,4,2,2,1,1,1,2,2,0,0,2,1,,2,1,0,0,1,0,1500000,4,5,5,0,0,0,0,5,25042,20473,22909,4569,12344,22759,0,0,150,21961,0,150,0,0,0,9089,7853,5019,799,0,0,150,0,0,0,0,0,0,0,0,0,2436,927,622,887,16913,1872,1364,4569,1979,285,100,1178,2061,3102,403,1,3730,1695.7836386,2033.863879,0,0,683130,816870,1
2017,35824,6,2017,2,88.457801819,2,2,0,,,,,,2,1,1,1,0000,23,10,3,2,2,1,1,1,1,1,2,1,1,1,0,3,1,3,2,2,1,2,1,2,1,0,0,2,1,1,2,1,0,0,,0,,,3,3,0,0,0,0,6,14699,12077,12491,2622,11653,0,0,7623,4868,0,0,4868,0,0,0,0,0,0,0,7623,0,0,2522,2346,0,0,0,0,0,0,0,414,208,0,206,14275,537,121,2622,2108,728,0,5100,1208,1852,0,1,4771,0,4524.309443,134.2957193,112,,0,1
2017,35832,6,2017,2,244.87879944,1,1.25,1,,,,,,1,1,,1,4000,31,3,4,4,4,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,1,2,2,2,2,0,0,2,1,,1,,0,0,,0,,,3,3,1,0,2,2,2,4568,4568,4743,0,7111,4343,0,0,399,4144,0,0,0,399,0,4144,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,175,0,20,155,7111,2118,280,2505,786,150,498,0,50,706,20,1,243,0,243.1149242,0,0,,0,1
2017,35840,5,2017,2,468.42559814,4,3.2,3,,,1,,1,3,1,2,1,0000,31,7,4,3,2,0,1,1,1,2,0,0,1,1,1,6,1,7,2,2,1,1,1,2,2,1,2,2,1,1,2,2,0,0,1,0,2800000,4,7,7,0,0,0,0,10,46830,40429,55163,6401,17577,54563,0,0,601,54563,0,150,0,451,0,11610,0,42952,0,0,0,150,0,0,0,0,0,0,0,0,0,14734,10196,2361,2177,23978,6175,1145,5553,6537,0,1149,439,522,2298,160,2,3439,1695.7836386,1743.311895,0,0,1177448,1622552,1
2017,35857,5,2017,2,260.22979736,3,2.65,3,,,,,,3,2,1,3,0000,31,7,4,3,2,0,1,1,1,1,0,0,1,0,1,2,2,3,2,2,1,1,2,2,2,2,0,2,1,,2,1,1,1,1,0,2000000,3,4,4,0,0,0,0,10,48839,45036,61512,3803,8535,61512,0,0,0,61512,0,0,0,0,0,20300,22537,18675,0,0,0,0,0,0,0,0,0,0,0,0,0,16476,10578,3155,2743,12338,2360,724,3903,1124,87,0,865,1256,1504,516,1,2313,0,2312.556596,0,0,,2000000,5
2017,35865,5,2017,2,347.13739014,5,3.75,3,,,,1,1,4,1,3,1,0000,31,7,4,3,2,0,1,1,1,1,1,1,1,1,1,3,4,6,2,2,1,1,1,2,1,1,0,2,1,1,2,2,0,0,1,1,2500000,4,7,7,0,0,0,0,9,41053,35791,51844,5262,25349,44016,0,0,7828,44016,0,7828,0,0,0,42404,0,1612,0,0,0,150,0,0,0,0,7678,0,0,0,0,16053,10987,2627,2439,30611,2869,340,5429,3167,60,0,1364,3975,13408,0,1,7486,5458.3689562,2027.934246,0,0,,4000000,1
2017,35873,5,2017,2,249.3927002,1,1.25,1,,,,,,1,1,,1,0000,31,6,3,3,3,0,1,0,1,1,0,0,1,0,1,3,1,2,2,2,1,2,1,2,2,1,0,2,1,,1,1,0,1,1,0,1100000,3,3,3,0,0,0,0,8,12232,9792,12462,2440,11220,12462,0,0,0,0,0,0,0,0,0,0,0,0,12462,0,0,0,0,0,0,0,0,0,0,0,0,2670,1127,1027,516,13660,1323,97,2440,974,86,400,538,1067,6404,331,1,587,0,587.033597,0,0,21397,1078603,1
2017,35881,6,2017,2,423.07809448,2,2,0,,,,,,2,2,,3,0000,24,6,3,2,2,0,1,1,1,1,0,0,0,0,1,1,2,1,2,2,1,2,2,2,2,0,1,2,1,,2,1,0,0,,0,,,3.5,3.5,1,1,2,2,1,4143,4143,4393,0,3886,0,0,0,4393,0,0,0,0,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,44,206,3886,0,0,902,620,0,0,1,0,1036,1327,5,6600,5947.5074512,474.370584,178.612912,0,,0,2
2017,35899,6,2017,2,229.45150757,4,3.2,2,,1,1,,2,2,1,1,1,0000,24,6,3,2,2,0,1,1,1,1,1,1,1,1,2,4,1,4,2,1,1,1,2,2,1,0,1,2,1,1,2,1,0,0,1,0,1800000,2,6,6,0,0,0,0,6,24156,19955,20817,4201,16980,14789,0,0,6028,14789,0,6028,0,0,0,8177,6612,0,0,0,0,337,0,0,0,5691,0,0,0,0,0,862,55,284,523,21181,2467,407,4301,1621,3227,1559,651,2436,2400,2113,2,7359,4180.3988692,1369.74506,1572.041113,237,218939,1581061,1
2017,35907,6,2017,2,222.33770752,2,2,1,,,,,,2,1,1,1,0000,24,6,3,2,2,0,1,1,1,2,1,1,1,1,1,2,0,1,2,2,1,1,1,2,1,1,0,2,1,1,2,1,0,0,1,0,1000000,2,4,4,0,0,0,0,6,14773,12111,13150,2662,6675,172,0,8985,3993,172,0,3993,0,0,0,172,0,0,0,8985,0,0,3993,0,0,0,0,0,0,0,0,1039,627,20,392,9337,664,101,2662,1171,60,239,1390,552,2378,120,2,3075,0,2917.37912,0,158,217436,782564,1
2017,35915,6,2017,2,64.869499207,2,2,2,,,,,,2,1,1,1,4000,31,3,4,4,4,1,0,1,1,1,0,0,1,0,1,1,1,2,2,2,1,2,2,2,2,1,0,2,1,,2,,0,0,,1,,,3,3,1,0,2,2,6,14147,14147,14896,0,6624,14297,0,0,599,14297,0,0,599,0,0,7808,6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,5,246,498,6624,1468,472,2355,461,65,801,0,573,296,133,1,1263,0,1263.0116795,0,0,,1500000,1
2017,35923,6,2017,2,228.18240356,2,2,2,,,,,,2,1,1,1,4000,31,3,4,4,4,1,0,0,1,1,0,0,1,0,2,2,2,3,2,2,1,2,1,2,2,0,0,2,1,1,2,1,0,0,1,0,900000,3,4,4,0,0,0,0,8,20807,16481,19049,4326,11715,19049,0,0,0,19049,0,0,0,0,0,11738,7311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,1267,569,732,15714,2973,558,3240,827,520,458,3314,1881,1703,242,1,2069,0,2069.441672,0,0,237579,662421,1
2017,35931,5,2017,2,549.09100342,4,3.2,2,2,,,,2,2,1,1,3,4000,31,3,4,4,4,1,0,1,1,1,0,0,1,0,0,1,2,3,2,2,1,2,2,2,1,1,0,1,1,,2,1,0,0,,0,,,4,4,1,0,2,2,3,12909,12909,15546,0,22544,15136,0,0,410,3120,0,150,0,0,0,0,3120,0,12016,0,0,150,0,0,0,0,0,0,0,0,260,2637,1008,983,646,22544,6593,173,2189,1105,3221,660,256,2649,5118,580,2,6720,1695.7836386,2229.5417442,2794.764513,0,,0,2
2017,35949,5,2017,2,592.03240967,2,2,2,,,,,,2,1,1,1,4000,31,3,4,4,4,0,1,1,1,1,0,1,1,1,1,3,5,1,2,2,2,1,1,1,1,3,0,2,1,1,2,1,0,0,1,1,1600000,2,4,4,0,0,0,0,6,15515,12275,13328,3240,9697,13328,0,0,0,13328,0,0,0,0,0,8060,5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,395,201,457,12937,1506,52,3324,767,2886,0,198,1675,2340,189,1,1050,0,1049.5449167,0,0,,3100000,1
2017,35956,5,2017,2,154.19590759,1,1.25,1,,,,,,1,1,,3,4000,31,3,4,4,4,0,1,1,1,1,0,0,1,0,1,1,1,0,2,2,1,2,2,1,2,0,0,2,1,,1,,0,0,,1,,,2,2,1,0,2,2,5,8316,8143,8266,173,2480,2062,0,0,6203,1862,0,5144,1059,0,0,1862,0,0,200,0,0,0,5144,0,0,0,0,0,0,0,0,123,0,20,103,2480,531,129,1493,167,43,0,0,17,101,0,1,2095,0,1861.904542,0,233,,1500000,2
2017,35964,5,2017,2,244.74459839,6,4.25,1,2,1,1,,4,2,1,1,1,4000,31,3,4,4,4,0,1,1,1,1,0,0,1,0,1,1,1,2,2,2,1,1,2,1,1,0,0,2,1,,2,1,0,0,,0,,,4,4,1,0,2,2,1,8876,8552,8859,324,10341,6672,0,0,2187,6672,0,715,1472,0,0,6672,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,307,0,84,223,10341,1669,361,2786,526,376,0,2186,781,1655,0,1,8238,5876.1825078,2288.8380669,0,73,,0,1
2017,35972,6,2017,2,372.11099243,3,2.65,3,,,,,,3,1,2,1,7100,61,4,3,3,2,0,1,1,1,1,0,1,1,0,1,4,2,6,2,2,1,1,1,2,1,1,0,2,1,1,2,2,0,0,1,1,3000000,4,6,4,0,0,0,0,9,33362,30654,38818,2708,27044,36172,2496,0,150,36172,0,150,0,0,0,24509,8240,3423,0,0,0,150,0,0,0,0,0,0,0,0,0,8164,5045,1547,1572,29752,1970,1124,2808,1136,1433,735,281,3625,15986,653,2,4313,0,1517.985868,2794.764513,0,1100000,3400000,1
2017,35980,8,2017,3,153.30740356,2,2,1,,,,,,2,1,1,1,9700,42,5,4,5,4,0,1,1,1,2,0,1,1,0,1,2,1,4,2,1,2,2,1,2,2,1,0,2,1,,2,2,0,1,1,0,4000000,3,4,4,0,0,0,0,10,31254,26591,30992,4663,16968,3991,0,27000,0,3991,0,0,0,0,0,3991,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,4401,4226,20,155,21631,1286,475,5667,1096,0,757,1156,2859,7423,912,1,2069,0,2069.441672,0,0,,4000000,1
2017,35998,8,2017,3,268.58139038,4,3.2,2,,2,,,2,2,1,1,1,9700,42,5,4,5,4,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,0,2,1,1,2,2,0,0,1,0,2600000,3,5,5,0,0,0,0,8,29755,23388,28181,6367,21287,25283,0,0,2898,25283,0,2898,0,0,0,18032,7251,0,0,0,0,338,0,0,0,2560,0,0,0,0,0,4793,2747,1003,1043,27654,3180,1023,6367,1562,411,1239,2144,7432,3273,1023,1,6581,3391.5672772,1535.7747651,1572.041113,82,500926,2099074,1
2017,36004,6,2017,2,103.96029663,2,2,0,,,,,,2,1,1,3,0000,31,6,3,3,3,1,0,0,1,1,0,0,1,0,1,1,1,3,2,2,1,2,1,2,1,1,0,2,1,1,2,,0,0,,0,,,3,3,0,0,0,0,3,7707,5303,5576,2404,1963,0,0,725,4851,0,725,4851,0,0,0,0,0,0,0,0,0,0,4851,0,0,0,0,0,0,0,0,273,0,67,206,4367,557,372,2404,459,0,90,1,307,177,0,1,7712,0,3421.397836,4233.713704,57,,0,2
2017,36012,6,2017,2,121.91030121,3,2.65,1,,,1,,1,2,1,1,3,0000,31,6,3,3,3,0,1,0,1,1,0,0,1,0,0,1,2,3,2,2,1,2,2,2,2,1,0,2,1,,2,1,0,0,,0,,,3.5,3.5,1,0,2,2,2,8176,8176,8904,0,7703,8754,0,0,150,8754,0,150,0,0,0,8754,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,728,0,297,431,7703,1747,155,2705,340,30,0,113,497,1819,296,1,2615,1695.7836386,919.093006,0,0,,0,5
2017,36020,6,2017,2,193.76789856,2,2,2,,,,,,2,1,1,3,0000,31,6,3,3,3,1,0,0,1,1,0,1,1,0,0,2,0,1,2,2,1,2,1,2,2,0,0,2,2,,2,,0,0,1,0,800000,3,3,3,0,0,0,0,7,16613,14209,14712,2404,3482,11028,0,0,3684,11028,0,3145,539,0,0,5256,5772,0,0,0,0,0,3145,0,0,0,0,0,0,0,0,503,94,50,359,5886,1425,174,2404,627,0,0,305,835,72,44,2,4247,0,2537.882624,1572.041113,137,431236,368764,5
2017,36038,6,2017,2,254.33569336,4,3.2,2,2,,,,2,2,1,1,1,0000,31,6,3,3,3,1,0,0,1,1,0,0,1,1,1,2,1,1,2,2,1,2,1,2,1,1,0,2,1,1,2,1,0,1,,0,,,4,4,1,0,2,2,5,18316,18316,21246,0,13297,20909,0,0,337,20909,0,337,0,0,0,12919,7990,0,0,0,0,337,0,0,0,0,0,0,0,0,0,2930,1405,699,826,13297,1720,460,2488,1164,0,0,1256,4437,1773,0,1,5194,3391.5672772,1802.608218,0,0,,0,1
2017,36046,7,2017,3,405.1395874,9,5.6,6,,1,1,1,3,6,3,3,2,7000,43,5,2,4,4,0,1,1,1,1,0,0,1,1,0,0,0,0,2,2,1,2,2,2,2,0,0,2,2,,2,1,0,0,1,0,1200000,3,4,4,0,0,0,0,4,29246,25932,27025,3314,6595,23996,0,0,3029,23996,0,3029,0,0,0,5072,0,18924,0,0,0,338,0,0,0,2691,0,0,0,0,0,1093,24,187,882,9909,1781,196,3314,927,17,401,499,240,1455,1080,2,10743,5876.1825078,3249.4384991,1572.041113,45,,1200000,3
2017,36053,7,2017,3,402.09039307,1,1.25,0,,,,,,1,1,,2,7000,43,5,2,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,2,2,2,2,1,0,1,1,,1,,0,0,1,0,825193,5,3,3,0,0,0,0,3,5208,2593,2696,2615,10641,0,0,0,2696,0,0,2397,0,300,0,0,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,103,0,0,103,13256,174,0,2615,598,1002,2715,1665,1895,841,1750,1,1815,0,243.1149242,1572.041113,0,,825193,3
2017,36061,8,2017,3,195.36309814,5,3.75,2,,,1,2,3,2,1,1,1,0000,41,6,4,4,3,0,1,1,1,1,0,1,1,1,2,3,2,5,2,2,1,1,1,2,1,1,1,2,1,1,2,1,0,0,1,0,2200000,5,5,5,0,0,0,0,7,29589,23824,28368,5765,24427,23842,0,0,4526,23842,0,4526,0,0,0,17726,6116,0,0,0,0,526,0,0,0,4000,0,0,0,0,0,4544,2651,917,976,30192,6783,204,5919,1289,2015,1012,3645,3133,5939,253,2,10252,6665.0140998,1761.1007924,1572.041113,254,,2200000,1
2017,36079,7,2017,3,429.3500061,5,3.75,2,2,1,,,3,2,1,1,1,7400,41,14,3,4,3,0,1,1,1,1,0,0,1,1,0,0,1,1,2,2,1,1,2,2,2,0,0,2,1,1,2,2,0,0,1,0,2369963,2,5,5,0,0,0,0,5,23981,18330,20773,5651,10578,19249,0,0,1524,19249,0,525,0,999,0,11924,7326,0,0,0,0,525,0,0,0,0,0,0,0,0,0,2443,1118,582,743,16229,231,0,5176,1627,1002,301,183,6331,1379,0,3,7009,5087.3509158,1921.2008644,0,0,586217,1783746,1
2017,36087,7,2017,3,295.43789673,4,3.2,2,,,1,1,2,2,1,1,1,7000,43,5,2,4,4,1,0,0,1,1,0,0,1,1,1,1,2,1,2,2,1,1,2,2,1,0,0,2,1,,2,1,0,0,,0,,,3,3,1,0,2,2,3,14128,13814,16041,314,11287,15704,0,0,338,11709,0,338,0,0,0,11709,0,0,3995,0,0,338,0,0,0,0,0,0,0,0,0,2227,1076,552,599,11287,1839,494,2508,750,232,649,2,1295,3145,373,1,5420,4180.3988692,1239.2931502,0,0,,0,1
2017,36095,7,2017,3,355.63049316,4,3.2,4,,,,,,4,2,2,3,7000,43,5,2,4,4,0,1,1,1,1,0,1,1,1,2,3,5,4,2,2,1,1,1,2,2,3,1,2,1,,2,1,0,0,1,0,1000000,2,4,4,0,0,0,0,8,31129,27815,32053,3314,18611,32053,0,0,0,32053,0,0,0,0,0,1652,0,30400,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,2069,980,1189,21925,4723,815,3314,1011,0,200,641,2150,7722,1348,1,2384,0,2383.7121834,0,0,39600,960400,5
2017,36103,7,2017,3,277.58950806,2,2,0,,,,,,2,1,1,1,7000,43,5,2,4,4,0,1,1,1,1,1,0,1,0,1,3,1,3,2,2,1,1,1,2,2,1,0,2,1,1,2,1,0,0,1,1,900000,3,1,1,0,0,0,0,9,22243,19911,20107,2332,6533,0,1032,0,19075,0,0,3595,7989,7490,0,0,0,0,0,0,0,0,2097,0,0,1498,0,0,0,0,0,196,0,0,196,8865,2052,583,2583,537,166,0,1218,514,1212,0,1,4586,0,2869.942033,1572.041113,144,324890,2075110,1
2017,36111,7,2017,3,443.98831177,3,2.65,3,,,,,,3,2,1,1,9100,24,5,3,2,2,0,1,1,1,1,0,1,1,1,1,4,1,1,2,2,1,1,1,2,1,1,0,2,1,,2,1,0,0,1,0,1300000,2,4,4,0,0,0,0,9,30201,26763,31618,3438,14074,31618,0,0,0,31618,0,0,0,0,0,20690,10053,875,0,0,0,0,0,0,0,0,0,0,0,0,0,4855,2152,1387,1316,17186,6219,879,3232,1785,1103,802,160,500,1688,818,1,2028,0,2027.934203,0,0,110762,1189238,1
2017,36129,4,2017,2,280.95059204,2,2,1,,,,,,2,,2,1,9700,42,5,4,5,4,1,0,0,1,1,0,0,1,1,1,1,1,1,2,2,1,2,1,2,1,0,0,2,1,1,2,1,0,0,1,1,2051101,4,4,4,0,0,0,0,7,17931,13268,14083,4663,17838,4194,0,6818,3071,4194,0,3071,0,0,0,4194,0,0,0,6818,0,0,1536,1536,0,0,0,0,0,0,0,815,443,20,352,22501,6016,1677,4663,2154,1674,930,3904,201,979,303,3,2853,0,2478.5863002,134.2957193,240,,3551101,1
2017,36137,7,2017,3,266.10180664,1,1.25,1,,,,,,1,,1,1,6300,52,5,4,5,5,0,1,1,1,1,1,1,1,0,0,2,1,3,2,2,1,2,1,2,1,0,0,2,1,1,1,1,0,0,1,0,2000000,3,3,3,0,0,0,0,9,15726,11525,12027,4201,14405,642,2197,6991,2197,642,0,2197,0,0,0,642,0,0,0,6991,0,0,2197,0,0,0,0,0,0,0,0,502,286,20,196,18606,1043,249,4339,1006,2464,501,1591,1872,4082,1460,1,1675,0,1559.493294,0,116,,2000000,1
2017,36145,7,2017,3,204.37770081,4,3.2,2,2,,,,2,2,1,1,2,0000,32,9,2,3,3,0,1,1,1,1,0,0,1,0,1,3,1,2,2,2,1,1,2,1,1,3,0,1,2,,2,2,0,0,1,0,796016,4,4,4,0,0,0,0,3,12984,10223,11078,2761,11731,10741,0,0,338,4058,0,338,0,0,0,0,4058,0,6683,0,0,338,0,0,0,0,0,0,0,0,0,855,180,297,378,14492,1460,565,2761,1544,210,1102,409,1260,4378,803,2,3386,1695.7836386,1689.945204,0,0,,796016,3
2017,36152,8,2017,3,270.7250061,3,2.65,2,,,,,,3,2,1,2,0000,32,9,2,3,3,1,1,1,1,1,1,1,1,0,1,1,1,4,2,2,1,2,2,1,2,0,0,1,2,,2,2,0,0,1,1,754936,4,3,3,0,0,0,0,4,14192,11967,12716,2225,9463,10616,0,0,2100,4100,0,2100,0,0,0,0,0,4100,6516,0,0,0,2100,0,0,0,0,0,0,0,0,749,0,276,473,11688,986,819,2225,987,20,324,1012,3209,1193,913,6,6168,2973.7537256,3083.408796,0,111,,2254936,3
2017,36160,7,2017,3,418.12319946,6,4.25,2,1,1,2,,4,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,0,1,1,1,2,2,1,2,2,1,1,2,2,2,1,0,1,1,,2,2,0,0,1,4,8589434,4,6,6,0,0,0,0,6,31453,22551,22945,8902,5955,10247,11984,0,713,10247,0,713,0,0,0,5179,5068,0,0,0,0,713,0,0,0,0,0,0,0,0,0,394,35,41,318,14857,436,0,8902,776,0,0,875,1814,1882,173,1,8740,6783.1345544,1956.7786582,0,0,,14589434,1
2017,36178,7,2017,3,726.87762451,1,1.25,0,,,,,,1,1,,1,5000,51,2,4,5,5,0,1,0,1,1,0,0,1,0,0,2,0,1,2,2,1,1,1,2,2,0,0,2,2,,1,1,0,0,,1,,,3,2,1,0,2,2,1,3193,3193,3296,0,8971,0,0,0,3296,0,0,2696,0,599,0,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,103,0,0,103,8971,2070,436,5266,344,0,0,141,270,445,0,1,2737,0,1061.404181,1572.041113,104,,1500000,1
2017,36186,6,2017,2,138.16200256,4,3.2,4,,,,,,4,3,1,1,5000,51,2,4,5,5,1,0,0,1,1,0,0,1,0,0,3,4,1,2,2,1,2,2,2,2,1,1,2,1,,2,,0,1,,0,,,6,5,1,0,2,2,5,18328,18328,19097,0,15158,19097,0,0,0,19097,0,0,0,0,0,4633,0,14463,0,0,0,0,0,0,0,0,0,0,0,0,0,769,13,100,656,15158,2866,261,7348,829,239,0,93,2146,996,379,1,4077,2973.7537256,1102.9116073,0,0,,0,1
2017,36194,8,2017,3,294.18270874,2,2,2,,,,,,2,1,1,1,6300,52,5,4,5,5,0,1,1,1,2,0,0,1,1,0,1,2,2,2,2,1,1,2,2,2,0,0,2,1,1,2,1,0,0,,0,,,3,3,0,0,0,0,9,22947,18746,22231,4201,13430,22231,0,0,0,22231,0,0,0,0,0,11955,10276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,1803,790,892,17631,3944,1523,4263,2727,569,602,481,100,2418,1003,1,3650,2973.7537256,675.9780819,0,0,,0,1
2017,36202,7,2017,3,162.29220581,2,2,2,,,,,,2,1,1,1,0000,52,6,4,5,5,0,1,1,1,1,1,1,1,0,1,1,1,2,2,2,1,2,2,2,1,1,0,2,1,1,2,1,0,0,1,0,1300000,3,3,3,0,0,0,0,10,35321,31569,44156,3752,7647,44156,0,0,0,44156,0,0,0,0,0,29035,15121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12587,8273,2326,1988,11399,1296,0,3872,1160,272,0,3395,40,1233,131,2,2069,0,2069.441672,0,0,328094,971906,1
2017,36210,7,2017,3,296.60159302,4,3.2,2,1,,1,,2,2,1,1,1,0000,52,6,4,5,5,1,0,0,1,1,0,0,1,0,1,2,2,3,2,2,1,2,1,2,2,0,1,2,1,,2,1,0,1,,0,,,3,3,1,0,2,2,5,19029,19029,21860,0,14090,21523,0,0,338,21523,0,338,0,0,0,9971,11552,0,0,0,0,338,0,0,0,0,0,0,0,0,0,2831,1235,741,855,14090,5048,509,3450,913,0,393,572,2317,888,0,1,4862,3391.5672772,1470.5488098,0,0,,0,1
2017,36228,7,2017,3,303.77770996,2,2,2,,,,,,2,1,1,1,0000,52,6,4,5,5,0,1,1,1,1,0,1,1,1,2,3,1,1,2,2,2,1,1,2,2,0,0,2,1,1,,2,0,0,1,1,2285044,2,4,4,0,0,0,0,10,32581,27480,36350,5101,11116,33554,2796,0,0,33554,0,0,0,0,0,26675,6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8870,5829,1584,1457,16217,1344,592,5226,1878,132,291,711,663,5079,300,2,2069,0,2069.441672,0,0,220785,3564259,1
2017,36236,7,2017,3,140.24159241,7,4.75,1,,1,1,1,3,4,2,2,1,7900,42,13,3,5,5,0,1,0,0,1,0,0,1,0,0,0,2,1,2,2,1,2,2,2,2,0,0,2,1,1,2,,0,0,,1,,,4,4,1,0,2,2,1,8812,8812,9040,0,7845,1524,2796,0,4720,1524,0,4720,0,0,0,1524,0,0,0,0,0,525,0,0,4194,0,0,0,0,0,0,228,0,22,206,7845,968,224,3009,1157,13,0,1731,515,228,0,3,10833,8360.7977384,2472.6566682,0,0,,1500000,1
2017,36244,7,2017,3,199.08030701,10,6,2,3,3,2,,8,2,1,1,1,3797,70,5,1,4,2,1,1,0,1,1,1,0,1,1,0,0,0,2,2,2,1,1,2,2,2,0,0,2,2,1,2,,0,0,1,1,1470148,2,4,4,0,0,0,0,3,27149,23170,32805,3979,12247,28097,1398,0,3310,0,0,1312,1997,0,0,0,0,0,28097,0,0,1312,0,0,0,0,0,0,0,0,0,9635,6908,1844,883,16226,2246,542,4099,1104,298,8,296,6956,545,132,4,15149,11870.48547,3237.5792344,0,41,192419,2777729,1
2017,36251,7,2017,3,135.65820313,7,4.75,0,1,1,2,1,5,2,1,1,1,3797,70,5,1,4,2,1,0,0,0,1,1,0,1,1,0,0,0,4,2,2,1,1,2,2,2,0,0,2,1,2,2,,0,0,1,0,1470148,2,4,4,0,0,0,0,1,7044,3065,3360,3979,11091,0,0,0,3360,0,0,863,2497,0,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,295,0,89,206,15070,3553,1195,4137,857,783,143,313,1287,2469,332,4,14020,9267.749785,2306.6269638,2406.06039,40,740191,729957,1
2017,36269,7,2017,3,232.99879456,6,4.25,2,1,2,1,,4,2,1,1,1,7900,42,13,3,5,5,0,1,1,1,1,0,1,1,0,2,3,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,0,0,1,0,2800000,2,6,6,0,0,0,0,7,37348,31861,40284,5487,22794,23092,0,16478,713,12442,0,713,0,0,0,12442,0,0,10651,16478,0,713,0,0,0,0,0,0,0,0,0,8423,5934,1493,996,28281,4908,0,5587,2459,1816,0,464,7512,4695,839,3,9084,6783.1345544,2300.6973315,0,0,,2800000,1
2017,36277,7,2017,3,306.92480469,5,3.75,3,,,,1,1,4,3,1,1,7900,42,13,3,5,5,0,1,1,1,1,0,1,1,1,1,1,1,5,2,2,1,1,2,1,2,0,0,2,1,1,2,2,0,0,1,0,2600000,2,5,5,0,0,0,0,8,38308,32821,43140,5487,9342,32354,0,7091,3695,32354,0,3695,0,0,0,1166,0,31188,0,7091,0,150,3545,0,0,0,0,0,0,0,0,10319,7013,1719,1587,14829,2066,1114,5562,1671,609,220,718,243,2207,420,3,7772,2484.6152306,3551.8497472,1572.041113,163,,2600000,1
2017,36285,7,2017,3,211.19030762,2,2,2,,,,,,2,1,1,1,7900,42,13,3,5,5,0,1,2,1,1,1,1,1,1,1,0,1,5,2,2,1,2,2,2,2,0,0,2,1,1,2,2,0,0,1,0,1700000,2,5,5,0,0,0,0,10,37527,32040,44733,5487,21253,44733,0,0,0,44733,0,0,0,0,0,25632,19101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12693,8312,2365,2016,26740,2974,584,6593,2299,4205,1303,2662,1655,2794,1672,3,2069,0,2069.441672,0,0,,1700000,1
2017,36293,7,2017,3,229.16349792,2,2,2,,,,,,2,1,1,1,7900,42,13,3,5,5,1,0,0,1,1,0,0,1,0,0,1,1,1,2,2,1,1,2,1,2,0,0,2,1,,2,1,0,0,,0,,,3,3,1,0,2,2,5,13383,13383,14384,0,17473,14384,0,0,0,14593,0,0,0,0,0,7253,7340,0,-209,0,0,0,0,0,0,0,0,0,0,0,0,1001,176,325,500,17473,3455,583,3702,1166,654,1129,295,183,5394,913,1,676,0,675.9780819,0,0,,0,1
