s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,Electric_Scooter,Electric_Bicycle,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2018,36871,7,2018,3,162.4491272,5,3.75,2,,2,1,,3,2,1,1,1,3797,70,5,1,4,2,1,0,0,0,1,0,0,1,0,0,0,1,2,2,2,1,1,2,2,2,1,0,2,2,,2,,0,0,1,0,1228805,1,3,3,0,0,0,0,2,13259,9715,10482,3544,38379,9955,0,0,528,9955,0,528,0,0,0,6972,2983,0,0,0,0,528,0,0,0,0,0,0,0,0,0,767,247,120,400,41923,4672,893,3544,1847,1314,2144,24867,670,699,1273,4,9716,8295.2836378,1420.4733596,0,0,423289,2034321,1
2018,36889,7,2018,3,461.11825562,3,2.65,2,,,1,,1,2,1,1,1,9700,42,5,4,5,4,0,1,1,1,1,0,0,1,0,1,3,1,1,2,2,2,1,1,2,1,1,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,7,24144,22468,26172,1676,15315,24439,0,0,1733,23439,0,150,183,1399,0,13229,10210,0,1001,0,0,150,0,0,0,0,0,0,0,0,0,3704,1804,904,996,16991,2881,1276,4986,1177,33,229,897,2356,2817,340,2,3971,2563.4814497,1310.7372202,0,97,,0,1
2018,36897,7,2018,3,396.67803955,3,2.65,2,,,,,,3,2,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,9,31719,31524,42019,195,24219,37522,0,0,4497,37522,0,4497,0,0,0,29227,8295,0,0,0,0,0,0,0,0,4497,0,0,0,0,0,10495,6899,1843,1753,24219,1441,0,9102,5801,110,0,1537,286,5941,0,1,4131,0,2347.1340917,1784.231391,0,,0,1
2018,36905,7,2018,3,388.08123779,2,2,2,,,,,,2,1,1,1,0000,42,7,4,5,5,0,1,1,1,1,0,1,1,1,1,3,2,1,2,2,1,2,1,2,2,1,0,2,1,1,2,2,0,0,1,0,2000000,3,4,4,0,0,0,0,10,46474,41076,58009,5398,19278,50013,0,7995,0,50013,0,0,0,0,0,30435,19578,0,0,7995,0,0,0,0,0,0,0,0,0,0,0,16933,11942,2716,2275,24676,603,123,5460,1342,0,0,996,961,13833,1358,1,2128,0,2127.661813,0,0,,2000000,1
2018,36913,6,2018,2,277.48468018,6,4.25,1,1,3,,,4,2,1,1,1,0000,70,10,3,3,2,0,1,1,0,1,0,0,1,1,0,0,1,3,2,2,1,2,2,2,2,0,0,2,1,,2,1,0,0,,1,,,5,5,1,0,2,2,2,15505,15180,17676,325,10740,14049,2908,0,719,14049,0,719,0,0,0,14049,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,2496,1317,590,589,10740,3065,974,2994,1076,227,0,371,567,1281,185,4,7808,5240.9479911,2566.606372,0,0,,1591608,1
2018,36921,6,2018,2,132.86981201,7,4.75,2,,1,3,1,5,2,1,1,1,0000,70,10,3,3,2,0,1,1,1,2,0,0,1,1,1,0,1,2,2,2,1,1,2,2,2,0,0,2,2,1,2,2,0,0,1,0,1300000,1,6,6,0,0,0,0,4,27173,20589,24415,6584,15797,23545,0,0,869,23545,0,869,0,0,0,15721,7824,0,0,0,0,869,0,0,0,0,0,0,0,0,0,3826,2014,861,951,22382,2201,763,5025,1324,402,1562,3266,3623,3459,756,3,12392,10367.910891,2024.022128,0,0,228919,1071081,1
2018,36939,6,2018,2,208.42538452,10,6,2,3,2,3,,8,2,1,1,1,0000,70,10,3,3,2,0,1,1,2,2,0,1,1,1,1,0,3,3,2,2,1,2,2,2,1,0,0,2,1,1,2,1,1,0,1,0,1000000,3,5,5,0,0,0,0,1,14543,9518,9912,5025,10713,5082,0,0,4830,1572,0,1321,2005,1504,0,0,1572,0,3510,0,0,1321,0,0,0,0,0,0,0,0,0,394,0,121,273,15738,604,368,5025,1830,604,0,51,5512,1436,307,4,14269,10481.895982,3773.703907,0,13,119084,880916,1
2018,36947,6,2018,2,143.18318176,5,3.75,1,2,1,,,3,2,1,1,1,0000,70,10,3,3,2,1,0,0,1,1,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,0,0,2,2,,2,1,0,0,,0,,,3,3,1,0,2,2,1,7034,7034,7370,0,4018,6840,0,0,529,6840,0,529,0,0,0,6840,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,336,22,85,229,4018,542,313,1148,568,0,165,79,130,857,217,3,5872,3493.9653274,2377.616354,0,0,,0,1
2018,36954,6,2018,2,177.43682861,9,5.6,2,1,3,3,,7,2,1,1,1,0000,70,10,3,3,2,1,0,0,0,1,1,0,1,1,0,0,0,1,2,2,1,2,2,2,1,0,0,2,2,1,2,1,0,0,,0,,,6,6,1,0,2,2,2,16808,16077,18997,731,15002,17826,0,0,1170,17024,0,1170,0,0,0,13893,3131,0,802,0,0,1170,0,0,0,0,0,0,0,0,0,2920,1504,671,745,15733,5932,754,1996,867,536,0,15,3918,1325,390,4,15740,13045.377432,2694.631868,0,0,,0,1
2018,36962,6,2018,2,154.34347534,4,3.2,1,2,,,,2,2,1,1,1,0000,70,10,3,3,2,0,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,0,0,2,1,,2,1,0,0,,0,,,3,3,0,0,0,0,2,12125,9511,10066,2614,4958,7821,0,0,2245,6016,0,340,1905,0,0,6016,0,0,1805,0,0,340,0,0,0,0,0,0,0,0,0,555,0,174,381,7573,785,154,2614,459,0,0,792,1554,1159,56,4,5103,3493.9653274,1609.463378,0,0,485198,0,1
2018,36970,6,2018,2,171.9095459,7,4.75,1,2,2,1,,5,2,1,1,1,0000,70,10,3,3,2,0,1,1,1,1,0,0,1,1,0,0,0,1,2,2,1,1,2,2,2,0,0,2,2,,2,1,0,0,,0,,,4,4,1,0,2,2,1,9363,9363,9810,0,10477,7336,0,0,2474,7336,0,869,602,1003,0,7336,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,447,73,120,254,10477,1436,1005,2795,1230,107,299,838,1624,841,302,4,9311,6987.9306548,2322.748284,0,0,,0,1
2018,36988,7,2018,3,171.58638,3,2.65,3,,,,,,3,2,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,0,1,1,1,3,2,2,1,2,1,2,2,0,1,2,1,,2,1,0,0,1,0,3200000,3,3,3,0,0,0,0,9,33800,28393,41152,5407,19749,41152,0,0,0,41152,0,0,0,0,0,35823,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,12759,8781,2136,1842,25156,330,620,18386,993,133,50,1601,1598,1445,0,1,1190,0,1133.9401067,0,56,198266,6201734,1
2018,36996,7,2018,3,576.49926758,2,2,2,,,,,,2,1,1,1,5000,51,2,4,5,5,0,1,1,0,1,1,2,1,1,1,1,2,6,2,2,2,2,1,2,2,0,0,2,1,2,2,1,0,0,1,1,7266441,2,6,6,0,0,0,0,10,47242,38113,48680,9129,17264,40285,8395,0,0,40285,0,0,0,0,0,21538,18747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10567,6743,2035,1789,26393,5078,881,9188,2519,130,299,2705,1522,3267,805,3,2128,0,2127.661813,0,0,,8858049,1
2018,37002,7,2018,3,309.753479,6,4.25,3,,1,,1,2,4,3,1,1,5000,51,2,4,5,5,1,0,0,1,1,0,1,1,1,1,1,5,2,2,2,2,2,2,1,2,0,0,2,1,1,2,2,0,0,,2,,,4,3,1,0,2,2,8,42466,42466,52179,0,18241,38659,10994,0,2527,19338,0,528,0,1999,0,18459,0,879,19321,0,0,528,0,0,0,0,0,0,0,0,0,9713,5120,2835,1758,18241,2671,784,5506,1853,1568,216,1177,1362,1872,1231,1,6517,4310.4641134,2206.9156916,0,0,1716191,1467025,1
2018,37010,7,2018,3,344.18618774,2,2,2,,,,,,2,2,,3,5000,51,2,4,5,5,1,0,0,1,1,0,0,1,0,1,2,3,3,2,2,2,2,1,2,2,2,1,2,1,1,2,,0,0,,0,,,3.5,3.5,1,0,2,2,8,20035,20035,24237,0,14589,24237,0,0,0,24237,0,0,0,0,0,12197,12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202,2303,913,986,14589,1836,530,7076,1082,677,798,761,110,537,1183,1,500,0,499.9090794,0,0,,0,5
2018,37028,7,2018,3,395.58538818,1,1.25,0,,,,,,1,,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,0,1,2,0,1,2,2,2,2,1,2,2,0,0,2,1,1,1,1,0,0,1,1,3451861,2,4,4,0,0,0,0,10,20860,14070,14592,6790,9143,0,4997,4997,4597,0,0,2299,2299,0,0,0,0,0,0,4997,0,0,2299,0,0,0,0,0,0,0,0,522,325,0,197,15933,1211,307,6874,2570,0,499,1892,1059,1521,0,1,6933,0,2145.95117,4700.697511,86,,5043469,1
2018,37036,7,2018,3,186.3079834,5,3.75,2,,1,2,,3,2,1,1,1,5000,51,2,4,5,5,1,0,0,0,1,0,1,1,1,1,1,3,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,0,0,,1,,,5,4,0,0,0,0,9,48968,41664,61353,7304,24581,60826,0,0,528,60826,0,528,0,0,0,18459,42367,0,0,0,0,528,0,0,0,0,0,0,0,0,0,19689,13399,3474,2816,31885,3393,2426,7492,3409,3356,60,2302,4471,3026,1949,3,7612,6057.4467771,1554.5953077,0,0,897330,694278,1
2018,37044,7,2018,3,880.3694458,2,2,2,,,,,,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,1,1,2,3,2,2,2,2,1,1,2,2,1,0,2,1,1,2,2,0,0,,3,,,5,5,0,0,0,0,10,85837,76513,113686,9324,19078,99994,11993,0,1699,99494,0,1699,0,0,0,43355,56139,0,500,0,0,0,1699,0,0,0,0,0,0,0,0,37173,29726,5317,2130,28207,2360,96,9651,3596,1067,399,2163,4435,3919,521,1,3518,0,3517.652912,0,0,,4774824,1
2018,37051,7,2018,3,768.39398193,5,3.75,2,1,2,,,3,2,1,1,1,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,1,,2,2,0,0,,0,,,4.5,4.5,1,0,2,2,8,38875,38875,55783,0,46256,55255,0,0,528,55255,0,528,0,0,0,27610,27645,0,0,0,0,528,0,0,0,0,0,0,0,0,0,16908,11287,3084,2537,46256,7398,1378,10819,5727,1924,940,1126,10477,3447,3020,2,7100,5240.9479911,1859.417917,0,0,,0,1
2018,37069,7,2018,3,484.74627686,1,1.25,0,,,,,,1,1,,1,5000,51,2,4,5,5,0,1,0,1,1,0,1,1,1,0,1,1,1,2,2,2,2,1,2,2,0,0,2,1,,1,,0,1,,0,,,2,2,1,0,2,2,1,-172,-172,0,0,17928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,69,103,17928,5234,159,8110,2282,163,249,334,200,529,669,1,3308,0,249.9545397,3058.437899,0,,0,1
2018,37077,6,2018,2,150.61706543,5,3.75,1,2,1,,,3,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,1,0,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,5,24335,24335,33618,0,17525,29078,0,0,4540,29078,0,529,0,4011,0,29078,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,9283,6300,1642,1341,17525,1891,704,5055,1100,166,0,2076,3500,2263,770,1,7237,5048.2449511,2188.6263351,0,0,,0,1
2018,37085,6,2018,2,209.28675842,4,3.2,4,,,,,,4,2,2,1,1200,43,5,4,4,3,1,0,0,1,1,0,1,1,1,1,2,4,3,2,2,1,1,1,2,1,1,0,2,1,1,2,2,0,0,1,0,2800000,2,6,6,0,0,0,0,10,53828,48135,75272,5693,19895,56220,0,19052,0,3126,0,0,0,0,0,1647,0,1479,53094,19052,0,0,0,0,0,0,0,0,0,0,0,27137,18899,5646,2592,25588,867,0,5915,2916,367,1355,1189,358,12318,303,2,2268,0,2267.880213,0,0,,2800000,1
2018,37093,6,2018,2,297.83804321,5,3.75,2,1,2,,,3,2,1,1,1,1200,43,5,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,2,0,0,1,0,2400000,3,4,4,0,0,0,0,7,34788,25896,31265,8892,15520,30736,0,0,529,30736,0,529,0,0,0,14450,16286,0,0,0,0,529,0,0,0,0,0,0,0,0,0,5369,3161,1047,1161,24054,3556,824,4761,1500,199,110,2002,5697,5052,354,1,6985,5240.9479911,1743.5853254,0,0,418813,4381187,1
2018,37101,6,2018,2,285.70388794,5,3.75,4,,,,1,1,4,2,2,1,1200,43,5,4,4,3,0,1,1,1,1,0,1,1,1,1,4,6,5,2,2,1,1,1,2,2,1,1,1,1,,2,2,0,0,1,0,3500000,3,6.5,6.5,0,0,0,0,10,80137,73202,109303,6935,44692,82279,0,26874,150,81119,0,150,0,0,0,28510,39071,13537,1160,26874,0,150,0,0,0,0,0,0,0,0,0,36101,27883,4414,3804,51554,4183,1399,5893,4311,6003,2492,1016,3604,20415,2238,1,4563,2563.4814497,1999.6363172,0,0,,3500000,1
2018,37119,6,2018,2,212.7762146,8,5.2,2,2,3,1,,6,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,1,1,1,1,1,1,0,6,2,2,2,1,1,2,2,2,1,0,2,2,,2,2,0,0,,1,,,5,5,1,0,2,2,4,27904,26296,29022,1608,33439,22421,3911,0,2690,20415,0,1020,0,1670,0,11969,8446,0,2005,0,0,1020,0,0,0,0,0,0,0,0,0,2726,1118,714,894,35047,3587,1162,3290,1518,743,848,660,6617,12617,4003,3,14564,11729.018746,2834.850267,0,0,,1591608,1
2018,37127,6,2018,2,173.15052795,3,2.65,1,,,,,,3,2,1,1,1200,43,5,4,4,3,0,1,1,1,2,0,1,1,1,1,5,2,8,2,2,1,2,1,2,2,1,0,2,1,2,2,2,0,0,1,2,4500000,6,7,7,0,0,0,0,10,64666,45935,69035,18731,21104,38626,5014,25395,0,38626,0,0,0,0,0,38626,0,0,0,25395,0,0,0,0,0,0,0,0,0,0,0,23100,18800,2379,1921,38491,1977,687,5693,2274,221,987,4013,699,16771,5169,2,2455,0,2347.1340917,0,108,,7000000,1
2018,37135,7,2018,3,256.52938843,5,3.75,4,,,,1,1,4,1,3,1,1200,43,5,4,4,3,0,1,1,1,1,0,1,1,1,1,2,4,3,2,1,1,1,1,2,1,1,1,2,1,1,2,2,0,0,1,0,4000000,2,6,6,0,0,0,0,7,32294,26545,34295,5749,33113,33131,669,0,495,33131,0,150,345,0,0,7307,24252,1572,0,0,0,150,0,0,0,0,0,0,0,0,0,7750,4971,1426,1353,38806,8943,2547,5693,6267,1039,413,3703,2943,5789,1469,1,6538,2563.4814497,2084.9866478,1784.231391,105,,4000000,1
2018,37143,7,2018,3,404.30874634,2,2,2,,,,,,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,1,0,1,1,1,1,4,1,1,2,2,1,1,1,2,1,0,0,2,1,1,2,1,0,0,1,0,4000000,2,4.5,4.5,0,0,0,0,10,38469,32776,45751,5693,28096,36497,0,9254,0,36497,0,0,0,0,0,27156,9341,0,0,9254,0,0,0,0,0,0,0,0,0,0,0,12975,9604,1771,1600,33789,3241,1045,7287,4257,285,542,3815,5910,1940,5467,1,2128,0,2127.661813,0,0,,4000000,1
2018,37150,7,2018,3,162.49078369,2,2,1,,,,,,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,2,0,1,1,1,0,1,1,4,2,2,1,2,1,2,2,1,0,2,1,,2,2,0,0,1,1,4500000,1,5,5,0,0,0,0,10,34287,28594,42257,5693,25929,26266,0,15991,0,26266,0,0,0,0,0,26266,0,0,0,15991,0,0,0,0,0,0,0,0,0,0,0,13663,11016,1446,1201,31622,6130,580,5927,2017,9742,399,497,760,5155,415,1,2128,0,2127.661813,0,0,,6091608,1
2018,37168,6,2018,2,252.48052979,2,2,0,,,,,,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,2,0,1,1,1,1,3,2,4,2,2,1,2,1,2,2,1,0,2,1,1,2,1,0,0,1,0,4500000,2,5,5,0,0,0,0,10,29438,23745,26573,5693,23046,0,0,22562,4011,0,0,4011,0,0,0,0,0,0,0,22562,0,0,4011,0,0,0,0,0,0,0,0,2828,2432,0,396,28739,337,273,17355,2043,94,0,1915,904,5817,0,1,3518,0,3517.652912,0,0,,4500000,1
2018,37176,7,2018,3,194.14756775,7,4.75,3,,1,1,1,3,4,1,3,1,1200,43,5,4,4,3,1,0,0,1,1,0,1,1,1,1,4,4,6,2,2,1,2,1,2,1,0,1,2,1,1,2,2,0,0,1,0,4500000,3,8,7,0,0,0,0,10,86812,81831,150422,4981,23190,149894,0,0,528,79934,0,528,0,0,0,61391,17364,1179,69960,0,0,528,0,0,0,0,0,0,0,0,0,68591,57220,8458,2913,28171,2999,615,5131,4291,100,698,694,8203,4998,443,1,12434,9928.2812098,2505.6418487,0,0,1605474,2894526,1
2018,37184,7,2018,3,316.76696777,6,4.25,2,,1,2,1,4,2,1,1,1,1200,43,5,4,4,3,0,1,1,1,1,0,1,1,1,2,2,1,7,2,2,1,2,1,2,2,0,0,2,1,1,2,1,0,0,1,0,6500000,3,6,6,0,0,0,0,7,36585,30892,44709,5693,32756,43992,0,0,717,9012,0,717,0,0,0,0,9012,0,34980,0,0,717,0,0,0,0,0,0,0,0,0,13817,7708,4135,1974,38449,3707,2049,5806,4001,3764,100,1820,3625,13112,466,2,10438,8620.9282268,1816.7427517,0,0,1491002,5008998,1
2018,37192,7,2018,3,219.29103088,2,2,0,,,,,,2,1,1,1,0000,70,8,4,4,2,0,1,2,1,2,0,1,1,1,2,3,2,5,2,2,1,2,1,2,1,3,0,2,1,2,2,2,0,0,1,0,3000000,4,8,8,0,0,0,0,9,26144,20058,23187,6086,51279,0,0,20988,2199,0,0,2199,0,0,0,0,0,0,0,20988,0,0,2199,0,0,0,0,0,0,0,0,3129,2673,69,387,57365,7246,128,6673,4599,2012,3167,3784,10295,17060,2400,3,3561,0,3517.652912,0,43,,3000000,1
2018,37200,7,2018,3,285.70462036,3,2.65,1,,,,,,3,2,1,1,0000,70,8,4,4,2,0,1,1,1,3,1,0,1,0,1,3,1,6,2,2,1,2,1,2,1,1,0,2,1,1,2,2,0,0,1,0,2000000,4,8,8,0,0,0,0,10,44253,38167,40377,6086,27879,7096,0,16291,16990,7096,0,16990,0,0,0,7096,0,0,0,16291,0,0,4497,0,0,12493,0,0,0,0,0,2210,1914,12,284,33965,3433,626,6294,10108,297,995,794,1622,8139,1656,3,6058,0,4121.2016785,1784.231391,153,184950,1815050,1
2018,37218,7,2018,3,216.57852173,3,2.65,2,,,,,,3,2,1,1,0000,70,8,4,4,2,0,1,1,1,2,0,1,1,1,1,2,4,3,2,2,1,2,1,2,2,0,0,2,1,1,2,2,0,0,1,0,2000000,4,7,7,0,0,0,0,9,34263,27484,37961,6779,14863,37961,0,0,0,37961,0,0,0,0,0,28183,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10477,6806,1896,1775,20949,3888,767,6265,2264,93,598,440,3721,2383,530,3,5432,3054.3356467,2377.6163527,0,0,,2000000,1
2018,37226,7,2018,3,227.33744812,5,3.75,2,,,1,,1,4,2,2,1,0000,70,8,4,4,2,0,1,1,1,1,1,1,1,1,1,3,4,5,2,2,1,1,1,2,1,2,1,2,1,1,2,2,0,0,1,0,2000000,4,7,7,0,0,0,0,7,34801,28715,38731,6086,14002,38581,0,0,150,38514,0,150,0,0,0,24311,14203,0,67,0,0,150,0,0,0,0,0,0,0,0,0,10016,6106,2004,1906,20088,1048,356,6202,1243,50,601,752,3654,5548,635,3,5841,3810.6042134,2030.1185782,0,0,,2000000,1
2018,37234,6,2018,2,227.27555847,4,3.2,1,2,,,,2,2,1,1,3,5000,51,2,4,5,5,0,1,1,1,1,0,1,1,1,2,3,1,1,2,2,1,1,1,2,1,1,0,2,1,,2,1,0,1,,1,,,5,5,1,0,2,2,2,11307,11307,13520,0,32270,13180,0,0,340,13166,0,340,0,0,0,13166,0,0,14,0,0,340,0,0,0,0,0,0,0,0,0,2213,1140,528,545,32270,1983,625,13221,2888,402,1397,1135,8770,1475,373,1,5719,3493.9653274,2225.2050481,0,0,,1591608,5
2018,37242,7,2018,3,192.51968384,4,3.2,2,,,2,,2,2,1,1,1,0000,42,7,4,5,5,1,0,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,1,2,1,2,0,2,1,1,2,1,0,0,1,0,1500000,3,4,4,0,0,0,0,6,23472,18074,22589,5398,15902,22250,0,0,339,22250,0,339,0,0,0,17874,4377,0,0,0,0,339,0,0,0,0,0,0,0,0,0,4515,2690,880,945,21300,555,63,5524,1410,301,399,908,868,11116,155,1,6597,4310.4641134,2286.1695697,0,0,,1500000,1
2018,37259,7,2018,3,400.31750488,1,1.25,0,,,,,,1,,1,1,0000,42,7,4,5,5,1,0,0,1,1,0,0,3,0,1,1,1,3,2,2,1,2,1,2,1,0,0,2,1,1,1,1,0,0,,1,,,4,4,1,0,2,2,7,10444,10444,10857,0,10866,0,7559,0,3298,0,0,3298,0,0,0,0,0,0,0,0,0,0,3298,0,0,0,0,0,0,0,0,413,216,0,197,10866,306,192,5484,1781,632,100,570,943,651,208,1,2284,0,2072.793743,0,211,,1591608,1
2018,37267,7,2018,3,249.45547485,1,1.25,1,,,,,,1,,1,1,0000,42,7,4,5,5,0,1,1,1,1,0,1,1,0,1,1,1,4,2,2,2,1,1,2,2,1,0,2,1,1,1,1,0,0,1,0,2000000,3,5,5,0,0,0,0,10,30090,23203,35739,6887,5513,35739,0,0,0,35739,0,0,0,0,0,35739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12536,8752,2110,1674,12400,145,632,7005,1318,0,0,285,706,1096,1213,1,4091,3054.3356467,1036.396872,0,0,,2000000,1
2018,37275,3,2018,1,257.11294556,3,2.65,3,,,,,,3,2,1,1,0000,23,6,3,3,2,0,1,1,1,1,0,1,1,1,2,2,2,1,2,2,1,1,1,2,1,0,0,2,1,1,2,2,0,0,1,0,1000000,1,4,4,0,0,0,0,8,26750,24433,27742,2317,7786,27742,0,0,0,27105,0,0,0,0,0,9885,7622,9598,637,0,0,0,0,0,0,0,0,0,0,0,0,3309,1574,719,1016,10103,109,52,2469,667,604,0,238,717,5247,0,1,2347,0,2347.134092,0,0,,1000000,1
2018,37283,4,2018,2,325.57757568,4,3.2,2,,,1,1,2,2,,2,1,0000,23,6,3,3,2,0,1,1,1,1,0,0,1,0,0,3,0,0,2,2,1,1,1,2,1,1,0,2,1,1,2,1,0,0,1,0,1300000,3,4,4,0,0,0,0,2,9929,7612,7846,2317,9706,5182,0,0,2664,5182,0,342,0,2322,0,4272,0,911,0,0,0,342,0,0,0,0,0,0,0,0,0,234,0,42,192,12023,4896,389,2317,824,101,705,366,986,1408,31,2,5732,4310.4641134,1408.280455,0,13,238189,1061811,1
2018,37291,4,2018,2,269.5065918,7,4.75,3,2,2,,,4,3,2,1,1,0000,23,6,3,3,2,0,0,1,1,1,0,1,1,0,1,0,2,1,2,2,1,1,2,2,2,0,0,2,1,,2,1,0,0,,0,,,4,4,1,0,2,2,5,32724,32724,41565,0,25069,40842,0,0,724,40842,0,724,0,0,0,22907,14174,3761,0,0,0,724,0,0,0,0,0,0,0,0,0,8841,5225,1824,1792,25069,4785,1385,3511,1168,496,806,273,4916,3375,4354,4,9847,6987.9306548,2859.236077,0,0,,0,1
2018,37309,8,2018,3,326.44818115,2,2,1,,,,,,2,,2,1,6500,32,5,3,4,3,1,0,0,0,1,0,0,1,0,0,1,1,3,2,2,1,2,1,2,2,0,0,2,1,1,1,,0,0,1,1,1356922,2,4.5,4.5,0,0,0,0,8,20512,16252,17023,4260,7239,4374,0,5639,7010,4374,3557,3706,2242,1062,0,4374,0,0,0,2082,0,0,2230,0,0,0,0,0,0,1476,0,771,573,2,196,11499,542,137,4456,4977,495,50,439,243,161,0,1,7956,0,3182.348042,4700.697511,73,,2948530,1
2018,37317,8,2018,3,327.76376343,1,1.25,0,,,,,,1,1,,1,6500,32,5,3,4,3,0,0,0,1,1,0,0,1,0,1,1,0,1,2,2,2,2,1,2,2,0,0,2,2,1,1,,0,0,,0,,,2,2,1,0,1,2,1,2889,2889,2992,0,3133,0,0,0,2992,0,0,2992,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,103,0,0,103,3133,695,273,1225,489,22,40,69,1,59,260,1,3802,0,2578.799275,983.7282843,239,,0,1
2018,37325,8,2018,3,506.09716797,4,3.2,2,,1,1,,2,2,1,1,2,0000,22,9,2,2,1,1,0,0,1,1,0,1,1,1,2,2,2,2,2,2,1,2,1,2,1,0,1,2,1,,2,2,1,0,1,0,1200000,5,4,4,0,0,0,0,8,31678,28163,36812,3515,12087,36474,0,0,338,36474,0,338,0,0,0,21429,15045,0,0,0,0,338,0,0,0,0,0,0,0,0,0,8649,5280,1770,1599,15601,1931,204,2540,1149,1345,1511,834,3040,1606,1442,2,4986,3493.9653274,1426.5698117,0,65,,1200000,3
2018,37333,7,2018,3,67.284004211,2,2,2,,,,,,2,1,1,2,0000,22,9,2,2,1,0,1,1,1,1,1,1,1,0,1,3,0,1,2,2,1,2,1,2,1,1,0,2,1,,2,1,0,0,1,0,1100000,4,4,3,0,0,0,0,5,13129,11224,12549,1905,7841,12549,0,0,0,0,0,0,0,0,0,0,0,0,12549,0,0,0,0,0,0,0,0,0,0,0,0,1325,346,556,423,9746,639,239,2090,1154,0,0,317,532,4551,224,2,2183,0,2182.529882,0,0,,1100000,3
2018,37341,7,2018,3,113.5027771,2,2,0,,,,,,2,1,1,1,0000,25,6,3,3,2,1,0,0,1,1,0,0,1,0,1,2,1,1,2,2,1,2,1,2,1,0,0,2,1,1,2,,0,0,1,0,1000000,2,3,3,0,0,0,0,3,8775,6773,7073,2002,8625,0,0,2344,4729,0,0,4729,0,0,0,0,0,0,0,0,0,0,4729,0,0,0,0,0,0,0,0,300,0,0,300,10627,1966,515,2002,100,142,0,284,215,4985,418,1,3584,0,3517.652912,0,66,,1000000,1
2018,37358,8,2018,3,132.26229858,3,2.65,1,,2,,,2,1,,1,1,0000,25,6,3,3,2,0,1,1,1,1,0,0,1,1,0,3,1,3,2,2,1,2,1,2,2,0,0,2,1,1,1,1,0,0,1,0,900000,3,3,3,0,0,0,0,3,12152,10150,10350,2002,6072,5402,0,2708,2240,5402,0,1692,0,549,0,5402,0,0,0,0,0,338,0,1354,0,0,0,0,0,0,0,200,0,26,174,8074,1467,339,2002,548,0,0,273,1493,1562,390,1,10235,3493.9653274,957.142994,5742.6674978,41,,900000,1
