s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,dirotBaalutLoGarim,religion
2014,82289,9,2014,3,322.31201172,4,3.2,2,,,1,1,2,2,1,1,2,0000,41,9,,2,4,3,0,1,1,0,1,0,1,1,0,1,1,1,2,1,2,2,2,1,2,1,0,1,2,1,2,1,0,1,2,700000,5,4,4,0,0,0,0,5,17694,14967,18819,2727,13195,18539,0,0,279,3583,0,279,0,0,0,0,3583,0,14956,0,0,279,0,0,0,0,0,0,0,3852,1623,1452,777,15922,3580,1076,2727,1203,72,2144,233,1947,1083,1858,2,0,3
2014,82297,6,2014,2,166.28739929,5,3.75,0,1,2,,,3,2,1,1,1,2610,11,5,2,2,3,3,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,0,0,2,2,,2,,0,,2,,,3,3,1,0,2,2,1,6907,6805,6929,102,8262,0,0,0,6929,0,0,421,3004,3505,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,124,0,21,103,8262,1049,279,2693,937,127,190,188,2403,77,319,4,0,1
2014,82305,2,2015,4,350.11968994,2,2,0,,,,,,2,1,1,1,2610,11,5,2,2,3,3,0,1,1,1,1,1,1,1,0,0,1,0,0,1,2,2,1,2,2,0,0,2,2,1,1,1,0,1,2,1800000,2,4,4,0,0,0,0,7,14310,10873,11748,3437,4064,0,0,7417,4330,0,0,4330,0,0,0,0,0,0,0,7417,0,0,4330,0,0,0,0,0,0,875,483,0,392,7501,1178,302,3437,672,125,141,160,439,800,247,3,0,1
2014,82313,2,2015,4,645.71960449,5,3.75,3,,,1,,2,3,1,2,1,9100,24,5,1,3,2,2,0,1,1,1,1,1,1,1,0,0,5,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,0,1,2,1500000,3,5,5,0,0,0,0,9,40514,35405,39546,5109,18505,39266,0,0,281,39266,0,281,0,0,0,16091,18791,4385,0,0,0,281,0,0,0,0,0,0,0,4141,1270,1378,1493,23614,2905,611,5109,2553,515,4160,476,5445,1500,341,3,0,1
2014,82321,1,2015,4,313.62008667,5,3.75,2,,,2,,3,2,1,1,1,0000,24,10,,3,2,2,0,2,2,1,4,0,2,2,2,1,7,4,5,3,2,2,1,2,1,2,1,1,1,1,2,2,0,1,2,2232313,4,4,4,0,0,0,0,10,57001,52503,71535,4498,46494,69118,0,0,2417,69118,0,2417,0,0,0,34646,34473,0,0,0,0,419,0,0,0,1997,0,0,0,19032,11663,4120,3249,50334,6458,1991,3840,13446,1215,0,12937,1688,6513,2248,1,0,1
2014,82339,1,2015,4,189.40049744,6,4.25,1,1,1,2,,4,2,1,1,1,3000,11,1,,2,5,5,1,0,0,2,1,0,0,1,1,1,0,0,3,2,2,2,2,2,2,0,0,2,1,1,2,1,0,,2,,,3.5,3.5,1,0,3,2,3,15009,15009,15777,0,13342,9226,1997,0,4554,9226,0,559,3995,0,0,9226,0,0,0,0,0,559,0,0,0,0,0,0,0,768,0,307,461,13342,1786,1362,0,1255,89,500,291,5655,1190,1215,3,0,1
2014,82347,2,2015,4,267.16668701,3,2.65,3,,,,,,3,,3,1,3000,11,1,,2,5,5,0,0,1,0,1,0,1,0,0,1,0,0,3,0,2,2,2,2,2,0,0,2,1,,2,1,0,,2,,,4,4,1,0,2,2,4,11899,11899,14293,0,17075,14293,0,0,0,13391,0,0,0,0,0,2737,0,10654,902,0,0,0,0,0,0,0,0,0,0,2394,1120,581,693,17075,588,754,4084,1463,195,595,206,3960,5065,164,1,0,1
2014,82354,10,2014,4,221.99000549,4,3.2,2,1,1,,,2,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,3,1,2,2,2,2,2,0,0,2,1,,2,1,0,,2,,,3.5,3.5,1,0,2,2,2,8657,8657,9252,0,10725,8973,0,0,279,4382,0,279,0,0,0,0,4382,0,4590,0,0,279,0,0,0,0,0,0,0,595,0,319,276,10725,2374,1164,3491,618,249,150,96,1955,366,262,3,0,1
2014,82362,12,2014,4,230.41540527,8,5.2,4,1,,1,,3,5,3,2,1,2610,11,5,2,2,3,3,1,1,0,1,1,1,0,2,1,1,3,0,2,1,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,2000000,3,9,9,0,0,0,0,8,45265,39985,48191,5280,20098,45274,0,0,2917,36283,0,2917,0,0,0,9790,0,26493,8991,0,0,420,0,0,0,2498,0,0,0,8206,4208,1990,2008,25378,4505,420,5280,2199,233,81,734,1654,10167,104,6,0,1
2014,82370,12,2014,4,284.16400146,3,2.65,0,2,,,,2,1,,1,1,2610,11,5,2,2,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,2,1,1,0,0,2,2,,1,1,0,,2,,,3,3,1,0,2,2,1,5271,5271,5374,0,7164,0,0,0,5374,0,0,4276,1099,0,0,0,0,0,0,0,0,280,0,0,0,3996,0,0,0,103,0,0,103,7164,1158,197,2398,678,273,17,305,734,863,540,3,0,1
2014,82388,1,2015,4,246.33720398,3,2.65,2,,,,,,3,2,1,1,2610,11,5,2,2,3,3,1,0,0,1,1,0,1,1,0,0,2,0,0,2,2,2,1,2,1,0,0,2,1,1,2,,0,1,2,2200000,2,5,5,0,0,0,0,6,16700,11420,12551,5280,7107,12551,0,0,0,4900,0,0,0,0,0,0,0,4900,7651,0,0,0,0,0,0,0,0,0,0,1131,93,615,423,12387,706,393,5280,1577,239,600,978,695,291,1628,2,0,1
2014,82396,1,2015,4,294.8387146,3,2.65,2,,,,1,1,2,1,1,1,2610,11,5,2,2,3,3,1,0,0,1,1,1,1,1,1,1,1,1,4,3,2,2,2,1,2,0,0,2,1,1,2,2,0,1,2,2500000,2,7.5,7.5,0,0,0,0,10,49180,37355,58323,11825,23006,58044,0,0,280,58044,0,280,0,0,0,52600,5444,0,0,0,0,280,0,0,0,0,0,0,0,20968,16072,2704,2192,34831,5732,1239,5450,3616,468,667,1422,3842,11593,802,3,0,1
2014,82404,11,2014,4,240.27220154,7,4.75,1,,1,1,2,5,2,1,1,1,0000,22,6,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,2,2,2,0,0,2,2,1,2,,0,,2,,,4,4,1,0,2,2,1,6563,6563,6816,0,8454,2891,0,0,3926,2891,0,1929,1997,0,0,2891,0,0,0,0,0,731,0,0,0,0,0,1198,0,253,0,17,236,8454,3217,533,2199,588,21,50,97,639,565,545,4,0,1
2014,82412,1,2015,4,257.7644043,8,5.2,2,1,,,1,4,4,2,2,2,3000,11,1,,2,5,5,0,1,0,1,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,1,0,1,1,1,2,2,0,1,2,1403238,4,3,3,0,0,0,0,3,21884,18278,18884,3606,19581,10203,1498,0,7183,10203,0,7183,0,0,0,5105,5099,0,0,0,0,591,0,6591,0,0,0,0,0,606,21,63,522,23187,5725,910,3606,1408,99,186,1110,2190,6625,1328,3,0,3
2014,82420,1,2015,4,326.68490601,8,5.2,2,,2,2,2,6,2,1,1,2,3000,11,1,,2,5,5,1,0,0,1,1,0,1,1,0,0,1,0,1,1,2,2,2,2,2,3,0,1,2,,2,2,0,,2,,,5,5,1,0,2,2,1,10943,10943,12181,0,46501,11310,0,0,871,4070,0,871,0,0,0,0,4070,0,7240,0,0,871,0,0,0,0,0,0,0,1238,262,584,392,46501,4025,1485,2218,1555,133,876,0,3938,30165,2105,3,0,3
2014,82438,2,2015,4,730.16400146,5,3.75,1,,,1,1,3,2,1,1,2,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,0,0,1,2,1,2,1,0,1,2,1762733,4,3,3,0,0,0,0,2,10814,7208,8299,3606,4773,8019,0,0,281,0,0,281,0,0,0,0,0,0,8019,0,0,281,0,0,0,0,0,0,0,1091,140,654,297,8379,1353,730,3606,854,0,0,0,616,1220,0,3,0,3
2014,82446,9,2014,3,28.233299255,2,2,1,,,,,,2,1,1,2,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,0,0,1,2,,2,,0,1,2,1762733,4,3,3,0,0,0,0,1,4456,850,1000,3606,2090,1000,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,17,133,5696,748,214,3606,616,0,0,48,35,337,93,3,0,3
2014,82453,1,2015,4,346.49520874,4,3.2,2,1,,1,,2,2,1,1,1,0000,32,7,,4,3,2,0,1,1,1,1,0,1,1,1,1,2,1,2,3,2,2,1,2,1,2,0,2,1,1,2,2,0,,1,,,8,8,1,0,2,2,10,61422,50514,74924,10908,29695,70649,3995,0,280,70649,0,280,0,0,0,41731,28919,0,0,0,0,280,0,0,0,0,0,0,0,24410,16861,4227,3322,40603,3246,1092,6721,8103,1058,2119,1852,3836,11722,854,1,1,1
2014,82461,1,2015,4,368.4704895,3,2.65,2,1,,,,1,2,1,1,1,0000,32,7,,4,3,2,0,1,1,1,1,0,1,1,1,1,3,0,1,5,1,2,1,2,1,0,0,2,1,1,2,2,0,1,2,3000000,4,6,6,0,0,0,0,10,44988,32602,45638,12386,17533,45498,0,0,140,45498,0,140,0,0,0,25115,20384,0,0,0,0,140,0,0,0,0,0,0,0,13036,8502,2466,2068,29919,3513,264,6008,3492,668,799,1077,4543,8736,819,1,0,1
2014,82479,1,2015,4,390.33209229,6,4.25,2,,,,1,2,4,2,2,1,0000,22,6,1,2,2,2,1,0,0,1,1,0,1,1,1,0,0,0,2,3,2,2,2,2,2,0,0,2,1,1,2,1,0,1,2,600000,1,5,5,0,0,0,0,4,18859,14586,16940,4273,9157,16660,0,0,280,16660,0,280,0,0,0,11052,5609,0,0,0,0,280,0,0,0,0,0,0,0,2354,991,531,832,13430,1967,569,4323,1156,146,270,437,1282,2820,459,2,0,1
2014,82487,1,2015,4,239.24789429,1,1.25,1,,,,,,1,1,,1,0000,31,10,,3,3,2,0,0,0,1,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,0,0,2,1,2,1,1,0,1,2,2039415,3,1,1,0,0,0,0,9,13160,11214,12520,1946,11941,9344,0,1079,2097,9344,0,2097,0,0,0,9344,0,0,0,1079,0,0,2097,0,0,0,0,0,0,1306,815,295,196,13887,1383,876,1946,495,320,217,256,4892,3440,63,1,0,1
2014,82495,12,2014,4,327.86968994,4,3.2,1,2,,,,2,2,1,1,1,6500,32,5,,3,4,3,1,0,0,1,1,0,1,1,1,1,2,0,2,1,2,2,1,2,2,1,0,2,1,,2,2,0,1,2,1000000,3,4,4,0,0,0,0,7,23727,20701,30671,3026,15160,30391,0,0,280,30391,0,280,0,0,0,30391,0,0,0,0,0,280,0,0,0,0,0,0,0,9970,6786,1768,1416,18186,5465,337,4065,1093,55,1058,606,3338,1333,836,1,0,1
2014,82503,12,2014,4,448.78469849,3,2.65,2,,,,,,3,1,2,1,0000,25,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,1,2,1,0,0,2,1,1,2,1,0,1,2,300000,3,3,3,0,0,0,0,5,14524,12783,13712,1741,4998,11215,0,0,2498,11215,0,2498,0,0,0,7082,4133,0,0,0,0,0,2498,0,0,0,0,0,0,929,290,153,486,6739,1671,611,1741,532,80,109,473,267,1146,108,1,0,1
2014,82511,12,2014,4,632.96459961,2,2,2,,,,,,2,1,1,3,0000,25,6,1,3,3,2,1,0,0,1,1,0,0,1,0,0,2,0,1,1,2,2,2,2,2,0,0,1,1,,2,1,0,1,2,350000,3,3,3,0,0,0,0,5,10668,8927,9911,1741,5513,9911,0,0,0,9911,0,0,0,0,0,7689,2222,0,0,0,0,0,0,0,0,0,0,0,0,984,375,195,414,7254,2011,350,1741,527,22,0,121,35,1815,631,2,0,2
2014,82529,10,2014,4,370.43539429,2,2,2,,,,,,2,1,1,1,0000,22,6,1,2,2,2,1,0,0,1,1,0,0,1,0,0,2,0,1,1,2,2,1,2,2,0,0,2,1,,2,,0,,2,,,3,3,1,0,1,2,2,6098,6098,6398,0,5555,4901,0,0,1497,4901,0,1497,0,0,0,4205,0,696,0,0,0,0,0,0,0,0,0,1497,0,300,0,34,266,5555,1881,534,249,489,161,400,164,363,396,918,2,0,1
2014,82537,10,2014,4,512.30828857,1,1.25,1,,,,,,1,1,,1,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,1,0,1,1,1,1,2,2,2,1,2,0,0,2,1,,1,1,0,,2,,,4,2,1,4,2,2,7,9643,7995,9259,1648,8809,9259,0,0,0,9259,0,0,0,0,0,9259,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,615,289,360,10457,1074,151,3187,217,137,350,190,3262,1347,543,1,0,1
2014,82545,1,2015,4,186.01609802,4,3.2,2,1,,1,,2,2,1,1,1,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,0,1,2,2350000,3,4,4,0,0,0,0,8,28181,23422,30007,4759,30727,27730,1997,0,280,24132,0,280,0,0,0,21539,2592,0,3598,0,0,280,0,0,0,0,0,0,0,6585,3995,1407,1183,35486,2132,460,4759,1833,1734,595,1470,6906,15095,501,1,0,1
2014,82552,12,2014,4,313.22210693,4,3.2,3,,,,,1,3,1,2,1,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,1,1,1,0,5,3,2,2,1,2,1,1,0,2,1,2,2,2,0,1,2,3415721,3,7,7,0,0,0,0,9,33798,27766,35806,6032,20914,35666,0,0,140,4009,0,140,0,0,0,0,0,4009,31657,0,0,140,0,0,0,0,0,0,0,8040,3558,3007,1475,26946,5771,726,6199,2698,2175,0,1177,2843,3599,1759,1,0,1
2014,82560,1,2015,4,195.26049805,4,3.2,1,1,,1,,2,2,1,1,1,6300,52,5,,4,5,5,1,0,0,1,1,0,0,1,1,0,3,3,5,5,2,2,1,2,2,0,1,2,1,,2,1,0,1,2,3158707,3,5,5,0,0,0,0,7,24657,18625,23470,6032,27890,19196,0,0,4274,19196,0,4274,0,0,0,19196,0,0,0,0,0,280,0,0,0,3995,0,0,0,4845,3005,984,856,33922,1957,248,6032,2370,2311,531,105,2222,15812,2333,1,0,1
2014,82578,1,2015,4,401.90640259,2,2,2,,,,,,2,1,1,1,6300,52,5,,4,5,5,0,1,1,1,1,0,0,1,0,0,2,1,2,3,2,2,1,2,1,0,0,2,1,1,2,1,0,,2,,,2.5,2.5,0,0,0,0,7,16189,11608,13804,4581,10139,13804,0,0,0,13804,0,0,0,0,0,11634,2170,0,0,0,0,0,0,0,0,0,0,0,0,2196,1113,472,611,14213,621,30,4073,953,163,400,40,4627,1750,1555,2,0,1
2014,82586,11,2014,4,144.98199463,3,2.65,2,,,,,,3,2,1,1,0000,42,6,,4,5,5,1,0,0,1,1,1,0,1,0,1,2,1,1,4,2,2,1,2,2,1,0,2,1,1,2,2,0,1,2,1908787,3,5,5,0,0,0,0,8,22929,17388,22108,5541,4923,22108,0,0,0,22108,0,0,0,0,0,18555,0,3553,0,0,0,0,0,0,0,0,0,0,0,4720,2807,956,957,10464,763,125,5707,2282,0,0,504,235,849,0,3,0,1
2014,82594,12,2014,4,313.43209839,1,1.25,1,,,,,,1,,1,1,0000,42,6,,4,5,5,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,2,2,1,2,0,0,2,1,1,1,1,0,,2,,,5,1,1,0,2,2,6,8475,8475,9768,0,4817,9768,0,0,0,9685,0,0,0,0,0,9685,0,0,83,0,0,0,0,0,0,0,0,0,0,1293,593,319,381,4817,612,210,1299,302,76,0,552,94,1542,131,3,0,1
2014,82602,12,2014,4,365.41259766,2,2,2,,,,,,2,1,1,1,8500,43,5,2,2,5,4,1,0,0,1,1,0,0,1,0,1,2,0,1,2,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,1154572,2,4,4,0,0,0,0,7,16147,13247,14793,2900,5859,11866,30,2897,0,11866,0,0,0,0,0,8788,3078,0,0,2897,0,0,0,0,0,0,0,0,0,1546,805,272,469,8759,1023,516,2901,916,688,120,250,260,1868,217,1,0,1
2014,82610,11,2014,4,373.97949219,3,2.65,2,1,,,,1,2,1,1,3,8500,43,5,2,2,5,4,1,0,0,1,1,0,0,1,0,1,2,1,1,1,2,2,2,2,2,2,0,1,1,1,2,2,0,1,2,700000,3,3,3,0,0,0,0,6,18731,15708,18072,3023,11124,17902,30,0,140,17902,0,140,0,0,0,11747,6155,0,0,0,0,140,0,0,0,0,0,0,0,2364,1141,535,688,14125,1800,313,2486,1004,60,788,563,1333,5513,265,1,0,2
2014,82628,1,2015,4,440.70559692,4,3.2,3,,,,,,4,1,3,1,0000,41,8,,4,4,3,0,1,1,1,1,0,1,1,1,1,4,0,1,2,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,2250000,4,6,6,0,0,0,0,8,31613,25102,37049,6511,14084,37049,0,0,0,37049,0,0,0,0,0,34357,0,2693,0,0,0,0,0,0,0,0,0,0,0,11947,8136,2063,1748,20595,3535,505,5420,1519,13,1507,678,2541,4859,17,1,0,1
2014,82636,1,2015,4,533.72387695,4,3.2,2,,,,1,1,3,1,2,1,0000,41,8,,4,4,3,0,1,1,1,1,1,1,1,1,0,5,0,1,5,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,2000000,3,7,7,0,0,0,0,8,26454,21034,23618,5420,13318,17187,0,2597,3835,10046,0,2337,1498,0,0,0,10046,0,7141,2597,0,140,2197,0,0,0,0,0,0,2584,860,883,841,18738,1349,526,6528,3451,440,1481,1675,1593,1587,107,1,0,1
2014,82644,12,2014,4,749.02868652,7,4.75,2,,1,2,2,5,2,1,1,1,0000,41,8,,4,4,3,0,1,1,1,1,1,1,1,1,0,6,4,9,7,2,2,1,2,1,4,2,2,1,1,2,2,0,1,2,2200000,3,7,7,0,0,0,0,6,30666,25246,34666,5420,28425,33935,0,0,731,32036,0,731,0,0,0,4102,27934,0,1898,0,0,731,0,0,0,0,0,0,0,9420,6169,1762,1489,33845,5637,354,5612,4336,1466,4322,2475,3714,3443,2485,1,0,1
2014,82651,2,2015,4,559.68658447,5,3.75,2,,,1,1,3,2,1,1,1,0000,41,8,,4,4,3,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,0,2,1,1,2,2,0,1,2,2000000,2,6,6,0,0,0,0,9,42457,34509,46518,7948,16456,46097,0,0,421,46097,0,421,0,0,0,24010,22087,0,0,0,0,421,0,0,0,0,0,0,0,12009,8228,1915,1866,24405,2215,147,5546,3434,614,61,326,4920,6300,844,1,0,1
2014,82669,12,2014,4,378.47799683,4,3.2,2,,,1,1,2,2,1,1,1,0000,41,8,,4,4,3,0,1,1,1,1,1,1,1,0,0,4,0,2,6,2,2,1,2,1,0,0,2,1,1,2,1,0,1,2,1200000,3,7,7,0,0,0,0,7,24811,19391,23194,5420,16203,22914,0,0,280,22914,0,280,0,0,0,15190,7724,0,0,0,0,280,0,0,0,0,0,0,0,3803,1979,885,939,21623,3984,599,5530,2111,425,212,612,3769,3874,508,1,0,1
2014,82677,1,2015,4,564.90948486,5,3.75,2,,,2,,3,2,1,1,1,0000,41,8,,4,4,3,1,0,0,1,1,0,1,1,1,0,5,0,3,4,2,2,1,2,1,2,1,2,1,1,2,2,0,1,2,1800000,2,6,6,0,0,0,0,8,31844,26424,36539,5420,18491,36120,0,0,419,31459,0,419,0,0,0,28963,2497,0,4661,0,0,419,0,0,0,0,0,0,0,10115,6519,1998,1598,23911,2636,546,5902,1557,494,2096,2335,4283,2822,1240,1,0,1
2014,82685,12,2014,4,375.293396,5,3.75,2,,,3,,3,2,1,1,1,0000,41,8,,4,4,3,0,1,1,1,1,1,1,1,1,1,2,0,1,3,2,2,1,2,1,0,1,2,1,1,2,1,0,,2,,,4,4,0,0,0,0,3,14325,9661,11395,4664,11008,10376,0,0,1019,10376,0,420,0,599,0,10235,141,0,0,0,0,420,0,0,0,0,0,0,0,1734,819,374,541,15673,662,48,4666,1057,0,0,550,2155,1841,4694,1,0,1
2014,82693,1,2015,4,519.26177979,2,2,2,,,,,,2,1,1,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,2,1,2,2,1,0,2,1,,2,1,0,,2,,,2.5,2.5,1,0,2,2,4,9005,9005,9987,0,12278,9987,0,0,0,0,0,0,0,0,0,0,0,0,9987,0,0,0,0,0,0,0,0,0,0,982,0,672,310,12278,4163,876,2521,1020,0,0,150,285,2867,397,1,0,1
2014,82701,1,2015,4,605.83520508,2,2,2,,,,,,2,,2,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,2,1,2,1,0,0,2,2,,2,,0,,2,,,3,3,1,0,2,2,5,11478,11478,12238,0,10236,12238,0,0,0,12238,0,0,0,0,0,7134,0,5105,0,0,0,0,0,0,0,0,0,0,0,760,188,161,411,10236,1686,539,3712,784,83,0,1518,36,992,885,1,0,1
2014,82719,1,2015,4,1241.3571777,3,2.65,3,,,,,,3,,3,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,1,1,0,1,3,2,2,1,2,2,0,0,2,1,1,2,,0,,2,,,4,4,1,0,2,2,5,14455,14292,14772,163,11787,11077,0,0,3695,11077,0,3595,0,100,0,5074,0,6002,0,0,0,0,0,0,0,3595,0,0,0,480,0,55,425,11787,1733,349,3997,1473,0,1040,2509,349,291,47,1,0,1
2014,82727,2,2015,4,530.83392334,2,2,0,,,,,,2,1,1,1,6600,53,4,,3,5,5,0,1,1,1,1,0,1,1,0,1,1,0,1,1,2,2,2,2,2,0,0,1,2,1,1,,0,1,1,1800000,4,4,4,0,0,0,0,5,11098,7068,7367,4030,1922,0,4009,0,3358,0,0,3358,0,0,0,0,0,0,0,0,0,0,1504,1854,0,0,0,0,0,299,0,0,299,5952,243,64,4030,330,0,0,541,369,373,0,1,1,1
2014,82735,1,2015,4,384.99359131,3,2.65,2,,,1,,1,2,,2,1,6600,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,1,0,0,2,1,,2,,0,,2,,,3.5,3.5,1,0,2,2,3,10657,10657,11364,0,8266,11224,0,0,140,11224,0,140,0,0,0,7023,0,4201,0,0,0,140,0,0,0,0,0,0,0,707,174,150,383,8266,521,314,3897,997,293,1176,180,574,260,53,1,0,1
2014,82743,1,2015,4,423.46661377,2,2,0,,,,,1,1,,1,1,6600,53,4,,3,5,5,0,1,0,0,1,0,1,1,0,1,2,0,2,2,2,2,2,2,1,1,0,2,1,1,2,1,0,1,1,900000,3,2,2,0,0,0,0,4,8844,6229,6332,2615,6072,0,2696,0,3635,0,0,3635,0,0,0,0,0,0,0,0,0,140,0,0,0,3495,0,0,0,103,0,0,103,8687,1193,327,2615,742,177,269,60,912,2021,371,1,1,1
2014,82750,1,2015,4,947.54290771,2,2,2,,,,,,2,1,1,1,6600,53,4,,3,5,5,0,1,1,1,1,1,1,1,0,1,2,0,0,2,2,2,2,2,2,1,0,1,1,1,2,,0,1,2,1168100,3,3.5,3.5,0,0,0,0,6,13276,9246,10182,4030,2369,8085,0,0,2097,2093,0,2097,0,0,0,0,0,2093,5992,0,0,0,2097,0,0,0,0,0,0,936,100,444,392,6399,154,121,4030,1198,0,473,95,78,250,0,2,0,1
2014,82776,1,2015,4,59.519901276,1,1.25,0,,,,,,1,1,,1,0000,11,10,,3,3,3,1,0,0,1,2,0,0,1,0,0,1,1,1,0,2,2,2,1,2,0,0,2,2,1,1,,0,1,1,5000000,4,4,4,0,0,0,0,8,11002,6289,6392,4713,2515,0,3595,0,2796,0,0,2497,300,0,0,0,0,0,0,0,0,0,0,0,0,2497,0,0,0,103,0,0,103,7228,888,347,4755,960,0,0,100,35,111,32,4,1,1
2014,82784,1,2015,4,266.56280518,5,3.75,2,,,1,1,3,2,1,1,1,0000,11,10,,3,3,3,1,0,0,1,1,0,0,1,1,1,4,2,2,3,2,2,1,2,1,1,3,2,1,,2,2,0,,1,,,4,4,0,0,0,0,6,26626,21913,24425,4713,19398,20011,3995,0,419,20011,0,419,0,0,0,11275,8736,0,0,0,0,419,0,0,0,0,0,0,0,2512,1037,682,793,24111,2220,359,4814,3447,2935,1003,1262,3715,4148,207,1,1,1
2014,82792,1,2015,4,186.46879578,1,1.25,0,,,,,,1,,1,1,0000,11,10,,3,3,3,0,1,1,1,1,0,0,1,0,1,2,1,1,4,2,1,1,2,1,0,0,2,1,1,1,1,0,1,2,2495720,1,6,6,0,0,0,0,10,24523,18046,19974,6477,11814,0,0,14980,4993,0,0,4993,0,0,0,0,0,0,0,14980,0,0,2327,2666,0,0,0,0,0,1928,1732,0,196,18291,897,442,6534,5382,171,88,465,873,3302,139,1,0,1
2014,82800,1,2015,4,142.04379272,2,2,1,,,,,,2,1,1,3,0000,11,10,,3,3,3,0,1,1,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,2,1,0,2,1,2,2,1,0,1,1,2495720,5,5,5,0,0,0,0,10,26479,20002,25365,6477,9526,20372,4993,0,0,20372,0,0,0,0,0,20372,0,0,0,0,0,0,0,0,0,0,0,0,0,5363,3381,1067,915,16003,2670,595,6477,1801,19,0,527,219,2952,743,6,1,5
2014,82818,1,2015,4,149.50390625,2,2,2,,,,,,2,1,1,1,0000,11,10,,3,3,3,0,2,2,0,2,0,2,1,1,1,2,2,3,3,2,1,1,2,2,0,0,2,1,1,2,1,0,1,1,2495720,4,6,4,0,0,0,0,10,50351,46033,50745,4318,14266,6903,8689,29961,5193,0,0,4394,799,0,0,0,0,0,6903,27963,0,0,4394,0,0,0,0,0,0,4712,3670,650,392,18584,1752,769,4588,3548,133,730,955,2388,3131,591,1,3,1
2014,82826,2,2015,4,105.01069641,4,3.2,3,,,,,1,3,2,1,1,0000,11,10,,3,3,3,0,1,1,1,1,0,1,1,1,1,5,0,2,1,2,1,1,2,1,0,1,2,1,1,2,2,0,1,1,4500000,3,5,4,0,0,0,0,10,43266,38084,44562,5182,44500,30590,13832,0,140,30590,0,140,0,0,0,20064,9627,899,0,0,0,140,0,0,0,0,0,0,0,6478,3845,1357,1276,49682,2955,589,10631,6491,806,2040,1307,3069,15855,5939,1,1,1
2014,82834,1,2015,4,95.923797607,4,3.2,2,,,,2,2,2,1,1,1,0000,11,10,,3,3,3,0,1,1,1,1,0,1,1,1,1,3,1,1,4,2,2,2,1,2,1,0,2,1,1,2,2,0,1,1,2500000,4,4,4,0,0,0,0,10,41727,37014,50989,4713,18636,43918,3995,0,3076,43918,0,3076,0,0,0,37955,5963,0,0,0,0,280,0,0,0,2796,0,0,0,13975,9576,2393,2006,23349,5077,1278,4713,2312,33,569,729,4030,3921,687,1,1,1
