S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2021,32164,7,2021,3,432.327,4,3.2,2,,,,,,4,2,2,2,0,24,9,1,2,0,1,1,0,2,1,0,1,0,0,1,1,1,2,2,1,1,2,2,0,0,1,2,1,2,1,0,0,1,0,460000,3,4,4,0,0,0,0,4,15962,13784,15341,2178,14512,10830,0,0,4511,10830,0,4511,0,0,0,9925,0,905,0,0,0,0,2105,0,0,2406,0,0,0,0,0,1558,718,356,484,16690,4350,1914,2178,1150,52,1591,423,25,3873,1134,3,1,1,3
2021,32165,7,2021,3,267.525,2,2,0,,,,,,2,1,1,2,0,24,9,1,2,0,1,1,0,1,1,0,1,0,0,1,0,2,2,2,1,2,2,2,0,0,1,2,,2,,0,0,1,0,500000,4,3,3,0,0,0,0,2,6825,4611,4611,2214,9030,0,0,0,4611,0,0,4611,0,0,0,0,0,0,0,0,0,0,4611,0,0,0,0,0,0,0,0,0,0,0,0,11244,2059,865,2214,1010,2063,900,385,0,532,1215,2,1,3,3
2021,32166,7,2021,3,339.142,3,2.65,1,,,,1,1,2,1,1,2,0,24,9,1,2,0,1,1,1,1,1,0,1,0,0,1,0,1,2,2,1,1,2,2,0,0,1,2,,2,,0,0,1,0,420000,4,4,4,0,0,0,0,4,13018,10840,11025,2178,6286,1341,0,0,9685,1341,0,9685,0,0,0,1341,0,0,0,0,0,152,0,0,0,0,4320,5213,0,0,0,185,0,21,164,8464,3357,498,2178,951,87,0,0,67,1152,174,2,1,1,3
2021,32167,6,2021,2,440.059,4,3.2,3,,1,,,1,3,1,2,1,0,44,10,5,4,1,0,0,1,1,0,1,1,1,1,2,1,5,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,1,0,5000000,3,5,5,0,0,0,0,10,59891,46776,75343,13115,12387,58103,0,17087,153,52073,0,153,0,0,0,50078,1508,486,6031,17087,0,153,0,0,0,0,0,0,0,0,0,28568,23287,2934,2347,25502,1226,1168,9298,4702,184,521,433,2847,4852,271,1,1,1,1
2021,32168,7,2021,3,81.771,6,4.25,2,,1,1,2,4,2,1,1,1,3000,11,1,1,5,0,1,1,1,1,0,0,1,0,1,0,1,1,2,2,1,1,2,1,0,0,2,1,1,2,2,0,1,,1,,,4,4,1,0,2,2,7,36381,36381,53660,0,24166,49121,3809,0,730,9022,0,730,0,0,0,9022,0,0,40099,0,0,730,0,0,0,0,0,0,0,0,0,17280,10342,4725,2213,24166,2205,786,6478,2541,0,423,308,3591,2497,5338,4,2,1,1
2021,32169,7,2021,3,787.639,1,1.25,0,,,,,,1,1,,1,6600,53,4,4,5,1,0,0,1,1,0,0,1,0,0,0,1,1,2,2,1,2,2,1,0,0,2,1,,1,,0,0,1,0,1236991,3,2,2,0,0,0,0,4,5776,2807,2807,2969,1843,0,0,0,2807,0,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,4812,501,615,2969,236,0,0,339,0,151,0,2,1,3,1
2021,32170,6,2021,2,366.479,1,1.25,1,,,,,,1,,1,1,8600,52,4,4,5,0,1,1,1,1,0,1,1,0,1,2,1,1,2,2,1,1,2,2,0,0,2,1,,,1,0,0,1,0,1900000,2,2,2,0,0,0,0,9,15954,12980,17000,2974,10533,17000,0,0,0,17000,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,2451,811,758,13507,762,0,2974,765,0,1231,1470,2316,2448,1542,1,2,1,1
2021,32171,6,2021,2,1025.809,1,1.25,0,,,,,,1,,1,1,8600,52,4,4,5,1,0,0,1,1,0,0,1,0,1,2,1,3,2,2,2,2,1,2,0,0,2,1,1,,,0,0,1,0,2000000,2,3,3,0,0,0,0,10,17424,13268,13268,4156,10079,0,0,0,13268,0,0,7639,5629,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,5327,0,0,0,0,0,14235,983,301,4156,7752,0,0,386,460,141,56,1,2,3,1
2021,32172,7,2021,3,348.176,2,2,1,,,,,,2,1,1,1,0,29,8,3,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,2,1,1,2,2,0,0,2,2,,2,,0,0,,0,,,3,3,1,0,2,2,3,9048,9048,9048,0,6028,2691,0,0,6357,2021,0,5038,1318,0,0,2021,0,0,670,0,0,0,5038,0,0,0,0,0,0,0,0,0,0,0,0,6028,436,448,1993,270,0,0,95,2640,141,5,1,2,1,1
2021,32173,8,2021,3,630.993,2,2,1,,,,,,2,1,1,1,5000,51,2,4,5,0,1,1,1,3,0,1,1,1,1,7,1,2,2,2,1,1,1,2,3,0,2,1,2,2,2,0,0,1,4,16000000,4,8,7,0,0,0,0,10,109869,100381,128022,9488,55303,23928,99951,0,4143,23928,0,4143,0,0,0,23928,0,0,0,0,0,0,4143,0,0,0,0,0,0,0,0,27642,27642,0,0,64791,8200,2487,10285,12081,1892,847,4582,13108,2883,8425,1,1,1,1
2021,32174,8,2021,3,394.996,2,2,0,,,,,,2,1,1,1,5000,51,2,4,5,0,1,1,0,1,0,1,1,0,1,2,3,5,2,2,2,1,1,2,1,0,2,1,2,2,1,0,0,1,3,10000000,3,5,5,0,0,0,0,10,48680,39192,44944,9488,30807,0,19490,21039,4415,0,0,4415,0,0,0,0,0,0,0,21039,0,0,4415,0,0,0,0,0,0,0,0,5752,5752,0,0,40295,4124,1558,10080,4147,229,43,3485,2535,13967,127,1,2,3,1
2021,32175,8,2021,3,719.37,2,2,2,,,,,,2,1,1,1,5000,51,2,4,5,1,0,0,1,1,0,0,1,0,1,2,2,1,2,2,1,2,1,1,1,0,2,1,,2,,1,0,,0,,,2,2,1,0,2,2,10,33351,33351,45946,0,10090,45946,0,0,0,45946,0,0,0,0,0,19790,26156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12595,8275,2313,2007,10090,758,0,5465,618,0,0,157,1110,1981,0,1,1,1,1
2021,32176,8,2021,3,833.682,3,2.65,2,,,,2,2,1,,1,1,5000,51,2,4,5,0,1,1,1,1,0,1,1,1,1,3,3,4,2,2,1,2,1,1,0,2,2,1,1,2,1,0,0,,2,,,4,4,1,0,2,2,7,21524,21524,27858,0,22264,26314,1199,0,344,7324,0,344,0,0,0,7324,0,0,18991,0,0,344,0,0,0,0,0,0,0,0,0,6334,3360,1995,979,22264,818,61,7972,1836,3184,2281,872,4246,579,414,1,2,1,1
2021,32177,7,2021,3,310.286,6,4.25,4,,1,1,,2,4,3,1,1,7100,61,4,3,3,1,0,0,1,1,0,0,1,0,0,1,2,1,2,2,1,2,2,2,2,0,1,1,,2,1,0,0,1,0,600000,3,4.5,4.5,0,0,0,0,5,24821,20394,21865,4427,16533,21520,0,0,345,21520,0,345,0,0,0,9202,6175,6143,0,0,0,345,0,0,0,0,0,0,0,0,0,1471,518,259,693,20960,3196,1602,4427,809,2680,0,926,0,7320,0,2,1,1,1
2021,32178,7,2021,3,224.644,1,1.25,1,,,,,,1,,1,1,70,61,12,3,4,1,0,0,1,1,1,0,1,0,1,1,0,3,2,2,1,2,2,2,0,0,2,1,,1,,0,0,1,0,1352382,3,3,3,0,0,0,0,6,9548,6191,6442,3357,8267,6442,0,0,0,6442,0,0,0,0,0,6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,30,25,195,11624,1161,422,3357,5799,100,60,575,0,150,0,1,2,1,1
2021,32179,7,2021,3,2684.855,7,4.75,0,3,2,,,5,2,1,1,2,0,62,9,1,2,1,0,0,1,1,0,0,1,0,0,1,1,1,2,2,1,2,2,2,0,0,1,2,,1,1,0,0,,0,,,3,3,1,0,2,2,1,6897,6897,6897,0,6555,0,0,0,6897,0,0,6897,0,0,0,0,0,0,0,0,0,882,0,0,0,6015,0,0,0,0,0,0,0,0,0,6555,1851,0,1495,748,0,680,40,120,880,740,1,1,3,3
2021,32180,7,2021,3,463.214,2,2,2,,,,,,2,1,1,1,4000,31,3,4,4,0,1,1,1,1,0,1,1,1,1,2,1,4,2,2,2,1,1,2,1,0,2,1,,2,1,0,0,1,0,1900000,2,4,4,0,0,0,0,8,19803,16876,20139,2927,13047,20139,0,0,0,20139,0,0,0,0,0,14766,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263,1799,660,805,15974,2133,719,2977,1191,244,1345,1380,269,4948,767,1,1,1,1
2021,32181,7,2021,3,627.298,4,3.2,2,,,2,,2,2,1,1,1,0,24,5,3,2,0,1,1,1,1,0,1,1,1,0,3,2,1,2,2,1,1,1,1,0,1,2,1,,2,1,0,0,,1,,,4,4,1,0,2,2,3,13145,13145,13510,0,16812,4979,2005,0,6526,1972,0,345,6181,0,0,0,1972,0,3007,0,0,345,0,0,0,0,0,0,0,0,0,365,0,107,258,16812,5603,1029,3821,1092,1860,430,278,1000,1292,409,1,1,2,1
2021,32182,8,2021,3,172.487,1,1.25,1,,,,,,1,,1,1,0,31,6,3,3,0,1,1,1,1,0,1,1,0,1,2,0,1,2,2,1,1,1,1,1,0,2,1,1,1,1,0,0,1,0,1400000,3,4,4,0,0,0,0,10,17920,14575,19985,3345,9525,19985,0,0,0,19985,0,0,0,0,0,19985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5410,3470,1028,912,12870,1276,419,3441,1231,1355,279,562,2754,1466,87,1,2,1,1
2021,32183,7,2021,3,389.013,8,5.2,1,3,3,,,6,2,1,1,1,4000,31,3,4,4,1,0,0,1,1,0,0,1,1,1,0,3,2,2,2,1,2,2,2,0,0,2,1,,2,,0,0,1,0,900000,3,3.5,3.5,0,0,0,0,2,16114,13187,14524,2927,8435,13413,0,0,1111,10095,0,1111,0,0,0,10095,0,0,3318,0,0,933,0,0,0,0,0,0,0,0,178,1337,228,591,517,11362,3389,1416,2927,1105,163,111,770,222,605,655,3,1,1,1
2021,32184,7,2021,3,308.925,3,2.65,1,,,,,,3,2,1,1,4000,31,3,4,4,0,1,1,1,1,0,1,1,1,1,3,1,3,2,2,2,2,1,2,1,1,2,1,1,2,1,0,0,,0,,,3,3,1,0,2,2,5,15676,15676,17929,0,18381,12350,0,0,5579,12350,0,5579,0,0,0,12350,0,0,0,0,0,0,0,0,0,0,5579,0,0,0,0,2252,1183,469,600,18381,0,992,2501,752,217,0,361,1677,10579,1303,1,1,1,1
2021,32185,7,2021,3,275.35,10,6,2,1,4,3,,8,2,1,1,1,4000,31,3,4,4,0,1,2,1,2,1,0,1,0,2,0,1,4,2,2,1,2,2,1,0,0,2,2,,2,1,0,0,1,0,1000000,3,4,4,0,0,0,0,3,25804,21823,25390,3981,41729,24051,0,0,1339,24051,0,1339,0,0,0,17793,6258,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,3567,2214,525,828,45062,5513,0,2927,1027,1528,7699,3942,20882,1082,462,4,1,1,1
2021,32186,7,2021,3,841.068,1,1.25,0,,,,,,1,,1,1,4000,31,3,4,4,0,1,0,1,1,0,0,1,0,0,1,0,0,2,2,1,1,1,1,0,0,2,2,,1,,0,0,1,0,800000,2,3,3,0,0,0,0,3,4900,3225,3225,1675,3105,0,0,0,3225,0,0,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,3225,0,0,0,0,0,0,0,0,0,4780,778,209,1675,1151,963,0,1,1,1,0,1,2,3,1
2021,32187,7,2021,3,274.706,3,2.65,2,,,,,,3,1,2,3,4000,31,3,4,4,0,2,1,1,1,1,0,1,0,3,3,2,3,2,2,1,2,1,1,0,0,2,1,,2,1,0,0,1,0,2200482,3,5,5,0,0,0,0,6,20317,15810,16339,4507,12127,12129,0,0,4210,12129,0,3108,1103,0,0,6198,5930,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,530,115,47,368,16634,2906,779,4507,822,627,1051,219,2172,2073,1479,1,1,1,2
2021,32188,8,2021,3,916.5,2,2,0,,,,,,2,1,1,1,6400,51,4,4,5,0,1,1,1,1,1,1,1,0,1,2,0,2,2,2,1,1,1,1,0,0,2,2,1,1,1,0,0,1,0,4500000,2,5,5,0,0,0,0,9,25218,16775,16775,8443,6814,0,0,2336,14439,0,0,6696,7743,0,0,0,0,0,0,2336,0,0,5262,0,0,0,0,0,0,1433,0,0,0,0,0,15257,2038,199,8443,1614,239,0,1553,129,1026,17,1,2,3,1
2021,32189,7,2021,3,132.378,1,1.25,1,,,,,,1,,1,1,0,21,6,1,2,0,1,1,1,2,0,0,1,1,0,2,0,3,2,2,1,1,1,2,0,0,2,1,1,1,,0,0,,2,,,4,4,1,0,2,2,10,18547,18547,18934,0,8748,4929,7017,3509,3479,4929,0,3479,0,0,0,4929,0,0,0,3509,0,0,1474,2005,0,0,0,0,0,0,0,387,387,0,0,8748,1524,623,3647,827,399,600,665,175,128,160,3,2,1,1
2021,32190,6,2021,2,509.33,3,2.65,2,1,,,,1,2,1,1,1,0,21,6,1,2,0,1,1,1,1,0,0,1,1,1,0,1,3,2,2,1,2,2,2,0,0,2,2,,2,1,0,0,,0,,,4,3,1,0,2,2,3,11938,11938,12313,0,12385,1558,0,0,10754,1172,0,972,3080,6703,0,1154,18,0,386,0,0,153,0,0,0,0,0,0,0,0,819,374,0,45,330,12385,2650,809,2260,306,443,0,40,1435,2802,1641,3,1,1,1
2021,32191,8,2021,3,247.637,5,3.75,4,,,,1,1,4,3,1,1,8300,44,0,4,5,0,2,3,0,2,1,1,1,1,1,6,3,1,2,2,1,1,1,2,1,1,1,1,1,2,2,0,0,1,0,12000000,4,6,6,0,0,0,0,10,68077,61270,86094,6807,30855,85942,0,0,152,55957,0,152,0,0,0,0,26595,29362,29985,0,0,152,0,0,0,0,0,0,0,0,0,24824,15273,5797,3754,37662,2164,1212,7266,10779,5169,2491,691,1238,6437,215,2,1,2,1
2021,32192,8,2021,3,260.106,4,3.2,2,,,1,1,2,2,1,1,1,8300,44,0,4,5,0,1,1,1,2,0,1,1,1,3,5,3,5,2,2,1,1,1,1,1,1,2,1,1,2,2,0,0,1,0,4200000,3,7,7,0,0,0,0,9,38514,31707,41726,6807,17694,41382,0,0,344,41382,0,344,0,0,0,23540,17842,0,0,0,0,344,0,0,0,0,0,0,0,0,0,10019,6299,1963,1757,24501,4177,129,7033,3059,1160,164,1213,648,4983,1934,1,2,1,1
2021,32193,8,2021,3,360.685,4,3.2,2,,2,,,2,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,0,0,1,1,1,3,0,2,2,2,1,2,1,2,2,0,2,1,,1,2,0,0,1,1,1700000,3,4,4,0,0,0,0,9,42928,38001,54475,4927,9889,54132,0,0,344,54132,0,344,0,0,0,37958,16173,0,0,0,0,344,0,0,0,0,0,0,0,0,0,16474,11086,2936,2452,14816,701,0,4378,1027,734,184,1279,4265,2168,80,2,1,1,1
2021,32194,7,2021,3,278.646,2,2,0,,,,,,2,1,1,1,9000,62,15,3,3,0,1,1,1,1,0,1,1,1,1,2,1,2,2,2,1,1,1,2,1,0,2,1,1,2,1,0,0,1,0,1750000,2,5,5,0,0,0,0,9,21676,17543,17543,4133,7905,0,0,11629,5915,0,0,5915,0,0,0,0,0,0,0,11629,0,0,5915,0,0,0,0,0,0,0,0,0,0,0,0,12038,1765,1287,4297,903,298,0,851,1042,561,1033,5,1,3,1
2021,32195,7,2021,3,296.23,2,2,2,,,,,,2,1,1,1,9000,62,15,3,3,0,0,1,1,2,0,1,1,1,2,2,1,2,2,2,1,1,1,2,1,0,2,1,1,2,2,0,0,1,1,900000,3,3,3,0,0,0,0,9,24605,22482,24151,2123,16751,18838,3007,0,2306,8813,0,2306,0,0,0,0,8813,0,10025,0,0,0,2306,0,0,0,0,0,0,0,0,1669,1127,213,330,18874,613,138,2248,1439,7014,0,2866,3012,1263,281,1,1,2,1
2021,32196,7,2021,3,334.044,4,3.2,4,,,,,,4,3,1,1,0,44,7,4,4,0,1,1,1,1,1,1,1,1,1,4,1,4,2,2,1,1,1,1,0,2,2,1,,2,2,0,0,1,0,2900000,2,5,5,0,0,0,0,9,35351,26490,29005,8861,10801,23157,0,0,5848,23157,0,5848,0,0,0,7228,0,15929,0,0,0,0,0,0,0,0,5848,0,0,0,0,2515,1122,518,875,19662,1913,269,6834,1781,68,840,1323,1122,4842,669,1,1,1,1
2021,32197,7,2021,3,470.141,5,3.75,3,,,1,2,3,2,1,1,1,0,44,7,4,4,0,1,1,1,3,0,1,1,1,1,7,2,4,2,2,1,1,1,1,0,3,2,1,1,2,2,0,0,1,0,3400000,4,8,8,0,0,0,0,5,23402,16568,17031,6834,12719,9092,0,0,7939,9092,0,7939,0,0,0,8216,0,876,0,0,0,537,0,0,2843,4559,0,0,0,0,0,464,0,166,297,19553,4518,662,6834,1867,510,0,323,727,3827,285,1,2,1,1
2021,32198,7,2021,3,269.366,3,2.65,1,,,,,,3,2,1,1,0,44,7,4,4,0,1,1,1,1,0,1,1,1,1,2,1,3,2,2,1,1,1,1,0,0,2,1,1,2,1,0,0,1,1,3261818,2,5,5,0,0,0,0,9,34223,27389,27481,6834,15082,5814,0,14265,7401,5814,0,6870,531,0,0,0,0,5814,0,14265,0,0,5227,0,0,1643,0,0,0,0,0,92,89,3,0,21916,2889,1005,7048,7471,34,0,888,286,2071,224,1,2,3,1
2021,32199,7,2021,3,229.917,2,2,0,,,,,,2,1,1,1,0,44,7,4,4,0,1,1,1,1,0,1,1,1,1,1,2,5,2,2,1,1,1,2,0,0,2,1,1,1,1,0,0,1,0,3000000,3,6,6,0,0,0,0,9,24608,17774,17774,6834,13086,0,0,12772,5002,0,341,5002,0,0,0,0,0,0,0,12431,0,0,4411,0,0,591,0,0,0,0,0,0,0,0,0,19920,1359,1063,8211,1201,3698,90,751,776,2680,92,5,1,3,1
2021,32200,7,2021,3,324.749,2,2,1,,,,,,2,1,1,1,70,61,12,3,4,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,2,0,0,2,1,,2,1,0,0,1,0,1750000,3,4,4,0,0,0,0,6,15362,11070,13802,4292,5907,13802,0,0,0,13802,0,0,0,0,0,13802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,1410,637,685,10199,2524,250,4292,1381,67,0,317,130,1196,43,1,2,1,1
2021,32201,7,2021,3,387.235,1,1.25,0,,,,,,1,,1,1,70,61,12,3,4,0,1,1,0,1,0,1,2,0,1,1,1,1,2,2,1,2,1,2,0,0,2,1,1,1,1,0,0,1,0,2455313,2,5,5,0,0,0,0,7,11146,5477,5477,5669,4820,0,0,4414,1063,0,4414,1063,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,10489,1250,614,5669,1485,0,0,168,120,1082,100,3,2,3,1
2021,32202,8,2021,3,439.703,6,4.25,0,2,2,,,4,2,1,1,3,3000,11,1,1,5,0,0,1,1,1,0,0,1,1,1,0,2,0,1,2,1,2,2,1,1,0,2,2,,2,,0,0,,0,,,4,4,1,0,2,2,1,3802,3802,3930,0,13881,0,0,0,3930,0,0,728,1199,0,2003,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,128,0,24,104,13881,2402,902,4883,1395,1495,0,376,2146,282,0,6,1,3,2
2021,32203,8,2021,3,324.983,2,2,1,,,,,,2,1,1,1,3000,11,1,1,5,0,1,2,1,1,0,1,1,0,1,0,1,4,2,2,2,1,2,2,0,0,2,1,1,2,1,0,0,1,0,2500000,7,5,5,0,0,0,0,8,18911,12190,12832,6721,6443,6497,0,0,6335,0,0,0,6335,0,0,0,0,0,6497,0,0,0,0,0,0,0,0,0,0,0,0,642,58,276,308,13164,719,26,6721,1957,0,0,1087,381,2224,50,4,2,2,1
2021,32204,7,2021,3,185.116,11,6.4,3,,2,2,2,6,5,1,4,1,0,70,5,1,4,1,0,0,1,1,1,0,1,1,0,0,1,5,2,2,1,1,2,2,0,0,2,2,1,2,,0,0,1,1,1600000,2,5,5,0,0,0,0,2,22149,17607,18434,4542,13105,8781,2105,0,7548,6446,0,1035,6513,0,0,0,0,6446,2334,0,0,1035,0,0,0,0,0,0,0,0,0,826,0,256,570,17647,2872,791,4593,1705,1617,0,120,4471,599,879,4,2,2,1
2021,32205,7,2021,3,322.482,9,5.6,1,2,3,2,,7,2,1,1,1,0,70,5,1,4,1,0,0,1,1,0,0,1,1,1,0,2,2,2,2,1,1,2,2,0,0,2,1,,2,,0,0,1,0,1400000,3,4,4,0,0,0,0,1,13766,9823,10415,3943,13278,9229,0,0,1187,9229,0,1187,0,0,0,9229,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,593,0,242,351,17221,2042,1186,3943,804,50,309,1067,4465,1488,1866,4,1,1,1
2021,32206,8,2021,3,384.803,4,3.2,2,1,1,,,2,2,1,1,1,0,31,5,3,3,0,1,1,1,1,0,1,1,0,1,3,3,5,2,2,1,2,1,1,1,0,2,1,1,2,2,0,0,1,0,1200000,3,5,5,0,0,0,0,8,29879,25420,29531,4460,16335,29187,0,0,344,29187,0,344,0,0,0,15693,13493,0,0,0,0,344,0,0,0,0,0,0,0,0,0,4111,1770,1158,1182,20795,1354,247,3730,1124,1669,897,196,4359,7218,0,2,2,1,1
2021,32207,8,2021,3,774.737,2,2,1,,,,,,2,,2,1,7100,61,4,3,3,1,0,0,1,1,0,0,1,0,1,2,0,2,2,2,1,2,1,2,0,0,2,1,1,2,,0,0,,0,,,2,2,0,0,0,0,5,12655,10228,10231,2427,12485,5833,0,1199,3198,5833,1199,3198,0,0,0,0,0,5833,0,0,0,0,3198,0,0,0,0,0,0,0,0,3,0,3,0,14912,1137,775,2427,6286,0,332,597,159,221,2978,5,2,3,1
2021,32208,7,2021,3,541.316,2,2,0,,,,,,2,1,1,1,7100,61,4,3,3,0,1,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,1,1,0,2,1,1,1,,0,0,,0,,,3,3,0,0,0,0,3,8727,5977,5977,2750,7967,0,0,0,5977,0,0,5977,0,0,0,0,0,0,0,0,0,0,5125,0,0,852,0,0,0,0,0,0,0,0,0,10717,1190,467,2750,506,754,0,3194,601,587,668,1,1,3,1
2021,32209,8,2021,3,560.932,3,2.65,3,,,,,,3,1,2,1,9000,62,15,3,3,1,0,0,1,1,0,1,1,0,0,3,2,1,2,2,1,2,1,2,0,0,2,1,,2,,0,0,1,0,650000,3,3,3,0,0,0,0,4,13293,11170,11952,2123,2802,10825,0,0,1127,10825,0,1127,0,0,0,947,0,9878,0,0,0,0,0,0,0,0,1127,0,0,0,0,781,217,133,431,4925,388,118,2168,555,0,0,99,67,1530,0,1,1,1,1
2021,32210,8,2021,3,786.238,2,2,2,,,,,,2,1,1,3,9000,62,15,3,3,0,1,1,1,1,0,0,1,0,1,4,1,2,2,2,1,2,1,1,1,1,2,1,,2,1,0,0,1,0,720000,3,3,3,0,0,0,0,4,10569,8446,8694,2123,10071,6395,0,0,2299,2243,0,2299,0,0,0,0,0,2243,4152,0,0,0,2299,0,0,0,0,0,0,0,0,248,0,119,129,12194,441,0,2223,629,367,0,762,240,6143,1389,1,1,2,2
2021,32211,7,2021,3,206.993,3,2.65,1,,,,,,3,2,1,2,0,24,9,1,2,1,1,0,1,1,1,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,1,1,,0,0,1,0,650000,4,3,3,0,0,0,0,2,9500,7700,7885,1800,9013,1374,0,3169,3342,1374,0,3342,0,0,0,1374,0,0,0,3169,0,0,0,0,0,3208,134,0,0,0,0,185,0,21,164,10813,1855,960,1800,1233,117,1101,585,0,1418,1743,2,1,1,3
2021,32212,7,2021,3,437.024,5,3.75,1,1,,1,1,3,2,1,1,2,0,24,9,1,2,0,1,1,1,2,1,1,1,1,1,1,0,3,2,2,1,1,2,2,1,0,2,1,,2,,0,0,1,0,772336,4,4,2,0,0,0,0,6,27627,26627,35812,1000,22671,33328,0,0,2483,33328,0,2483,0,0,0,33328,0,0,0,0,0,537,0,0,0,0,0,0,0,0,1946,9185,5725,1914,1546,23671,9269,1137,1000,2152,3307,3103,110,0,874,2717,2,1,1,3
2021,32213,8,2021,3,533.736,2,2,1,,,,,,2,1,1,1,4000,31,3,4,4,0,1,1,1,1,0,1,1,1,2,3,2,3,2,2,1,2,1,2,0,1,2,1,,1,1,0,0,1,0,1700000,3,4,4,0,0,0,0,4,10126,7199,7883,2927,8817,7223,0,0,660,7223,0,0,0,660,0,7223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,170,166,348,11744,2879,240,3027,1351,0,608,485,200,1019,1935,1,2,1,1
2021,32214,8,2021,3,551.181,3,2.65,1,,,,,,3,2,1,1,4000,31,3,4,4,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,0,2,1,2,2,1,0,0,1,0,1800000,2,5,5,0,0,0,0,8,26425,21918,21918,4507,18849,1159,0,5986,14773,1159,0,4404,10369,0,0,1159,0,0,0,5986,0,0,4404,0,0,0,0,0,0,0,0,0,0,0,0,23356,3207,1079,4616,1523,409,328,4369,3575,1699,2552,1,1,1,1
2021,32215,7,2021,3,178.801,3,2.65,3,,,,,,3,1,2,3,0,25,6,3,3,0,1,1,1,2,0,1,1,0,0,1,3,4,2,2,1,2,1,2,0,0,2,1,,2,,0,0,1,0,2000000,2,6,6,0,0,0,0,9,30002,26099,29820,3903,19940,29820,0,0,0,29820,0,0,0,0,0,9830,11042,8948,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,1840,785,1096,23843,3700,411,4023,946,1226,1404,761,4579,2602,4191,1,2,1,5
2021,32216,8,2021,3,367.813,2,2,1,,,,,,2,1,1,1,6200,53,4,3,5,0,1,1,1,1,1,1,1,0,1,2,2,3,2,2,1,2,1,1,0,0,2,1,1,2,,0,0,1,0,1400000,2,3,3,0,0,0,0,9,26987,23776,23776,3211,7170,1335,3698,7996,10747,0,0,9016,1732,0,0,0,0,0,1335,7996,0,0,4118,4498,0,0,0,0,0,400,0,0,0,0,0,10381,653,853,3310,1500,166,0,3236,240,190,233,1,2,2,1
2021,32217,8,2021,3,1200.797,3,2.65,1,2,,,,2,1,,1,1,6200,53,4,3,5,0,1,1,1,1,0,1,1,0,1,1,2,3,2,2,1,2,2,1,0,0,2,1,,1,,0,0,1,0,1300000,3,2.5,2.5,0,0,0,0,4,12770,9559,9746,3211,6404,1900,0,0,7846,1900,0,4348,0,3498,0,1900,0,0,0,0,0,344,0,0,0,0,4004,0,0,0,0,187,0,21,166,9615,849,0,3211,688,107,149,188,3851,140,433,2,2,1,1
