s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,yeladim0_1,yeladim2_4,yeladim5_9,yeladim10_14,yeladim15_17,nefashot18up,men18up,women18up,religion,nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
2013,45955,8,2013,3,501.22628784,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,6900,42,5,,4,5,4,1,0,0,1,1,0,0,1,0,1,2,1,3,2,2,2,1,2,2,1,,2,1,0,2,2,,,3,3,1,0,2,2,6,11877,11877,13158,0,13242,13158,0,0,0,13158,0,0,0,0,0,8765,4393,0,0,0,0,0,0,0,0,0,0,0,0,1281,526,281,474,13242,1122,345,2388,560,688,298,165,767,6717,192
2013,45963,8,2013,3,263.55389404,4,3.2,2,2,,,,2,1,1,0,0,0,2,1,1,1,0,6900,42,5,,4,5,4,0,1,1,1,1,0,1,1,0,1,2,1,2,1,2,2,1,2,2,1,1,2,2,24700,1,1,1500000,2,3.5,3.5,0,0,0,0,9,32570,24266,28975,8304,18898,26689,1699,0,588,26689,0,438,0,150,0,14012,12677,0,0,0,0,438,0,0,0,0,0,0,0,4709,2406,1170,1133,27202,1828,0,4082,1591,83,1850,648,8816,6224,2080
2013,45971,6,2013,2,249.98939514,8,5.2,2,,,,2,2,0,0,0,2,0,6,3,3,1,0,3000,11,1,,2,5,5,0,1,1,1,1,1,1,1,1,1,0,0,3,4,1,2,2,2,2,1,1,2,1,0,1,2,3000000,3,7,7,0,0,0,0,6,31944,26694,34924,5250,28467,34483,0,0,441,34483,0,441,0,0,0,16446,18037,0,0,0,0,441,0,0,0,0,0,0,0,8230,4634,1769,1827,33717,2302,505,5250,1926,94,720,2534,7951,10058,2376
2013,45989,7,2013,3,346.66360474,6,4.25,2,1,,3,,4,0,1,2,1,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,1,3,1,2,1,2,1,1,2,2,1,1,2,1,0,1,2,1800000,2,5,5,0,0,0,0,6,25956,20706,23130,5250,12337,15442,0,0,7688,4443,0,7688,0,0,0,0,4443,0,10999,0,0,967,0,0,0,6721,0,0,0,2424,839,999,586,17587,2366,449,5401,899,57,174,3058,1488,2742,953
2013,45997,6,2013,2,186.92089844,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,1,1,1,0,2,0,1,1,2,2,1,2,2,1,1,2,1,0,1,2,900000,3,3,3,0,0,0,0,4,9847,6618,7052,3229,7786,0,0,3526,3526,0,0,3526,0,0,0,0,0,0,0,3526,0,0,3526,0,0,0,0,0,0,434,230,0,204,11015,1196,818,3431,1295,519,0,1109,983,1359,304
2013,46003,7,2013,3,232.09240723,7,4.75,2,1,,2,2,5,0,1,1,3,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,2,2,2,2,2,1,2,1,0,1,2,2000000,3,4,4,0,0,0,0,5,24454,20453,24350,4001,10093,22413,0,0,1937,22413,0,1937,0,0,0,15652,6761,0,0,0,0,1937,0,0,0,0,0,0,0,3897,2111,868,918,14094,1655,429,4001,1341,158,248,251,4926,793,293
2013,46011,7,2013,3,274.46179199,4,3.2,2,1,1,,,2,0,1,1,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,1,0,0,0,0,2,2,2,2,2,2,1,1,2,1,0,2,2,,,4,3,1,0,2,2,6,21138,16694,20455,4444,12931,20015,0,0,439,20015,0,439,0,0,0,15812,4203,0,0,0,0,439,0,0,0,0,0,0,0,3761,2160,774,827,17375,516,186,4506,1028,11,1197,60,2775,5724,1371
2013,46029,8,2013,3,291.28649902,5,3.75,2,,,1,,2,0,0,1,0,1,3,1,2,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,0,0,4,0,2,4,2,1,1,2,2,1,1,2,2,0,1,2,3200000,3,5,5,0,0,0,0,9,39530,33653,43716,5877,13194,39081,4197,0,438,39081,0,438,0,0,0,19517,19565,0,0,0,0,438,0,0,0,0,0,0,0,10063,6110,2098,1855,18463,3014,143,5250,3256,85,0,340,2638,3736,0
2013,46037,6,2013,2,325.07580566,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,1,2,1,2,1,,1,1,0,2,2,,,2,2,1,0,2,2,1,2950,2950,3115,0,6070,3115,0,0,0,3115,0,0,0,0,0,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,165,5,18,142,6070,569,127,2715,583,0,0,89,893,1094,0
2013,46045,7,2013,3,170.36419678,5,3.75,1,1,1,1,,3,0,2,1,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,1,2,1200000,3,4,4,0,0,0,0,5,18556,14555,19018,4001,5729,18315,0,0,703,18315,0,703,0,0,0,18315,0,0,0,0,0,703,0,0,0,0,0,0,0,4463,2717,931,815,9730,759,240,4001,811,518,172,418,1817,263,731
2013,46052,6,2013,2,261.47640991,4,3.2,2,,2,,,2,0,1,1,0,0,2,1,1,1,0,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,0,2,1,1,0,2,1,1,2,2,1,1,2,2,0,1,2,1704763,2,4,4,0,0,0,0,7,23501,19415,23481,4086,6290,23039,0,0,441,23039,0,441,0,0,0,15607,7432,0,0,0,0,441,0,0,0,0,0,0,0,4066,2209,908,949,10291,1021,171,4102,1438,59,201,289,1001,1852,156
2013,46060,7,2013,3,194.33529663,3,2.65,2,1,,,,1,1,0,0,0,0,2,1,1,1,0,6300,52,5,,4,5,5,1,0,0,1,1,0,0,1,0,1,1,0,1,2,2,2,2,2,2,1,1,2,1,0,2,2,,,2,2,1,0,2,2,3,9861,9861,11512,0,17954,10825,0,0,687,2365,0,687,0,0,0,2365,0,0,8460,0,0,117,0,0,0,0,0,0,570,1651,415,751,485,17954,1857,423,3481,563,925,1395,1330,6715,997,268
2013,46078,7,2013,3,214.30160522,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,6300,52,5,,4,5,5,0,1,0,1,1,0,0,1,0,1,0,0,1,0,2,2,2,2,2,1,,2,,0,2,2,,,2.5,2.5,1,0,2,2,2,5067,5067,5388,0,6531,4816,0,0,572,4816,0,572,0,0,0,4816,0,0,0,0,0,0,0,0,0,0,572,0,0,321,0,39,282,6531,1044,26,2984,534,0,120,106,213,559,945
2013,46086,7,2013,3,245.52850342,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,6300,52,5,,4,5,5,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,1,2,2,2,1,1,,0,1,2,1593560,2,3.5,3.5,0,0,0,0,6,8128,3390,3491,4738,3942,0,1505,0,1986,0,0,1986,0,0,0,0,0,0,0,0,0,0,0,1986,0,0,0,0,0,101,0,0,101,8680,1001,757,4738,576,43,0,425,840,91,209
2013,46094,7,2013,3,144.0552063,4,3.2,2,,,,1,2,0,0,0,0,2,2,1,1,1,0,6300,52,5,,4,5,5,0,1,1,0,1,0,1,1,1,1,1,1,2,5,2,2,1,2,2,1,1,2,1,0,1,2,2000000,3,4,4,0,0,0,0,9,35263,26046,35650,9217,18925,35211,0,0,439,35211,0,439,0,0,0,28307,6904,0,0,0,0,439,0,0,0,0,0,0,0,9604,6282,1764,1558,27999,3711,1448,4811,1672,1384,106,1222,2315,11066,264
2013,46102,7,2013,3,219.20379639,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,6300,52,5,,4,5,5,0,1,1,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,2,1,,,3.5,3.5,1,0,2,2,7,13692,13692,14143,0,19948,0,8527,1003,4613,0,0,4613,0,0,0,0,0,0,0,1003,0,0,4613,0,0,0,0,0,0,451,65,0,386,19948,2202,1383,5772,1430,713,0,1565,2926,3924,32
2013,46110,8,2013,3,139.59309387,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,6300,52,5,,4,5,5,1,0,0,1,1,0,0,1,0,1,2,1,1,3,2,2,1,2,2,1,1,1,1,0,1,2,1596681,5,3,3,0,0,0,0,9,12692,9046,10681,3646,7541,10681,0,0,0,10681,0,0,0,0,0,10681,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,803,399,433,11187,831,197,3745,896,338,1242,1534,802,1580,21
2013,46128,7,2013,3,545.01220703,3,2.65,2,,,,,1,0,0,0,0,1,2,,2,1,0,6300,52,5,,4,5,5,0,1,1,1,1,0,1,1,1,0,3,1,2,3,2,2,1,2,2,1,1,2,1,0,2,2,,,4,4,2,0,0,2,8,25202,18323,20637,6879,13150,17151,0,0,3486,17151,0,176,0,3310,0,3668,0,13483,0,0,0,176,0,0,0,0,0,0,0,2314,954,625,735,18538,1364,324,4738,1446,141,200,394,1150,2749,6033
2013,46136,8,2013,3,305.65499878,3,2.65,3,,,,,,0,0,0,0,0,3,3,,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,3,0,2,2,2,2,2,1,,2,,0,2,2,,,3,3,1,0,2,2,3,9648,9648,10323,0,10360,10323,0,0,0,10323,0,0,0,0,0,2838,0,7486,0,0,0,0,0,0,0,0,0,0,0,675,117,97,461,10360,1156,210,4169,644,0,0,125,2870,1186,0
2013,46144,7,2013,3,560.24328613,3,2.65,2,,,,,,0,0,0,0,0,3,2,1,3,1,3000,11,1,,2,5,5,0,1,1,1,1,1,0,1,1,0,1,0,1,0,2,2,2,1,1,2,1,2,1,0,1,2,816536,4,3,3,0,0,0,0,4,12955,9924,11164,3031,10214,10261,0,0,903,3037,0,903,0,0,0,0,0,3037,7224,0,0,0,903,0,0,0,0,0,0,1240,255,650,335,13245,2859,898,3031,673,0,245,611,1214,2561,1154
2013,46151,7,2013,3,348.37640381,7,4.75,1,,1,1,1,5,0,0,1,2,2,2,1,1,3,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,1,1,1,1,0,2,2,2,1,1,2,,2,,0,2,2,,,3,3,2,0,0,2,1,8798,5766,5925,3032,18352,4554,0,0,1371,4554,0,1371,0,0,0,4554,0,0,0,0,0,1371,0,0,0,0,0,0,0,159,0,18,141,21383,2128,123,3031,2765,12659,0,0,36,565,74
2013,46169,8,2013,3,260.38540649,4,3.2,2,1,1,,,2,1,1,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,1,3,1,1,2,2,2,2,1,1,2,2,0,2,1,,,3,3,1,0,2,2,5,17264,17264,18702,0,15665,14467,3797,0,438,14467,0,438,0,0,0,5326,9141,0,0,0,0,438,0,0,0,0,0,0,0,1438,589,324,525,15665,1606,727,3971,818,64,249,236,2713,4758,523
2013,46177,8,2013,3,209.93499756,5,3.75,0,2,1,,,3,1,2,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,0,1,1,0,1,1,0,0,0,1,1,2,1,2,2,2,1,1,1,,0,2,2,,,4,4,1,0,2,2,2,9832,9832,9953,0,12094,478,0,0,9474,0,7238,438,1799,0,7238,0,0,0,478,0,0,438,0,0,0,0,0,0,0,121,0,20,101,12094,1862,104,3767,1983,0,516,129,1010,1623,1100
2013,46185,8,2013,3,155.84640503,12,6.8,1,1,1,3,2,8,1,1,2,2,2,4,1,3,1,0,3000,11,1,,2,5,5,0,2,2,0,1,1,0,1,0,0,0,1,0,1,2,1,2,2,2,2,1,2,,0,2,2,,,5,5,2,0,0,2,1,15921,10671,11063,5250,12523,339,0,0,10723,339,3997,1890,4836,0,3997,339,0,0,0,0,0,1890,0,0,0,0,0,0,0,392,0,57,335,17773,3072,689,5250,1326,96,43,450,5028,421,1398
2013,46193,8,2013,3,170.3394928,3,2.65,0,1,,,,1,1,0,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,0,1,1,0,1,1,0,0,0,2,1,2,1,2,2,2,1,1,2,,0,2,2,,,3,3,1,1,1,2,1,3381,3381,3502,0,1923,0,0,0,3502,0,2998,175,330,0,2998,0,0,0,0,0,0,175,0,0,0,0,0,0,0,121,0,20,101,1923,210,0,0,774,20,0,0,287,576,55
2013,46201,8,2013,3,240.3946991,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,1,0,0,0,1,1,2,1,2,2,2,1,1,2,,0,1,2,2505020,5,4,4,0,0,0,0,5,6278,2277,2398,4001,2531,400,0,0,1998,0,1998,0,0,0,1998,0,0,0,400,0,0,0,0,0,0,0,0,0,0,121,0,20,101,6532,449,252,4001,87,0,581,407,55,334,366
2013,46219,7,2013,3,409.35699463,4,3.2,2,2,,,,2,1,1,0,0,0,2,1,1,1,0,3000,11,1,,2,5,5,1,0,0,1,2,0,0,1,0,0,0,0,2,1,2,2,2,2,2,1,,2,1,0,2,1,,,3,3,1,0,2,2,3,11261,11261,12435,0,11007,11996,0,0,439,5058,0,439,0,0,0,0,5058,0,6938,0,0,439,0,0,0,0,0,0,0,1174,217,556,401,11007,683,272,5729,339,333,385,32,1486,1150,597
2013,46227,8,2013,3,166.02349854,3,2.65,2,,,,,,0,0,0,0,0,3,1,2,1,0,3000,11,1,,2,5,5,0,1,1,2,1,1,0,1,1,1,0,0,1,4,2,1,2,2,2,1,2,2,,0,1,2,2147160,6,5,4,0,0,0,0,1,5258,1058,1545,4200,5885,1545,0,0,0,445,0,0,0,0,0,445,0,0,1100,0,0,0,0,0,0,0,0,0,0,487,0,185,302,10085,1112,576,4200,2167,80,0,280,560,1033,78
2013,46235,8,2013,3,326.20199585,5,3.75,1,,,,1,1,0,0,0,1,0,4,1,3,1,0,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,1,2,,0,1,2,1341975,3,6,6,0,0,0,0,3,14328,9078,10525,5250,7876,7852,0,0,2673,2856,0,175,2498,0,0,2856,0,0,4996,0,0,175,0,0,0,0,0,0,0,1447,398,454,595,13126,1560,329,5250,1084,15,900,766,1681,1476,67
2013,46243,8,2013,3,165.22639465,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,0,1,2,,3,2.5,2.5,0,0,0,0,7,15691,13602,14277,2089,5995,4985,0,6994,2298,4985,0,2298,0,0,0,4985,0,0,0,6994,0,0,2298,0,0,0,0,0,0,675,455,28,192,8084,574,116,2089,706,23,1188,117,890,1384,997
2013,46250,8,2013,3,361.82070923,4,3.2,2,2,,,,2,1,1,0,0,0,2,1,1,1,0,0000,32,10,,3,3,2,0,1,1,1,1,0,0,1,1,0,3,1,1,3,2,2,1,2,2,1,1,2,,0,2,2,,,3,3,1,0,3,2,2,9906,9906,11264,0,11243,8828,0,0,2436,8726,0,438,0,1998,0,0,8726,0,102,0,0,438,0,0,0,0,0,0,0,1358,545,409,404,11243,1354,646,1989,3765,12,0,51,3010,289,126
2013,46268,8,2013,3,46.643600464,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,32,10,,3,3,2,0,1,1,1,1,0,1,1,1,0,1,0,1,1,2,2,1,2,2,1,2,1,1,0,1,2,2595151,6,5,4,0,0,0,0,9,13269,9337,11087,3932,8450,11087,0,0,0,10820,0,0,0,0,0,10820,0,0,267,0,0,0,0,0,0,0,0,0,0,1750,904,392,454,12381,1674,549,4727,1301,337,244,795,222,1754,778
2013,46276,9,2013,3,184.8993988,4,3.2,2,,,,,1,0,0,0,0,1,3,1,2,5,0,0000,24,10,,4,2,2,0,1,1,1,1,0,1,1,1,1,3,1,2,1,2,2,1,2,2,1,1,2,1,47500,1,2,1881658,4,5,5,0,0,0,0,6,19437,14502,15814,4935,16001,13562,0,0,2252,8090,0,163,0,2089,0,4477,0,3612,5472,0,0,163,0,0,0,0,0,0,0,1312,174,488,650,20936,1849,364,5164,1462,700,359,676,3648,6507,207
2013,46284,8,2013,3,365.70028687,3,2.65,2,1,,,,1,1,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,1,0,0,1,1,1,0,1,1,1,1,0,2,1,2,2,2,1,2,1,,2,2,0,2,2,,,3,3,1,0,2,2,9,30665,20476,24757,10189,20615,24582,0,0,175,24582,0,175,0,0,0,10112,14471,0,0,0,0,175,0,0,0,0,0,0,0,4281,2231,1022,1028,30804,3308,319,2352,770,21,547,650,4997,13238,4602
2013,46292,8,2013,3,143.31990051,6,4.25,4,,,,2,2,0,0,0,2,0,4,3,1,1,0,0000,70,8,,3,3,1,1,1,1,1,1,0,1,1,1,1,0,0,2,4,2,1,2,2,2,1,1,2,2,0,1,1,2000000,4,5,5,0,0,0,0,7,29854,24647,28362,5207,12072,24626,3297,0,438,24626,0,438,0,0,0,10121,13406,1099,0,0,0,438,0,0,0,0,0,0,0,3715,1791,948,976,17279,2918,635,5313,1656,200,689,2030,1589,1904,344
2013,46300,9,2013,3,101.5667038,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,0000,70,8,,3,3,1,1,1,1,1,2,2,1,1,1,1,4,0,1,9,2,2,1,2,2,1,1,2,2,0,1,2,3000000,4,8,8,0,0,0,0,9,21044,11501,12443,9543,23592,0,0,8622,3821,0,0,3821,0,0,0,0,0,0,0,8622,0,0,3821,0,0,0,0,0,0,942,560,0,382,33135,4137,1177,5207,3475,1012,762,2933,1628,12149,654
2013,46318,8,2013,3,455.04159546,3,2.65,2,1,,,,1,0,1,0,0,0,2,1,1,1,0,0000,70,8,,3,3,1,0,1,1,1,1,0,1,1,1,2,1,0,3,4,2,2,2,2,1,1,2,2,2,0,2,2,,,5,5,2,0,0,2,9,27478,14684,16397,12794,11342,16222,0,0,175,16222,0,175,0,0,0,8942,7280,0,0,0,0,175,0,0,0,0,0,0,0,1713,667,437,609,24136,1191,80,5207,2080,714,448,997,2490,10200,729
2013,46326,8,2013,3,342.37939453,7,4.75,2,,1,1,1,5,0,0,1,2,2,2,1,1,1,0,0000,70,8,,3,3,1,0,1,1,1,1,0,1,1,1,1,2,1,2,6,2,2,2,2,1,1,1,2,1,0,1,2,2000000,4,6,6,0,0,0,0,5,27683,22476,26138,5207,16476,24772,0,0,1366,24772,0,1366,0,0,0,8639,16134,0,0,0,0,1366,0,0,0,0,0,0,0,3662,1588,1036,1038,21683,2565,771,5207,1833,481,332,653,3980,5655,207
2013,46334,9,2013,3,522.2144165,4,3.2,4,,,,,,0,0,0,0,0,4,3,1,1,0,0000,70,8,,3,3,1,0,1,1,1,1,0,1,1,1,1,5,3,3,5,2,2,1,2,2,1,1,2,2,72000,1,1,2500000,3,9,9,0,0,0,0,9,32507,27300,31003,5207,10068,22745,5273,0,2985,22745,0,1492,0,1492,0,13805,8244,696,0,0,0,0,0,0,0,1492,0,0,0,3703,1954,847,902,15275,957,319,5382,2579,386,534,136,937,3668,377
2013,46342,9,2013,3,208.00059509,3,2.65,1,,,2,,2,0,0,2,0,0,1,,1,1,0,0000,70,8,,3,3,1,0,1,0,1,2,0,0,1,0,0,5,1,1,4,2,2,1,2,2,1,1,2,1,27000,2,2,,,4.5,4.5,1,0,2,2,2,7608,7608,7823,0,12988,2565,0,0,5258,2565,0,2373,0,2885,0,2565,0,0,0,0,0,384,0,0,0,0,1989,0,0,215,0,50,165,12988,1650,207,4982,747,413,561,98,681,3300,348
2013,46359,8,2013,3,354.90579224,4,3.2,2,,,,1,1,0,0,0,1,0,3,1,2,1,0,0000,70,8,,3,3,1,0,1,1,1,1,0,1,1,1,1,1,1,2,5,2,2,1,2,2,1,1,2,2,0,1,1,1800000,4,6.5,6.5,0,0,0,0,9,31373,26166,35338,5207,25554,33704,1459,0,175,20226,0,175,0,0,0,6806,13420,0,13478,0,0,175,0,0,0,0,0,0,0,9172,5628,1975,1569,30761,2503,1359,5207,1711,350,3171,619,9128,5951,761
2013,46367,9,2013,3,104.84359741,4,3.2,2,,,,1,1,0,0,0,1,0,3,1,2,1,0,0000,70,8,,3,3,1,0,1,1,1,1,0,0,1,0,0,1,0,1,2,2,2,2,1,2,1,1,2,1,55000,2,2,,,7,4,1,0,2,2,3,12067,12067,12894,0,13130,9025,0,0,3869,9025,0,3869,0,0,0,8677,0,348,0,0,0,163,0,3706,0,0,0,0,0,827,73,320,434,13130,1292,409,4963,952,209,765,403,46,3106,984
2013,46375,9,2013,3,177.8085022,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,1,1,2,0,3,3,2,2,2,2,1,1,1,2,2,0,1,2,,2,5,5,0,0,0,0,10,26126,22763,27340,3363,17752,16494,0,8627,2219,16494,0,2219,0,0,0,16494,0,0,0,8627,0,0,2219,0,0,0,0,0,0,4577,2854,807,916,21115,3034,354,3483,1632,552,752,1551,2860,5222,1674
2013,46383,9,2013,3,351.18231201,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,4000,31,3,,4,3,4,0,1,0,0,1,0,0,1,0,1,0,1,1,1,2,2,2,2,2,1,,2,1,72000,2,2,,,2.5,2.5,1,0,2,2,4,6113,6113,6712,0,8515,6712,0,0,0,6712,0,0,0,0,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,599,242,122,235,8515,282,0,1787,485,33,0,4989,10,873,56
2013,46391,8,2013,3,230.23840332,5,3.75,1,1,,2,,3,1,0,2,0,0,2,1,1,1,0,0000,24,10,,4,2,2,0,1,1,1,1,0,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,0,2,2,,,5,5,1,0,2,2,6,24788,24788,37992,0,23919,37291,0,0,700,37291,0,700,0,0,0,37291,0,0,0,0,0,700,0,0,0,0,0,0,0,13204,9304,2188,1712,23919,3722,643,4169,2489,648,0,3505,3307,5026,410
2013,46409,8,2013,3,107.23210144,5,3.75,3,,,1,1,2,0,0,1,1,0,3,1,2,1,0,6800,31,5,,3,3,3,0,1,1,1,1,0,0,1,0,0,5,1,3,2,2,2,1,2,2,1,1,2,1,38500,2,1,,,5,5,1,0,2,2,3,15161,15161,15871,0,10842,11437,1699,0,2736,11437,0,2736,0,0,0,6553,4504,380,0,0,0,438,0,0,0,2298,0,0,0,710,216,127,367,10842,2111,496,2772,1384,194,219,637,935,1693,401
2013,46417,8,2013,3,211.71429443,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,6800,31,5,,3,3,3,0,1,1,1,2,1,0,1,1,1,0,0,1,3,2,2,2,2,2,1,1,2,1,0,1,2,1200000,2,5,5,0,0,0,0,10,29801,26650,35626,3151,11426,26910,80,8636,0,26910,0,0,0,0,0,25996,914,0,0,8636,0,0,0,0,0,0,0,0,0,8976,6157,1487,1332,14577,2153,1019,3235,1266,0,1240,935,1656,2108,964
2013,46425,8,2013,3,203.395401,5,3.75,2,,,2,,3,0,0,1,1,1,2,1,1,1,0,6800,31,5,,3,3,3,1,0,0,1,2,0,0,1,1,1,4,1,2,1,2,2,1,2,2,1,1,2,2,0,1,2,700000,2,3.5,3.5,0,0,0,0,5,21123,17825,20038,3298,14577,19338,0,0,700,19338,0,700,0,0,0,9081,10256,0,0,0,0,700,0,0,0,0,0,0,0,2213,793,655,765,17557,2342,813,2531,1346,133,492,419,5563,2963,955
2013,46433,8,2013,3,416.06021118,4,3.2,2,2,,,,2,0,2,0,0,0,2,1,1,1,0,6800,31,5,,3,3,3,0,1,1,1,1,0,0,1,0,1,0,0,0,1,2,2,2,2,2,2,,2,1,0,1,2,650000,3,4,4,0,0,0,0,3,12781,10452,11293,2329,11961,10856,0,0,438,10856,0,438,0,0,0,7076,3780,0,0,0,0,438,0,0,0,0,0,0,0,841,289,163,389,14290,1843,116,2531,825,222,56,3536,3251,1390,518
2013,46441,8,2013,3,75.267501831,2,2,0,,,,,,0,0,0,0,0,2,,2,1,0,0000,24,6,1,3,2,2,0,1,1,1,2,0,1,1,0,1,2,1,1,4,2,2,1,2,2,1,1,1,1,0,1,2,1551456,2,7,7,0,0,0,0,5,11071,7352,7645,3719,20271,0,0,0,7645,0,0,7645,0,0,0,0,0,0,0,0,0,0,4647,999,0,1998,0,0,0,293,0,0,293,23990,1050,13,3719,798,799,527,8331,1945,6330,478
2013,46458,8,2013,3,200.0052948,3,2.65,3,,,,,,0,0,0,0,0,3,,3,1,0,0000,24,6,1,3,2,2,0,1,1,1,1,0,0,1,0,0,2,1,2,1,2,2,1,2,2,1,1,2,,0,1,2,250502,3,4,4,0,0,0,0,2,7809,5482,5932,2327,6764,3816,0,0,2115,3816,0,2115,0,0,0,1124,0,2692,0,0,0,117,0,0,0,1998,0,0,0,450,0,51,399,9091,1460,660,2327,836,335,118,276,1077,1664,339
2013,46466,8,2013,3,206.99169922,3,2.65,2,1,,,,1,1,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,2,2,1,2,2,,2,1,0,2,2,,,4,4,1,1,2,2,2,8536,8536,8845,0,9658,7671,0,0,1174,7671,0,175,0,999,0,3739,3931,0,0,0,0,175,0,0,0,0,0,0,0,309,0,35,274,9658,1575,157,99,450,27,965,47,1212,4531,595
2013,46474,8,2013,3,223.30479431,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,0,1,1,1,2,0,1,1,1,1,4,1,2,2,2,2,1,2,2,1,1,2,2,0,1,1,2000000,4,7,5,0,0,0,0,9,24286,21630,22558,2656,19579,0,4496,8359,9702,0,0,9702,0,0,0,0,0,0,0,8359,0,0,9702,0,0,0,0,0,0,928,544,0,384,22235,2964,915,2946,2312,182,199,3653,3148,4992,923
2013,46482,6,2013,2,381.39871216,5,3.75,0,,,3,1,4,0,0,1,3,0,1,,1,3,1,0000,32,9,,1,3,2,0,1,1,1,1,0,0,1,0,1,1,0,1,0,2,2,2,1,1,2,,1,,0,1,2,617847,5,4,4,0,0,0,0,1,7338,4730,4832,2608,5541,0,0,0,4832,0,0,4832,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,3828,0,102,0,0,102,8149,2068,1146,2608,828,0,121,247,499,91,542
2013,46490,5,2013,2,470.2388916,4,3.2,1,,,2,,2,0,0,2,0,0,2,1,1,3,1,0000,32,9,,1,3,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,26800,1,2,1615496,4,5,5,0,0,0,0,3,12070,7412,8521,4658,7825,8078,0,0,442,0,0,442,0,0,0,0,0,0,8078,0,0,442,0,0,0,0,0,0,0,1109,141,666,302,12483,1709,69,4658,633,0,835,656,562,2473,888
