s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309302,c309310,c309336,c309344,c309351,c309369,c309997
2015,133,6783,745,128,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,403,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,141,9630,1288,121,13,0,0,12,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,622,437,0,0,0,0,0,0,0,73,0,0,0,0,0,55,0,0,0,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,17,0,13,0,0,0,0,0,24,0,0,0,26,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,119,0,0,13,57,49,0,0,121,121,0,0,0,0,17,0,0,0,17,0,0,123,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,59
2015,59,25476,4651,1547,0,68,26,94,109,50,0,0,0,0,97,66,0,19,0,65,7,33,157,46,130,59,23,78,73,0,0,68,186,0,0,0,0,0,0,0,78,13,52,0,0,0,0,0,0,52,980,0,0,0,0,0,0,0,0,0,0,0,262,0,337,45,0,94,0,70,0,84,0,0,0,0,0,58,0,30,264,0,264,0,0,0,0,0,0,0,0,804,34,0,0,0,0,0,300,0,84,76,0,22,0,0,0,87,202,0,238,10,0,0,62,0,23,0,75,0,0,38,30,0,115,0,0,0,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,87,71,0,0,0,29,0,0,0,0,31,0,0,0,0,0,33,0,0,0,0,152,0,0,0,0,52,0,197
2015,67,6462,536,96,0,0,27,22,19,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,156,39,0,0,0,9,17,0,5,61,0,0,0,0,0,0,0,25,0,27,8,0,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,104,0,0,0,0,0,104,37,0,0,0,23,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,75,1137,59,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,83,19707,3512,393,0,15,39,0,128,0,0,15,0,0,0,0,0,28,0,0,0,0,0,0,75,0,0,0,0,0,0,44,50,0,0,0,0,0,0,0,0,0,49,0,0,0,0,19,0,30,581,0,0,0,0,0,0,0,0,0,0,0,218,0,237,32,0,95,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,126,0,0,0,0,0,36,896,51,0,0,114,0,0,145,0,130,32,39,65,104,0,0,38,177,0,298,0,0,0,0,0,100,0,43,156,0,0,0,0,81,0,0,44,14,24,0,0,0,0,0,0,0,0,588,196,174,0,0,0,218,462,0,0,0,0,8,41,26,0,0,52,0,54,0,0,0,223,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
2015,91,16016,1227,95,0,0,28,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,114,0,0,0,0,33,0,0,57,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,190,136,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,27,0,181,9,0,57,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0,0,0,171,35,0,43,0,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
2015,109,18115,2771,404,0,0,0,44,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,18,17,0,0,25,33,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,1426,0,156,0,0,0,0,0,0,163,448,0,214,0,121,0,0,48,0,0,0,108,0,0,0,0,0,0,0,168,196,0,196,0,0,0,0,0,0,0,0,239,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,79,0,0,0,0,0,55,0,0,0,0,24,0,0,85,0,0,39,45,0,0,0,0,0,0,0,0,0,283,131,0,33,0,0,119,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
2015,34,108074,4149,267,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,18,0,26,13,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,106,0,0,0,0,85,93,0,37,173,0,144,170,0,0,26,87,0,98,0,0,46,0,0,8,0,0,45,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,2705,0,2241,289,18,0,157,26,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,42,4244,472,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,86,14,0,0,0,26,0,0,0,0,0,0,45,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,44,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
2015,117,3729,247,54,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,14,0,0,0,33,0,0,0,0,17,0,13,0,0,0,13,28,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,24,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,125,8522,437,47,11,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,86,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,87,0,0,25,28,34,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,32903,5071,1076,0,0,92,66,125,22,0,0,0,0,30,0,0,0,0,0,0,98,185,15,78,0,0,33,0,0,16,80,192,0,0,0,0,0,29,0,0,15,30,30,0,0,0,0,0,0,1201,455,0,0,0,0,0,0,0,245,0,0,310,0,0,0,0,0,0,43,0,52,0,0,0,0,0,95,0,0,418,0,211,0,0,0,0,206,0,0,0,540,27,0,0,0,18,129,0,0,29,84,0,32,15,0,77,13,116,0,375,17,0,0,0,0,125,0,140,65,0,28,0,0,125,0,0,55,0,22,48,0,0,0,0,0,0,0,889,0,352,219,0,263,55,418,142,0,0,0,0,9,52,47,0,0,0,0,89,0,50,0,0,0,13,0,0,0,0,0,0,0,15,0,0,0,0
2015,26,30140,2782,824,0,15,0,0,0,68,0,13,0,0,0,0,0,0,0,19,0,335,81,0,0,0,24,0,0,0,135,18,68,0,0,0,0,26,0,22,0,0,0,0,0,0,0,0,0,0,254,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,14,0,0,0,0,0,0,0,0,0,0,22,48,0,0,39,56,0,227,0,0,0,0,0,20,0,35,172,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1130,0,225,905,0,0,0,161,0,0,0,0,0,24,24,0,24,22,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,158,18922,2324,189,0,33,0,0,35,0,0,21,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,43,310,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,35,0,0,0,0,0,0,0,103,0,65,52,0,0,0,52,0,0,0,0,0,0,402,41,0,0,0,0,17,27,0,40,142,0,11,57,0,0,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,32,46,0,0,0,0,0,0,0,0,0,1149,0,871,0,0,0,279,100,33,0,0,0,0,33,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,166,4365,653,196,0,0,129,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,59,0,0,0,0,175,217,69,0,0,0,0,58,0,64,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,174,24503,2865,206,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,0,0,0,0,0,37,0,49,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,43,33,1100,0,0,0,0,0,0,0,0,279,0,0,286,0,0,78,0,0,0,0,0,137,0,0,0,271,0,0,0,48,124,0,0,0,124,0,0,0,0,0,0,333,53,0,0,0,0,145,60,0,0,0,0,24,0,0,0,0,52,0,58,0,0,0,0,0,0,0,0,28,0,30,0,0,73,0,0,0,0,73,0,0,0,0,0,0,0,0,829,625,99,0,0,0,105,66,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2015,182,16144,2310,430,0,0,33,53,86,0,0,9,0,0,0,61,0,8,0,0,0,55,29,13,6,11,11,0,0,48,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,221,0,0,126,0,126,31,0,0,0,47,0,0,0,0,0,0,0,88,0,0,134,0,90,0,44,0,0,0,0,0,0,353,33,0,0,0,44,0,0,0,0,23,18,76,7,0,33,41,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,40,31,0,0,0,0,0,0,0,0,0,651,0,351,0,88,0,213,32,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
2015,190,17765,1468,176,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,142,0,0,0,0,0,0,0,0,0,0,74,0,0,81,0,0,0,72,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,21,0,0,0,0,0,0,0,18,295,0,22,52,0,0,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,208,11971,1885,389,0,0,9,24,17,0,0,15,0,0,0,0,0,0,0,0,0,0,24,0,51,0,13,24,15,0,81,42,0,0,0,0,0,15,59,0,0,0,20,0,0,0,20,0,0,0,310,0,0,0,0,0,0,0,0,132,0,0,133,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,171,336,34,0,0,0,0,61,27,0,0,101,0,47,0,0,0,0,66,0,94,18,0,0,0,0,14,0,48,0,13,0,0,0,62,0,0,36,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,33,28,0,0,31,24,0,0,14,0,0,46,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0
2015,216,7830,500,298,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,149,0,0,0,0,53,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,48,0,0,0,0,0,0,0,70,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,224,10868,2534,115,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,579,0,0,0,0,0,0,0,0,1140,0,219,0,0,0,0,219,0,0,0,0,0,175,27,0,0,12,0,22,35,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,44,0,83,82,0,0,0,0,0,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,232,5932,1117,331,0,84,0,20,8,0,0,0,0,0,21,0,0,0,0,0,0,0,92,11,0,0,29,0,0,0,0,6,61,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,141,0,0,58,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,62,238,11,0,0,0,9,0,64,0,0,48,0,22,0,0,0,26,59,0,98,8,0,0,0,0,41,0,22,27,0,0,0,0,112,0,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,95,0
2015,240,14851,2334,308,0,0,0,53,0,0,0,21,0,22,0,0,0,0,0,0,0,0,26,12,103,0,0,0,0,28,0,44,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,1225,627,0,0,0,0,0,176,0,276,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,219,56,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,26,0,0,0,0,0,110,0,0,0,0,228,0,0,200,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,82,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,257,11508,2327,426,0,15,0,71,26,0,0,0,0,0,0,0,0,0,0,0,15,0,30,20,0,35,0,0,0,0,0,44,0,0,0,0,168,0,0,0,0,0,62,0,0,0,0,0,0,62,1061,55,0,0,0,0,0,0,0,257,0,0,236,0,250,0,0,105,0,0,0,0,0,0,0,159,0,0,0,0,513,0,248,0,0,0,0,0,0,142,124,131,70,0,0,0,0,0,20,0,0,29,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,30,0,0,22,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,265,37479,5842,931,0,0,164,0,44,153,0,0,66,0,0,0,0,26,0,0,0,162,0,0,0,0,0,0,0,0,144,171,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,0,745,395,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,61,0,0,31,26,63,0,18,0,55,0,66,0,0,0,0,0,132,182,33,0,0,0,0,0,0,55,33,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,0,2653,200,0,0,0,625,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,88,0,0,0,0,33,329,0,0,0,0,0
2015,273,9453,2585,650,0,28,0,0,105,66,0,0,24,0,0,0,0,0,0,0,0,0,296,0,0,0,75,13,0,0,0,28,0,0,0,0,0,0,0,0,0,15,263,0,0,263,0,0,0,0,482,0,0,0,0,0,0,0,0,329,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,153,0,153,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,55,0,0,0,0,329,0,0,22,0,0,0,155,0,0,0,0,0,72,22,0,61,0,0,0,0,185,0,93,72,20,0,0,0,11,0,11,0,0,0,66,0,0,0,0,0,66,214,20,110,0,0,0,17,0,42,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,281,12174,3714,1425,0,0,0,0,66,329,0,11,0,22,77,0,0,0,0,0,0,285,397,0,22,0,44,22,0,57,55,0,39,0,0,0,0,0,0,0,0,0,197,0,0,164,0,0,33,0,449,110,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,110,0,0,0,0,61,0,0,0,61,0,0,0,0,0,0,710,191,0,0,53,22,110,138,11,0,55,0,66,0,0,0,0,66,0,178,88,0,0,0,0,0,0,0,44,0,46,0,0,200,0,0,81,118,0,0,0,0,0,0,0,0,0,219,0,219,0,0,0,0,274,0,88,48,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,33,0,0
2015,299,11551,2936,639,0,0,0,0,52,254,0,0,0,0,87,0,0,0,0,0,0,0,70,0,44,0,0,55,0,0,11,0,39,0,0,0,0,0,0,0,0,26,57,0,0,0,0,0,57,0,1037,219,0,0,0,0,0,0,0,219,0,0,109,0,0,0,0,110,0,44,0,96,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,70,0,0,24,0,29,9,5,35,98,0,46,0,26,0,0,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,245,199,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,33,0,48,0,35,0,0,0,0,81,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
2015,307,19627,5334,662,0,0,0,0,0,263,0,55,0,0,66,0,0,0,0,0,0,44,55,147,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1532,0,1315,55,0,0,162,0,888,0,0,0,0,0,0,0,307,219,0,0,197,0,0,0,0,0,0,66,0,99,0,0,0,0,0,0,0,0,417,0,417,0,0,0,0,0,0,0,0,673,316,0,0,0,0,77,0,72,0,33,0,66,0,0,0,0,110,0,417,66,0,0,132,0,0,110,44,66,0,0,0,0,127,0,0,70,57,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,508,59,230,44,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
2015,315,6821,1712,186,0,0,0,0,0,44,0,0,0,0,77,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,285,0,0,285,0,0,0,0,636,0,0,0,0,0,0,0,417,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,219,0,0,0,0,0,0,0,0,110,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2015,323,10627,4059,665,0,0,0,0,0,197,0,59,0,0,153,0,0,0,0,0,0,33,0,120,44,0,21,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,1891,219,0,0,438,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,130,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,169,147,0,0,0,0,0,0,0,22,0,0,0,0,245,0,0,134,112,0,0,0,0,0,0,0,0,0,109,0,109,0,0,0,0,106,0,0,0,0,88,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,331,1032,219,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,31,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,349,18000,1885,546,0,34,109,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,78,46,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,87,0,0,0,0,0,0,87,365,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,0,413,90,0,0,0,0,48,0,0,0,0,0,0,0,162,114,0,0,0,170,46,0,0,0,0,20,0,35,69,0,0,0,0,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,48,40,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,3576,342,92,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,53,0,0,0,0,0,153,0,0,0,0,0,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,364,12089,2098,458,0,0,0,21,70,40,0,0,0,0,0,0,0,0,0,0,0,22,98,13,105,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,365,0,192,0,0,0,0,0,0,0,0,0,57,0,61,29,0,0,0,26,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,55,0,0,0,498,109,0,0,0,0,63,166,9,0,29,0,0,0,0,0,36,87,0,104,0,0,0,0,0,0,0,75,28,0,0,0,0,132,0,11,76,26,20,0,0,0,0,0,0,0,0,353,0,353,0,0,0,0,114,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,372,6433,487,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,0,134,0,0,59,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
