s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300095,c300202,c300210,c300228,c300236,c300244,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c300541,c300566,c300574,c300582,c300608,c300624,c300632,c300640,c300657,c300673,c300681,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c301085,c301093,c302,c302018,c302034,c302059,c302075,c302083,c302109,c302133,c302141,c302158,c302166,c302174,c302182,c302208,c302224,c302323,c303,c303032,c303040,c303057,c303065,c303073,c303099,c303107,c304,c304014,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c304320,c305,c305011,c305037,c305045,c305052,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305144,c305151,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306084,c307,c307017,c307025,c307041,c308,c308015,c308023,c308031,c308049,c308064,c308098,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309203,c309211,c309237,c309245,c309252,c309260,c309278,c309286,c309294,c309302,c309310,c309328,c309336,c309344,c309351,c309369,c309377,c309393,c309419,c309427,c309997
2021,28917,6298,1138,569,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,114,0,16,78,0,0,132,0,0,0,0,70,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,60,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,76,0,217,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,43,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28918,10623,3193,693,0,0,0,0,0,0,0,0,43,0,0,65,0,0,0,0,0,0,43,232,220,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,144,0,0,47,0,0,0,0,753,0,304,0,91,0,0,0,0,226,131,0,0,0,0,0,222,0,0,130,0,0,0,91,206,22,0,0,0,0,0,0,0,0,0,44,0,0,87,52,0,0,0,729,0,0,0,0,0,0,729,0,0,0,0,0,0,157,41,0,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,83,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28919,8297,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28920,17467,2319,814,0,62,78,0,95,0,0,0,0,34,0,104,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,99,86,65,0,0,0,0,0,0,0,0,108,0,0,0,0,0,178,0,87,0,0,60,0,30,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,108,0,0,108,448,77,0,0,34,0,87,0,117,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,77,0,0,73,0,0,0,0,0,39,0,0,0,39,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
2021,28921,8596,1333,287,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,275,31,0,0,0,157,0,0,0,0,0,0,87,0,0,0,0,0,0,284,0,0,0,109,0,0,113,0,0,61,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28922,24837,1836,328,0,0,0,0,0,132,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,61,0,0,1034,479,0,0,0,0,0,214,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,204,70,0,0,17,87,29,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
2021,28923,14515,2032,453,0,0,57,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,30,0,0,0,123,0,0,0,0,0,0,0,0,0,26,0,0,0,440,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,440,440,0,0,517,447,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28924,6659,1304,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,51,0,47,0,93,78,0,0,0,0,0,0,0,0,0,74,0,0,56,0,0,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,532,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
2021,28925,12809,2565,370,0,0,0,0,44,61,0,0,25,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,43,0,0,52,0,43,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,21,0,0,30,0,0,715,263,0,0,0,0,0,128,0,257,0,0,0,0,65,0,644,303,0,131,0,0,0,209,524,103,0,0,0,0,52,0,37,0,0,95,51,0,0,48,135,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,48,0,52,0,0,0,0,0,0,0,0,0,0,0,0,140,0,70,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2021,28926,5962,861,96,0,52,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,43,0,0,131,0,338,25,0,0,0,22,0,0,0,70,0,51,73,0,0,49,45,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,35,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
2021,28927,16862,485,131,87,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,65,0,87,21,0,0,48,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28928,6401,325,196,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28929,17778,2744,859,0,56,0,68,175,38,0,0,0,0,0,34,0,0,0,0,0,0,155,25,129,34,43,0,0,0,0,28,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,221,0,73,0,0,0,56,90,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,78,0,0,78,0,0,0,0,501,0,102,0,0,0,68,0,0,117,0,38,60,0,0,0,113,0,0,315,0,0,56,0,28,91,0,0,0,139,0,0,0,108,0,0,0,59,0,48,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,50,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2021,28930,21500,3702,440,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,30,69,0,52,0,0,0,0,49,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,1352,410,0,0,0,152,153,374,0,0,0,0,0,261,0,0,89,0,0,0,0,0,0,89,174,0,52,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,712,0,0,0,0,430,0,150,131,0,0,0,0,0,80,0,0,0,33,0,0,47,436,0,0,0,0,0,0,0,0,0,0,325,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2021,28931,7241,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,87,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28932,21220,2115,314,0,0,0,0,0,38,0,0,25,0,0,141,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,51,0,0,0,0,0,0,51,0,0,1316,0,287,0,0,0,0,0,169,440,0,418,0,0,0,0,151,0,0,0,0,0,0,151,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,119,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
2021,28933,15555,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28934,7371,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,240,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28935,14874,1447,333,0,0,0,0,0,60,0,0,18,0,0,54,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,65,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,24,0,76,0,0,0,0,0,0,0,0,716,50,0,0,15,141,112,38,33,202,0,97,0,0,0,24,0,0,0,208,0,0,0,0,56,0,86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28936,11710,3407,1292,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,313,0,43,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,328,0,0,0,188,0,0,0,130,0,0,157,0,0,0,0,0,0,157,403,77,0,43,0,0,0,0,38,108,0,0,0,0,0,0,135,0,0,226,0,0,0,0,0,0,178,0,0,47,0,0,0,38,0,0,0,38,0,0,0,171,171,0,0,52,0,0,0,52,0,0,417,0,113,0,65,0,51,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
2021,28937,16141,1594,334,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,47,78,76,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,594,0,454,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,34,0,0,0,0,82,0,0,73,0,0,0,0,0,72,136,0,0,61,0,0,0,0,0,0,61,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,96,0,0,0,0,0,96,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2021,28938,16282,2057,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,103,28,0,0,0,0,0,0,0,77,0,0,0,42,0,0,34,0,0,461,0,0,0,0,0,255,0,0,0,0,0,206,0,0,0,260,260,0,0,0,0,0,0,320,89,0,0,0,47,0,0,0,0,0,69,0,0,0,0,114,0,0,170,0,0,0,0,170,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,8,0,0,19,0,0,0,0,0,0,61,0,0,0,0,0,0,78,0,0,0,60,0,0,0,0,0,0,0,26
2021,28939,11540,611,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,67,0,54,0,15,52,9,0,0,0,0,126,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
2021,28940,8217,1049,142,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,116,56,0,0,78,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,22,39,0,0,0,0,0,175,0,0,0,0,175,0,0,87,87,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28941,5832,379,241,0,29,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,25,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2021,28942,6578,779,157,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,393,0,0,0,0,0,0,0,0,306,0,0,0,87,0,0,0,0,0,0,0,0,0,0,192,65,0,0,0,0,0,0,0,0,0,61,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28943,6958,893,73,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,272,0,154,0,177,0,0,0,0,0,0,0,0,0,0,0,0,146,97,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28944,8340,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28945,11420,3087,933,0,0,113,0,54,0,0,0,0,0,0,34,0,0,0,0,0,371,21,99,0,0,0,51,0,0,4,0,65,0,65,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,95,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,165,0,0,0,0,0,0,43,54,0,0,0,0,0,24,0,0,0,108,0,0,0,0,0,65,43,0,0,0,0,0,0,119,0,0,0,56,0,0,63,145,0,145,0,1124,1050,0,0,0,0,74,272,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,56,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28946,31853,730,52,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,73,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,78,0,0,0,0,231,65,0,0,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,0,0,154,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28947,8785,721,100,0,0,52,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,59,0,0,0,0,0,0,0,0,0,0,52,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,0,0,0,0,354,0,0,0,354,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28948,22209,2074,363,0,0,0,22,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,377,0,185,0,0,0,0,0,0,0,0,0,40,152,0,0,0,0,0,0,0,0,0,0,228,86,0,0,0,0,0,0,0,76,0,0,66,0,0,0,0,0,0,51,0,0,0,0,30,0,21,0,0,0,0,0,0,239,0,0,73,165,0,0,0,0,0,0,0,770,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28949,9765,911,450,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,113,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,129,0,0,36,91,0,0,0,76,0,0,100,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28950,17430,1471,410,0,0,52,30,34,38,0,0,0,0,0,0,0,0,0,0,0,0,43,47,0,0,86,0,0,0,32,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,640,25,0,0,0,109,101,0,0,110,0,87,108,0,0,0,0,95,0,178,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,174,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28951,9945,3307,479,0,0,43,110,87,70,0,0,0,0,0,0,0,0,0,0,0,70,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,1622,396,330,0,0,0,0,352,0,0,0,0,0,105,437,0,206,0,0,0,0,0,0,206,576,0,0,0,0,0,0,0,0,206,0,220,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,0,0,0,0,281,0,0,0,88,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28952,3773,1806,492,0,0,0,22,0,44,0,0,0,0,0,0,0,0,0,0,0,87,88,109,88,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,175,0,0,50,0,62,87,118,0,155,0,0,0,0,0,0,155,549,0,0,0,0,0,123,0,0,131,0,78,137,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,82,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,28953,6554,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875
2021,28954,9560,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,79,0,0,660,0,328,62,0,0,0,64,0,0,0,0,0,20,155,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,954,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
