s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300301,c300319,c300327,c300335,c300343,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c301,c301010,c301028,c301036,c301044,c301051,c301069,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309997,c317115
2012,37275,8283,1689,529,0,47,0,69,0,0,0,0,0,0,0,0,0,121,0,84,0,58,30,60,0,0,0,60,0,0,0,0,123,0,0,78,44,0,0,255,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,80,0,0,0,0,54,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,89,0,0,139,14,20,50,0,67,34,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,87,0,0,0,0,0,50,0,0,0,0,11,0,76,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37283,3037,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,19,0,0,65,0,0,0,0,0,42,0,0,0,0,0,8,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37291,7105,1296,356,0,78,0,25,0,33,0,0,0,0,0,0,0,0,0,0,37,87,37,22,0,0,0,39,0,0,0,0,59,0,0,50,9,0,0,170,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,111,0,0,0,0,0,26,0,55,63,0,65,0,0,0,55,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,44,0,24,0,0,0,0,0,0,0,240,0,240,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37309,8690,939,260,0,0,27,0,0,0,0,0,33,0,14,0,24,51,0,0,0,0,0,84,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,75,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,21,0,0,0,0,0,0,0,0,49,0,108,50,0,0,0,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,100,13,0,29,58,0,0,0,90,43,0,0,47,0,0,0,0,0,0,0,0,85,0,20,0,0,0,0,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37317,6928,397,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,33,0,0,0,0,0,0,0,0,0,0,0,0,0,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
2012,37325,26020,3562,294,0,0,0,0,35,52,0,0,0,0,0,0,0,0,0,86,0,0,13,0,108,0,0,0,0,0,0,0,45,0,0,45,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,82,43,41,0,0,0,0,0,0,0,0,0,0,0,643,67,0,0,0,0,157,82,15,21,38,0,112,0,0,98,53,0,75,0,0,0,0,0,17,0,0,57,0,0,0,0,112,0,0,0,86,0,26,0,104,0,104,0,0,0,1939,0,625,217,836,0,261,135,0,0,0,0,12,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,26,0,0
2012,37333,9818,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,13,0,0,52,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37341,8980,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,1628,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37358,7415,2101,333,0,0,56,0,28,0,0,0,0,0,0,0,0,25,0,17,0,0,53,22,0,0,0,0,56,0,0,75,43,0,43,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,68,27,0,0,0,0,9,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,121,26,0,0,122,87,36,0,0,0,1185,0,488,0,128,499,69,142,30,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
2012,37366,10199,1896,85,0,30,0,11,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,44,0,0,0,22,7,44,0,0,54,0,65,0,0,0,57,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,240,0,0,35,148,57,0,0,0,0,0,0,0,0,945,44,0,0,139,653,109,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
2012,37374,6547,1032,332,11,57,0,65,13,23,0,0,0,17,0,0,54,33,0,44,0,0,14,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,209,0,0,0,0,0,0,0,0,135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,199,0,0,0,0,48,0,67,0,0,0,43,31,0,26,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37382,17514,2313,972,0,0,61,0,48,0,0,0,21,20,25,85,0,30,24,139,0,28,152,37,301,0,0,0,0,0,0,0,57,0,0,39,19,0,0,52,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,124,0,0,0,0,68,90,0,0,102,0,93,63,0,0,0,0,74,25,0,0,0,0,0,17,32,0,0,0,0,0,134,0,0,38,96,0,0,0,0,0,0,0,0,0,109,0,109,0,0,0,0,375,0,0,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,109,0,0,0,113,0,0
2012,37390,33326,6174,1312,0,0,0,52,87,37,0,0,0,0,0,0,333,299,0,251,0,0,0,15,51,78,0,0,0,32,39,37,54,0,0,54,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,234,0,43,0,0,0,0,205,33,0,0,0,0,81,65,0,0,74,0,0,0,0,0,0,0,0,0,0,0,611,77,0,15,73,8,51,114,0,0,37,0,37,0,0,173,26,0,455,0,0,0,91,0,96,0,67,201,0,0,0,0,170,0,0,64,26,79,0,0,54,54,0,0,0,0,2391,0,1796,529,65,0,0,394,0,87,0,0,0,0,0,0,0,0,0,0,32,0,0,197,0,0,0,0,0,0,0,0,0,0,0,78,0,0
2012,37408,10594,1024,264,0,0,51,0,33,0,0,0,0,0,0,0,0,0,0,26,0,0,0,116,39,0,0,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,14,0,0,46,0,0,0,0,31,0,0,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,65,0,65,0,0,0,28,0,0,0,28,0,0,359,0,33,134,0,0,0,89,0,0,0,0,0,21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
2012,37416,30719,2296,516,0,0,71,20,48,0,0,0,0,0,0,0,155,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,411,13,0,0,26,11,0,43,5,19,135,0,43,33,0,59,24,0,562,0,0,0,0,0,0,0,562,0,0,0,0,0,26,0,0,0,26,0,0,0,568,0,0,0,568,0,57,0,33,24,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37424,3377,533,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,22,0,0,0,0,0,45,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
2012,37432,11437,1060,166,0,0,65,0,17,0,0,10,0,10,0,24,0,0,0,0,0,24,0,16,0,0,0,0,0,0,0,0,43,0,0,22,21,0,0,178,64,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,45,68,0,46,0,0,22,0,0,0,0,0,361,72,0,0,0,16,82,0,17,0,0,0,17,48,0,46,63,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2012,37440,8386,1732,178,16,48,0,0,0,0,0,0,0,0,0,22,0,37,0,0,55,0,0,0,0,0,0,0,0,0,0,0,123,0,123,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,0,0,0,0,27,0,0,0,0,0,76,0,0,0,0,0,931,0,0,0,0,438,0,0,493,0,0,0,0,0,165,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
2012,37457,13350,4406,203,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,147,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,12,0,0,17,0,39,43,0,0,29,0,39,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,378,204,121,0,0,1110,174,784,0,0,152,2075,0,555,54,44,1132,290,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
2012,37465,15528,1093,178,0,0,8,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,38,0,52,0,0,0,44,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,28,0,0,0,0,0,10,0,0,29,0,12,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0
2012,37473,8651,353,146,0,65,0,0,0,0,0,17,0,0,0,0,0,33,0,0,0,0,0,30,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,120,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
2012,37481,1754,176,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37499,24790,4127,693,0,0,34,0,0,123,0,0,0,0,17,0,54,35,50,94,0,0,75,24,63,0,0,22,0,68,35,0,75,0,0,0,0,36,39,449,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,165,76,0,0,0,0,81,0,50,154,0,0,0,154,0,0,0,0,0,0,1002,71,0,0,0,8,68,161,0,0,137,0,251,138,0,115,52,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,148,24,0,0,91,33,0,0,582,451,131,0,0,0,365,0,132,91,141,0,0,645,55,0,0,0,0,0,0,0,0,0,0,0,48,0,0,391,0,0,0,0,0,0,0,71,0,55,26,0,0,0
2012,37507,20342,1988,78,0,0,24,0,0,0,0,0,8,9,15,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,44,78,0,0,0,384,224,0,0,0,0,0,0,0,68,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,338,14,0,16,0,0,131,83,0,0,0,0,49,0,0,45,0,0,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,836,0,569,267,0,0,0,80,0,31,0,0,0,13,0,0,0,0,0,0,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37515,13304,1061,131,0,0,0,0,35,0,0,0,11,0,0,0,0,44,0,0,41,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,35,0,0,0,18,0,0,0,59,90,0,87,89,0,0,27,0,69,0,0,0,0,0,0,0,0,0,69,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,265,0,265,0,0,0,0,100,0,69,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37523,32187,2616,719,0,62,10,0,94,69,0,0,24,0,29,0,0,33,0,24,0,79,21,33,241,0,0,0,0,0,0,0,83,19,19,17,0,28,0,569,0,0,0,0,0,0,0,0,0,0,0,260,0,66,0,0,46,0,0,0,131,0,0,0,0,0,66,0,0,129,0,90,0,39,0,0,0,0,0,0,492,83,0,0,38,7,0,24,5,0,38,0,148,0,0,0,149,0,114,31,0,0,0,66,0,0,0,17,0,0,0,0,64,0,0,0,0,64,0,0,197,0,0,0,197,0,101,0,0,0,101,0,0,148,0,0,0,0,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,88,0
2012,37531,17949,1423,511,0,0,131,22,76,0,0,13,54,31,0,0,61,0,20,0,38,0,0,0,0,0,0,0,0,0,65,0,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,213,0,283,14,0,0,0,26,30,0,0,0,43,0,44,92,0,0,33,0,110,0,0,0,0,0,13,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,211,0,0,178,33,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37549,10607,1515,268,16,0,0,0,28,0,0,0,0,0,0,0,26,0,0,25,0,0,86,24,0,0,0,0,63,0,0,0,16,0,0,0,0,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,232,14,0,0,0,8,0,0,9,39,76,0,0,0,0,87,0,0,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,33,432,283,50,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
2012,37556,2665,343,46,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,250,0,0,119,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37564,16572,2409,352,0,0,78,0,0,13,0,8,13,28,0,26,0,20,0,0,0,33,0,11,104,0,0,0,0,20,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,60,0,62,0,0,0,0,0,0,0,0,0,62,1076,85,0,0,0,32,260,97,0,0,65,0,159,66,0,247,65,0,137,28,87,0,0,0,0,0,22,0,0,0,0,0,217,0,0,48,145,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,23,0,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
2012,37572,16475,1887,432,0,35,35,33,63,69,0,0,0,0,0,0,0,0,0,163,0,0,0,35,0,0,0,0,0,0,0,0,43,0,0,43,0,0,0,760,217,0,0,0,0,0,0,0,0,0,0,163,0,217,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,221,89,0,0,0,0,0,0,15,0,43,0,46,0,0,0,28,0,189,0,0,0,0,0,0,0,0,163,0,26,0,0,169,0,0,65,104,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37580,6884,968,148,0,66,0,24,0,0,0,0,0,0,21,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,53,0,0,0,0,0,0,0,55,0,0,39,0,0,0,39,0,0,0,0,0,0,487,26,0,0,0,0,54,54,8,0,88,37,115,68,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
2012,37598,16601,2651,580,0,0,160,12,39,0,0,0,0,15,0,0,0,31,43,0,0,79,0,77,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,691,184,95,0,0,0,0,31,0,84,0,0,0,0,46,0,0,0,0,127,0,0,0,0,0,125,0,0,0,0,53,0,53,0,0,0,0,0,0,0,0,221,30,0,0,0,8,13,0,0,0,50,0,39,31,0,0,51,0,100,26,0,44,0,0,30,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,158,122,36,0,0,0,580,0,580,0,0,0,0,235,0,33,103,0,0,0,41,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0
2012,37606,19960,2472,758,0,22,45,0,0,50,0,29,18,9,0,23,52,105,21,30,0,52,0,22,112,0,0,151,0,0,0,17,99,0,43,39,17,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,135,115,0,0,0,0,27,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,190,0,0,0,0,22,24,0,39,49,0,35,36,0,148,86,0,93,29,0,0,0,0,0,0,22,0,0,43,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,387,387,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37614,27416,4321,483,0,0,96,0,63,0,0,0,46,25,40,0,24,43,0,72,0,0,20,22,0,33,0,0,0,0,0,0,28,0,0,0,0,28,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11,0,0,0,0,0,111,0,0,0,0,228,0,88,0,48,0,0,0,0,0,92,669,108,0,0,0,32,65,104,0,18,0,0,62,0,0,202,77,0,382,0,0,0,98,0,97,87,57,0,0,44,0,0,124,15,0,22,88,0,0,0,0,0,0,0,0,0,1594,0,1216,200,135,0,44,589,0,435,0,0,0,17,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,9,0
2012,37622,23384,3179,262,0,0,65,0,0,0,0,0,22,0,0,0,0,0,0,61,0,0,27,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,52,0,0,0,39,108,0,0,41,51,0,0,0,0,104,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57,0,0,444,0,444,0,0,0,1475,0,1027,378,70,0,0,414,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37630,5423,1511,142,0,0,63,22,16,0,0,0,0,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,207,65,76,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,50,0,0,0,48,0,0,98,0,0,24,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,770,15,411,196,148,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,94,0,0,0,0
2012,37648,7595,707,207,49,0,0,23,0,18,0,0,0,0,26,0,48,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,35,33,0,0,0,22,0,0,0,22,0,0,0,0,0,0,131,0,0,0,0,0,13,0,0,0,30,0,13,33,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,70,0,33,0,37,0,0,67,0,39,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37655,7293,956,110,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,29,0,0,0,0,0,29,0,0,261,0,261,0,0,0,0,134,105,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,22,0,0,0,0,120,0,215,22,0,0,0,32,69,0,16,0,0,0,14,62,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
