s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300202,c300210,c300228,c300236,c300244,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c300541,c300566,c300574,c300582,c300608,c300616,c300624,c300632,c300640,c300657,c300673,c300681,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c301085,c301093,c302,c302018,c302034,c302059,c302075,c302083,c302109,c302133,c302141,c302158,c302166,c302174,c302182,c302208,c302224,c302323,c303,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c304,c304014,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305144,c305151,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306084,c307,c307017,c307025,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308098,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309203,c309211,c309237,c309252,c309260,c309278,c309286,c309294,c309302,c309310,c309328,c309336,c309344,c309351,c309369,c309377,c309393,c309419,c309427,c309997
2020,17235,19994,9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,565,0,0,0,434,0,434,0,0,0,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,7389
2020,17236,18945,6594,782,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,0,2171,0,0,0,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
2020,17237,12851,4204,461,0,58,0,0,30,0,47,0,39,0,164,0,0,0,0,0,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,52,0,0,0,43,0,103,94,0,452,0,0,0,0,0,0,0,0,102,0,0,111,239,0,0,0,0,0,0,0,0,0,0,0,1714,65,0,0,33,129,0,39,72,602,0,262,0,0,130,378,0,0,181,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,565,122,0,0,0,0,0,0,0,0,414,73,268,0,0,0,18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17238,10505,1274,125,0,28,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,456,0,0,0,0,217,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,186,0,288,111,0,0,0,0,0,0,0,0,0,128,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17239,22392,7620,239,0,173,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,469,0,0,1956,1738,0,0,0,0,0,217,0,0,0,0,0,0,0,0,108,0,0,108,0,0,0,0,0,1151,65,0,0,0,65,0,0,0,0,0,108,0,260,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,173,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042
2020,17240,8523,3790,560,0,0,0,0,65,139,0,0,0,208,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,86,0,0,0,0,565,1199,0,0,0,0,869,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,552,91,0,0,0,121,0,0,0,0,0,78,0,0,130,0,130,0,130,0,0,0,0,0,0,0,0,0,130,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,521,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17241,19421,4865,692,0,23,0,0,0,0,86,0,0,0,0,0,0,0,0,43,0,0,301,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,91,0,0,1632,951,126,0,0,0,0,0,0,0,0,0,380,0,0,173,529,442,0,86,0,0,0,0,0,730,85,0,0,0,27,95,19,0,73,0,41,0,0,247,50,90,0,259,0,0,77,0,0,0,181,0,0,0,0,0,0,473,0,0,130,169,0,173,0,0,0,0,0,0,455,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17242,8242,1899,584,0,158,0,0,0,0,0,0,0,29,0,0,89,63,21,0,0,0,203,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,156,99,0,86,0,0,0,0,0,0,0,146,0,0,0,446,0,0,82,0,0,108,0,0,160,95,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,94,0,0,0,0,0,43,0,0,0,0,0,0
2020,17243,6798,2151,376,0,27,0,43,39,0,0,0,0,0,0,25,0,0,0,0,77,0,43,42,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,129,0,0,73,0,0,0,0,439,0,260,0,0,0,178,0,0,0,0,0,0,0,0,0,95,0,0,95,0,0,0,0,0,384,43,0,0,0,102,48,0,0,60,0,42,0,0,0,47,39,0,92,19,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,16,0,0,0,0,0,65,0,390,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0
2020,17244,8167,1975,408,0,0,0,0,138,0,0,0,0,0,0,0,0,42,0,0,125,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,551,0,0,0,0,43,108,0,49,163,0,0,0,0,0,0,186,0,185,0,0,0,0,0,0,185,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,434,0,0,121,108,204,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
2020,17245,20356,6684,581,0,0,86,86,151,0,0,0,0,0,0,0,0,0,0,0,86,0,86,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473,4342,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,51,0,0,0,64,0,0,0,80,0,39,0,0,86,25,44,0,125,39,0,0,0,0,0,85,0,0,0,0,0,0,236,0,0,119,116,0,0,0,0,0,0,0,0,877,0,512,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17246,26979,2140,378,65,0,170,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,47,0,0,0,138,160,0,0,37,0,41,0,0,146,47,147,0,379,0,0,0,0,0,0,292,0,0,0,0,86,0,16,16,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,350,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,130,0,0,0,0,0,0
2020,17247,13630,3432,573,0,28,34,22,65,86,0,0,0,0,0,0,0,0,0,0,163,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,125,121,0,86,0,0,86,0,0,0,0,0,432,38,0,69,0,85,104,0,0,72,0,0,0,0,0,0,63,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,312,0,0,173,65,0,73,0,0,0,0,0,0,1760,0,0,0,130,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17248,10053,1247,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17249,9473,3917,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,1043,0,0,0,0,347,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,652,166,103,0,0,0,0,39,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390
2020,17250,23748,5336,1044,0,0,94,52,0,51,0,0,0,0,0,0,0,0,0,446,0,51,21,0,42,42,39,0,98,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,86,86,0,0,0,0,0,0,0,636,102,0,56,0,77,0,0,0,0,0,40,195,0,138,23,0,0,90,38,0,0,0,0,0,52,0,0,0,0,0,0,212,0,0,0,212,0,0,0,0,0,0,0,0,2803,0,2803,0,0,0,389,0,0,0,0,0,0,38,38,0,102,0,0,0,0,0,0,56,0,0,0,119,0,0,0,0,0,0,34,0,0,0,0,0
2020,17251,11511,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434
2020,17252,8592,570,151,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,26,0,0,0,163,0,0,0,0,0,116,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17253,22976,3947,603,0,0,0,0,0,34,0,0,0,69,0,0,0,0,0,0,73,0,0,0,0,73,42,0,271,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,0,0,0,0,0,686,199,0,42,51,150,0,0,45,196,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,2252,0,0,1185,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17254,21452,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,82,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,217,855,60,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17255,14915,2186,575,0,0,56,44,0,0,0,0,0,0,0,0,0,0,0,0,47,0,119,0,16,43,132,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,129,0,0,0,0,0,238,51,0,0,0,0,48,0,0,77,0,60,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,145,0,0,0,0,324,0,0,0,263,60,0,0,181,181,0,0,0,0,0,0,0,0,0,591,0,68,0,73,42,0,49,0,85,0,0,0,0,0,0,68,0,0,0,0,0,0,103,56,0,0,0,43,0,0,0,0,0
2020,17256,37044,7701,930,0,0,0,0,53,0,25,0,73,0,0,0,0,0,0,330,86,58,0,112,0,0,0,56,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,77,0,0,0,59,0,0,0,18,41,0,0,0,0,3744,2415,693,0,0,0,0,0,0,635,0,0,0,0,0,0,354,0,0,0,0,0,0,0,354,633,102,0,0,0,0,0,30,129,108,0,186,0,0,51,25,0,0,131,33,0,0,0,0,0,70,26,0,0,0,0,0,275,0,0,137,138,0,0,0,140,70,70,0,0,1244,0,608,0,556,79,185,0,0,0,0,0,0,15,0,0,15,0,42,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17257,8323,271,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17258,8728,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,890,86,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
2020,17259,21083,4108,314,0,28,0,0,0,0,43,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,130,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,347,0,325,30,0,0,0,69,69,0,0,0,0,26,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,156,0,0,0,0,0,0,0,0,0,938,0,938,0,0,0,1834,0,130,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2020,17260,27564,6245,775,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,43,38,0,0,95,0,0,43,0,0,0,0,0,0,0,38,0,0,0,0,25,0,382,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,51,0,0,0,123,310,0,21,534,0,0,61,0,152,26,49,0,256,86,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795,0,3230,0,564,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17261,39443,6706,819,0,0,0,69,359,0,0,0,0,42,0,0,0,0,0,0,116,0,0,148,0,32,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,147,0,0,0,0,0,0,0,1849,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,102,0,0,0,0,0,0,0,380,289,0,118,0,338,81,0,0,272,0,0,0,0,95,0,129,0,0,0,0,46,0,85,0,0,30,37,17,0,0,0,0,0,0,0,1489,0,1489,0,0,0,730,164,0,0,0,0,30,99,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,51,0,0,0,64,0,0,0,0,0,286
2020,17262,10043,1543,142,0,0,90,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,77,0,0,0,0,139,0,0,0,0,52,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,97,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17263,10595,2163,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,48,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,58,0,0,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17264,12221,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,169,0,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546
2020,17265,4463,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302
2020,17266,15959,2537,797,0,0,0,0,56,77,0,0,0,43,0,0,41,0,0,0,125,90,0,0,0,64,0,0,0,64,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,90,0,0,90,0,0,0,0,0,715,0,173,0,0,156,33,0,33,92,0,20,69,0,0,0,135,0,129,0,0,0,0,0,0,43,86,0,0,0,0,0,173,89,0,0,18,64,0,0,129,0,129,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,138,0,99,0,0,0,0,0,86,0,0,0,0
2020,17267,14446,865,392,0,0,0,0,47,45,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,32,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,246,100,0,29,0,74,0,16,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17268,7288,166,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17269,13861,1546,193,0,0,0,0,34,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,99,0,0,0,0,0,99,0,0,260,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99,714,0,0,0,0,0,0,90,0,0,0,0,0,77,233,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17270,15955,1524,232,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,45,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,1047,95,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17271,23018,3438,774,0,0,0,51,106,43,0,100,0,0,0,0,0,86,0,0,86,0,0,26,0,0,0,0,0,43,121,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,261,0,139,0,0,0,0,0,86,0,35,0,0,0,0,0,582,383,0,43,155,0,0,0,0,1098,117,138,0,0,109,48,0,0,161,0,136,102,0,172,0,112,0,86,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,349,0,85,0,90,0,0,0,0,0,0,0,0,0,0
2020,17272,36627,7195,2032,0,0,349,0,0,344,0,0,0,120,0,0,0,0,0,169,0,146,52,0,65,86,127,0,0,344,0,0,0,0,104,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,142,0,0,1232,0,0,0,0,0,0,0,0,0,0,414,0,0,716,102,0,0,0,0,0,0,0,0,0,1350,186,0,0,0,129,294,0,0,209,0,0,86,0,246,50,147,0,438,0,0,0,0,52,96,0,0,0,203,0,0,86,0,0,0,0,0,0,0,0,129,0,129,0,0,1276,0,0,0,0,1276,592,0,0,0,0,53,102,100,85,77,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
